Enable to build behind a proxy.,Ability to disable the spark ui server (unit tests)
Create spark-site.xml or spark-site.yaml for configuration,spark on yarn - yarn-client mode doesn't always exit properly
spark on yarn - yarn-client mode doesn't always exit properly,Investigate AnyRefMap
Investigate AnyRefMap,On Yarn; executors don't doAs as submitting user
On Yarn; executors don't doAs as submitting user,Spark on Mesos with CDH4.5.0 cannot start the Tasks properly
Spark on Mesos with CDH4.5.0 cannot start the Tasks properly,Should not require SPARK_YARN_APP_JAR when running on YARN
Should not require SPARK_YARN_APP_JAR when running on YARN,Get Cassandra support in Spark Core/Spark Cassandra Module
Get Cassandra support in Spark Core/Spark Cassandra Module,Spark version on Dockerfile does not match release
Spark version on Dockerfile does not match release,Header comment in Executor incorrectly implies it's not used for YARN
Header comment in Executor incorrectly implies it's not used for YARN,Remove Fastutil
Remove Fastutil,Fix Style Errors and Add Scala Style to Spark Build
Fix Style Errors and Add Scala Style to Spark Build,Now that we submit core requests to YARN; fix usage message in ClientArguments
Now that we submit core requests to YARN; fix usage message in ClientArguments,JettyUtil is not using host information to start server
JettyUtil is not using host information to start server,allow Hadoop RDDs to be read w/ a partitioner
allow Hadoop RDDs to be read w/ a partitioner,Add rdd.intersection(otherRdd) method
Add rdd.intersection(otherRdd) method,Add .sortBy(f) method on RDD
Add .sortBy(f) method on RDD,Make it possible to use cluster's Hadoop jars when running against YARN
Make it possible to use cluster's Hadoop jars when running against YARN,PySpark runs out of memory with large broadcast variables
PySpark runs out of memory with large broadcast variables,Improve Developer Documentation
Worker.scala should kill drivers in method postStop(),Provide binary compatibility in Spark 1.X releases
Provide binary compatibility in Spark 1.X releases,Add check for JIRA ticket in the Github pull request title/summary with CI
Add check for JIRA ticket in the Github pull request title/summary with CI,Tidy logging strategy and use of log4j
Use binary search for RangePartitioner when there is more than 1000 partitions,GitHub PR squasher has bad titles
GitHub PR squasher has bad titles,JavaPairRDD as Object File
JavaPairRDD as Object File,Fix simple doc typo in Spark Streaming Custom Receiver
Fix simple doc typo in Spark Streaming Custom Receiver,Adding zipWithIndex and zipWithUniqueId to RDD
Adding zipWithIndex and zipWithUniqueId to RDD,Highlighted codes are not displayed properly in docs
Highlighted codes are not displayed properly in docs,Replace lift-json with json4s-jackson
Replace lift-json with json4s-jackson,EC2 scripts should allow mounting as XFS or EXT4
EC2 scripts should allow mounting as XFS or EXT4,ZK PersistenceEngine does not respect zookeeper dir
ZK PersistenceEngine does not respect zookeeper dir,Allow inferring number of cores with local[*]
Allow inferring number of cores with local[*],Use Curator for ZK interaction in standalone cluster
Use Curator for ZK interaction in standalone cluster,Build fail
Build fail,Fix most build warnings
Fix most build warnings,Fix Jenkins pull request builder for branch-0.9 (scalastyle command not found)
Fix Jenkins pull request builder for branch-0.9 (scalastyle command not found),Some corner case during HA master switching?
Separate file for traceback and callsite related functions,Create a script for running tests
Create a script for running tests,ADD_JARS regression in Spark 0.9.0
ADD_JARS regression in Spark 0.9.0,spark-shell should print help information about parameters and should allow user to configure exe memory
spark-shell should print help information about parameters and should allow user to configure exe memory,Cloudpickle does not work correctly for some methods that use a splat
SparkContext should not read SPARK_MEM to set memory usage of executors,API Stability in Spark 1.X (Umbrella)
API Stability in Spark 1.X (Umbrella),Enforce Binary Compatibility in Spark Build
Enforce Binary Compatibility in Spark Build,Ensure all public methods return explicit types
Add Scalastyle Plug-in For Spaces after Comments,ConcurrentModificationException
Cleanup and document ClassTag stuff in Java API,Add a new small files input for MLlib; which will return an RDD[(fileName; content)]
Add a new small files input for MLlib; which will return an RDD[(fileName; content)],saveAsTextFile shouldn't clobber by default
saveAsTextFile shouldn't clobber by default,Umbrella for hardening Spark on YARN
Umbrella for hardening Spark on YARN,Create a saveAsNewAPIHadoopDataset method
Create a saveAsNewAPIHadoopDataset method,Garbage collect RDD information inside of Spark
Garbage collect RDD information inside of Spark,Worker should not block while killing executors
Worker should not block while killing executors,config.yml has an error version number
config.yml has an error version number,check key name and identity file before launch a cluster
check key name and identity file before launch a cluster,Add shutdown hook on executor stop to stop running tasks
Add shutdown hook on executor stop to stop running tasks,saveAsNewAPIHadoopFile throws NPE with TableOutputFormat
saveAsNewAPIHadoopFile throws NPE with TableOutputFormat,wrong API docs for pyspark map function
wrong API docs for pyspark map function,Clean up and clarify use of SPARK_HOME
Clean up and clarify use of SPARK_HOME,URL Validation Throws Error for HDFS URL's
URL Validation Throws Error for HDFS URL's,When spark.akka.frameSize > 10; task results bigger than 10MiB block execution
When spark.akka.frameSize > 10; task results bigger than 10MiB block execution,External Spilling Bug - hash collision causes NoSuchElementException
Patch to allow PySpark to use existing JVM and Gateway,Better error message when python worker process dies
Better error message when python worker process dies,The spark-shell will fail to start when Spark is deployed using the tar.gz file built by ./make-distribution.
The spark-shell will fail to start when Spark is deployed using the tar.gz file built by ./make-distribution.,Update accumulator docs
Update accumulator docs,Executor state shows as KILLED even the application is finished normally
Make examples and assembly jar naming consistent between maven/sbt,Send all dependency logging through slf4j
Only add avro if the build is for Hadoop 0.23.X and SPARK_YARN is set,Collect the RDD and send to each partition to form a new RDD
Collect the RDD and send to each partition to form a new RDD,saveAsNewAPIHadoopFile throws java.lang.InstantiationException all the time
saveAsNewAPIHadoopFile throws java.lang.InstantiationException all the time,Infinite NullPointerException failures due to a null in map output locations
Infinite NullPointerException failures due to a null in map output locations,The maven build error for Spark Examples
The maven build error for Spark Examples,spark-submit script for running compiled binaries
spark-submit script for running compiled binaries,Add saveAsHBase to PairRDDFunctions
hadoop task properties not set while using InputFormat,use a predefined seed when seed is zero in XORShiftRandom
use a predefined seed when seed is zero in XORShiftRandom,Clean up project documentation navigation menu
Clean up project documentation navigation menu,Better document the --args option for yarn-standalone mode
Better document the --args option for yarn-standalone mode,Persisting Web UI through refactoring the SparkListener interface
Use Iterable[X] in co-group and group-by signatures,ipython won't run standalone python script
ipython won't run standalone python script,Anchors broken in latest docs due to bad JavaScript code
Anchors broken in latest docs due to bad JavaScript code,Fix FaultToleranceTest for Docker 0.8.1
Fix FaultToleranceTest for Docker 0.8.1,ZK Persistence Engine crashes if stored data has wrong serialVersionUID
ZK Persistence Engine crashes if stored data has wrong serialVersionUID,Spark 0.9.0 does not work with Hadoop / HDFS
Spark 0.9.0 does not work with Hadoop / HDFS,APIs like saveAsNewAPIHadoopFile are actually a mixture of old and new Hadoop API
APIs like saveAsNewAPIHadoopFile are actually a mixture of old and new Hadoop API,Remove references to ClusterScheduler
Remove references to ClusterScheduler,Parallelize Task Serialization
Allow adding jars on app submission; outside of code,ClusterSchedulerSuite (soon to be TaskSchedulerImplSuite) does not actually test the ClusterScheduler/TaskSchedulerImpl
ClusterSchedulerSuite (soon to be TaskSchedulerImplSuite) does not actually test the ClusterScheduler/TaskSchedulerImpl,Run Apache RAT In SBT Build to Catch License Errors
Run Apache RAT In SBT Build to Catch License Errors,Memory mapping with many small blocks can cause JVM allocation failures
Memory mapping with many small blocks can cause JVM allocation failures,Vagrant to setup Spark cluster locally
Vagrant to setup Spark cluster locally,spark-project.org still goes to http://spark.incubator.apache.org/
spark-project.org still goes to http://spark.incubator.apache.org/,Suggestions for exception handling (avoid potential bugs)
Bad partitioners can cause Spark to hang,repo location in create_release script out of date
repo location in create_release script out of date,dev merge_spark_pr.py still references incubator-spark
dev merge_spark_pr.py still references incubator-spark,ArrayStoreException on mapping RDD on cluster
Clean up and document use of SparkEnv,Allow spark-ec2 to login to a cluster with 0 slaves
Allow spark-ec2 to login to a cluster with 0 slaves,L-BFGS Optimizer
L-BFGS Optimizer,Fix flaky RateLimitedOutputStreamSuite
Fix flaky RateLimitedOutputStreamSuite,Add Shortest-path computations to graphx.lib
Deprecate RDD.toArray,Add saveAsObjectFile and SparkContext.objectFile in Python
Add saveAsObjectFile and SparkContext.objectFile in Python,Add top() and takeOrdered() to PySpark
Add top() and takeOrdered() to PySpark,Miscellaneous missing PySpark methods
Miscellaneous missing PySpark methods,Deprecate RDD.reduceByKeyToDriver
Deprecate RDD.reduceByKeyToDriver,leftover vpc_id may block the creation of new ec2 cluster
leftover vpc_id may block the creation of new ec2 cluster,Remove metrics-ganglia from default build due to LGPL issue
Remove metrics-ganglia from default build due to LGPL issue,Add foldByKey to PySpark
Add foldByKey to PySpark,Add countApproxDistinctByKey to PySpark
Add countApproxDistinctByKey to PySpark,Add histogram() to PySpark
when executor is removed; we should reduce totalCores instead of just freeCores on that executor ,Improve naming of the BlockManager classes
Improve naming of the BlockManager classes,Improve scala streaming docs
Improve scala streaming docs,Adding port configuration for HttpFileServer
Adding port configuration for HttpFileServer,on shutting down a long running job; the cluster does not accept new jobs and gets hung
on shutting down a long running job; the cluster does not accept new jobs and gets hung,Adding port configuration for HttpBroadcast
Adding port configuration for HttpBroadcast,Allow SPARK_JAR to be set in system properties
Allow SPARK_JAR to be set in system properties,missing document about spark.scheduler.revive.interval
missing document about spark.scheduler.revive.interval,Allow SPARK_YARN_APP_JAR to be set in system properties
Allow SPARK_YARN_APP_JAR to be set in system properties,Allow to provide a custom persistence engine
'mvn test' fails out of the box since sbt assembly does not necessarily exist,Sort the configuration parameters in configuration.md
Sort the configuration parameters in configuration.md,"Inconsistent meaning of ""worker"" in docs"
"Inconsistent meaning of ""worker"" in docs",Update the distribution tar.gz to include spark-assembly jar
Update the distribution tar.gz to include spark-assembly jar,"In Spark Programming Guide; ""Master URLs"" should mention yarn-client"
"In Spark Programming Guide; ""Master URLs"" should mention yarn-client",Enrich the Spark Shell to support additional arguments.
Enrich the Spark Shell to support additional arguments.,Missing Pyspark methods
Missing Pyspark methods,GraphX triplets not working properly
Support authentication between Spark components,Do not initialize log4j if slf4j log4j backend is not being used
Convert configs to use SparkConf,Around 30 parameters in Spark are used but undocumented and some are having confusing name
Around 30 parameters in Spark are used but undocumented and some are having confusing name,Inconsistent indendation between pom.xmls
Inconsistent indendation between pom.xmls,The same-RDD rule for cache replacement is not properly implemented
The same-RDD rule for cache replacement is not properly implemented,set map_input_file environment variable in PipedRDD
set map_input_file environment variable in PipedRDD,val variables not available within RDD map on cluster app; are on shell or local
val variables not available within RDD map on cluster app; are on shell or local,Rename yarn-standalone and fix up docs for running on YARN
Rename yarn-standalone and fix up docs for running on YARN,Allow pipes tasks to run in different sub-directories
Allow pipes tasks to run in different sub-directories,Type mismatch in Spark shell when using case class defined in shell
Make it possible to use unmanaged AM in yarn-client mode,Do not materialize partitions whenever possible in BlockManager
"Add a ""cancel"" button in the UI for stages",spark-shell on yarn-client race in properly getting hdfs delegation tokens
spark-shell on yarn-client race in properly getting hdfs delegation tokens,EC2 scripts upload private key
EC2 scripts upload private key,Clean up callSite/origin/generator
Clean up callSite/origin/generator,Add python support for  average and other summary satistics
Add python support for  average and other summary satistics,Make python support for histograms
after some hours of working the :4040 monitoring UI stops working.,SparkHadoop{MapRed;MapReduce}Util should not use package org.apache.hadoop
SparkHadoop{MapRed;MapReduce}Util should not use package org.apache.hadoop,Prevent ContextClassLoader of Actor from becoming ClassLoader of Executor
"In ApplicationMaster; set spark.master system property to ""yarn-cluster""",Support sparse data in MLlib
Support sparse data in MLlib,loss function error of logistic loss
loss function error of logistic loss,0-1 labels 
0-1 labels ,Clustering: Index out of bounds error
Add proximal gradient updater.,Minibatch SGD with random sampling
Minibatch SGD with random sampling,Minibatch SGD with disjoint partitions
Minibatch SGD with disjoint partitions,Principal Component Analysis
Principal Component Analysis,SVMs (+ regularized variants)
SVMs (+ regularized variants),Logistic Regression (+ regularized variants)
Logistic Regression (+ regularized variants),Linear Regression (+ regularized variants)
Linear Regression (+ regularized variants),Improving Documentation for MLlib
Improving Documentation for MLlib,ROC AUC and Average Precision for Binary classification models
ROC AUC and Average Precision for Binary classification models,Import breeze to Spark mllib
Import breeze to Spark mllib,Diagnostics for Classification&Regression
Diagnostics for Classification&Regression,confusion matrix
confusion matrix,train on array (in addition to RDD)
train on array (in addition to RDD),Enable SparkContext.addJars() to load classes not in CLASSPATH
Enable SparkContext.addJars() to load classes not in CLASSPATH,DEAD worker should recover automaticly
maven hadoop 0.23 yarn-alpha build broken,spark on hadoop 0.23 yarn fails to run: java.lang.NoSuchFieldException: DEFAULT_MAPREDUCE_APPLICATION_CLASSPATH
spark on hadoop 0.23 yarn fails to run: java.lang.NoSuchFieldException: DEFAULT_MAPREDUCE_APPLICATION_CLASSPATH,clean up typos and grammar issues in Spark on YARN page
clean up typos and grammar issues in Spark on YARN page,DAGScheduler ignores exceptions thrown in handleTaskCompletion
DAGScheduler ignores exceptions thrown in handleTaskCompletion,Update Jetty to 9
Implicit ALS is not efficient in computing YtY,User should be able to set a random seed in ALS
User should be able to set a random seed in ALS,Improve fetching of map output statuses
Improve fetching of map output statuses,takeSample called on empty RDD never ends
takeSample called on empty RDD never ends,Support sliding in RDD
Support sliding in RDD,Add aggregate to python API
Add aggregate to python API,spark compilation error
spark compilation error,Log an exception if map output status message exceeds frame size
Log an exception if map output status message exceeds frame size,Can't read EMR HBase cluster from properly built Cloudera Spark Cluster.
Can't read EMR HBase cluster from properly built Cloudera Spark Cluster.,Add min max to the stat counter.
Add min max to the stat counter.,Support some of the RDD double functions on float and int as well.
Support some of the RDD double functions on float and int as well.,Spark build error with Apache Hadoop(Cloudera CDH4)
Spark build error with Apache Hadoop(Cloudera CDH4),Cannot create graphx.Graph with no edges
Cannot create graphx.Graph with no edges,Misleading comments in Spark startup scripts
Misleading comments in Spark startup scripts,Support for optimizing and executing structured queries
Support for optimizing and executing structured queries,On YARN; use container-log4j.properties for executors
On YARN; use container-log4j.properties for executors,Need to load mapred-site.xml for reading mapreduce.application.classpath
Need to load mapred-site.xml for reading mapreduce.application.classpath,Consolidate; order; and harmonize repository declarations in Maven/SBT builds
Consolidate; order; and harmonize repository declarations in Maven/SBT builds,Allow user to pass Serializer object instead of class name for shuffle.
Allow user to pass Serializer object instead of class name for shuffle.,Master web UI and Worker web UI returns a 404 error
Endless running task when using pyspark with input file containing a long line,RDD.countByValue optimization
RDD.countByValue optimization,Make RDD locally iterable
Make RDD locally iterable,faster construction of features with intercept
faster construction of features with intercept,Docs don't explain how to run Python examples
Docs don't explain how to run Python examples,Numerical drift in computation of matrix inverse leads to invalid results in ALS
Numerical drift in computation of matrix inverse leads to invalid results in ALS,Implicit ALS unnecessarily recomputes factor matrices
Documentation for setting heap sizes across all configurations,Fix 404 not found error in UI introduced in Jetty 9.0 upgrade
Persist factors in implicit ALS,Add a pip installer for PySpark
Add a pip installer for PySpark,Adding XOR and AND-NOT operations to spark.util.collection.BitSet
Adding XOR and AND-NOT operations to spark.util.collection.BitSet,Add Ability to Make Distribution with Tachyon
Add Ability to Make Distribution with Tachyon,An optimized gradient descent implementation
An optimized gradient descent implementation,[STREAMING] Annotate developer and experimental API's
Don't fail job if some local directories are buggy,MLlib v0.9.1 release
MLlib v0.9.1 release,Add dev scripts to merge PRs and create releases from master to branch-0.9
Add dev scripts to merge PRs and create releases from master to branch-0.9,Made SPARK_HOME/dev/tests executable
Made SPARK_HOME/dev/tests executable,Add a Simple History Server for the UI for Yarn / Mesos
Add a Simple History Server for the UI for Yarn / Mesos,Automatically set the UI persistence directory based on cluster settings
Automatically set the UI persistence directory based on cluster settings,Improper use of SimpleDateFormat
Improper use of SimpleDateFormat,"Stage.name return  ""apply at Option.scala:120"""
"Stage.name return ""apply at Option.scala:120""",Partitioning in ALS
Partitioning in ALS,Create spark-contrib repo for 1.0
pyspark hangs after IOError on Executor,Back porting streaming doc updates to 0.9
Back porting streaming doc updates to 0.9,Make usage of spark-env.sh idempotent
Make usage of spark-env.sh idempotent,yarn alpha and stable Client calculateAMMemory routines are different
yarn stable finishApplicationMaster incomplete,improve yarn stable error logging when passing bad arguments
improve yarn stable error logging when passing bad arguments,PythonAccumulatorParam throws uncaught exception
PythonAccumulatorParam throws uncaught exception,Link the spark UI to RM ui in yarn-client mode
Link the spark UI to RM ui in yarn-client mode,In-Memory Columnar Representation for Catalyst
In-Memory Columnar Representation for Catalyst,Support for reading/writing complex types in Parquet
Support for reading/writing complex types in Parquet,Case insensitive resolution in HiveContext breaks the ability to access fields with upper case letters
Case insensitive resolution in HiveContext breaks the ability to access fields with upper case letters,Progress values on Spark UI progress bar wander off-screen
Progress values on Spark UI progress bar wander off-screen,Make RDDs Covariant
Remove duplicate partition id checking,making comments of RDD.doCheckpoint consistent with its usage
making comments of RDD.doCheckpoint consistent with its usage,Clean-up and clarify private vs public fields in MLLib
Added discretization capability to MLlib.,Job fails with spot instances (due to IllegalStateException: Shutdown in progress)
Support persisting RDD's directly to Tachyon,no instructions provided for sbt assembly with Hadoop 2.2
no instructions provided for sbt assembly with Hadoop 2.2,don't use term 'standalone' to refer to a Spark Application
don't use term 'standalone' to refer to a Spark Application,Add getNumPartitions() method to PySpark RDDs
Add getNumPartitions() method to PySpark RDDs,sbt assemble-deps no longer works
Add support for  cross validation to MLLibb,Use map side distinct in collect vertex ids from edges graphx
Use map side distinct in collect vertex ids from edges graphx,Batch should read based on the batch interval provided in the StreamingContext
Batch should read based on the batch interval provided in the StreamingContext,Shark- JDBC driver 
Shark- JDBC driver ,sbt assembly builds hive jar
sbt assembly builds hive jar,spark on yarn-alpha with mvn on master branch won't build
Remove use of Commons IO,sbt doesn't work for building Spark programs
sbt doesn't work for building Spark programs,Alignment of the Spark Shell with Spark Submit.
Alignment of the Spark Shell with Spark Submit.,The current code effectively ignores spark.task.cpus
The current code effectively ignores spark.task.cpus,cogroup and groupby should pass an iterator
Use Guava's top k implementation rather than our custom priority queue,Fix ordering of top() in Python
Fix ordering of top() in Python,Job hangs with java.io.UTFDataFormatException when reading strings > 65536 bytes. 
Job hangs with java.io.UTFDataFormatException when reading strings > 65536 bytes. ,Spark UI Should Not Try to Bind to SPARK_PUBLIC_DNS
Spark UI Should Not Try to Bind to SPARK_PUBLIC_DNS,The maven build error for Spark Tools
make-distribution.sh's Tachyon support relies on GNU sed,GLM needs to check addIntercept for intercept and weights
GLM needs to check addIntercept for intercept and weights,Current implementation of Standard Deviation in MLUtils may cause catastrophic cancellation; and loss precision.
Current implementation of Standard Deviation in MLUtils may cause catastrophic cancellation; and loss precision.,ArrayIndexOutOfBoundsException if graphx.Graph has more edge partitions than node partitions
ArrayIndexOutOfBoundsException if graphx.Graph has more edge partitions than node partitions,compute_classpath.sh has extra echo which prevents spark-class from working
compute_classpath.sh has extra echo which prevents spark-class from working,Graceful shutdown of Spark Streaming computation
Graceful shutdown of Spark Streaming computation,Improve Spark Streaming's Network Receiver and InputDStream API for future stability
Improve Spark Streaming's Network Receiver and InputDStream API for future stability,Java API for running SQL queries
Java API for running SQL queries,RDD names should be settable from PySpark
RDD names should be settable from PySpark,Also increase perm gen / code cache for scalatest when invoked via Maven build
Also increase perm gen / code cache for scalatest when invoked via Maven build,Reduce Verbosity of QA Scripts
Reduce Verbosity of QA Scripts,Application web UI garbage collects newest stages instead old ones
Create Additional Style Rules,Build error: org.eclipse.paho:mqtt-client
Build error: org.eclipse.paho:mqtt-client,Some Spark Streaming receivers are not restarted when worker fails
Some Spark Streaming receivers are not restarted when worker fails,Ability to control the data rate in Spark Streaming 
Ability to control the data rate in Spark Streaming ,Bump Scala version to 2.10.4
Bump Scala version to 2.10.4,PySpark OOMs without caching
PySpark OOMs without caching,Scala API docs for top methods
Scala API docs for top methods,spark on yarn 0.23 using maven doesn't build
spark on yarn 0.23 using maven doesn't build,Backport SPARK-1210 into 0.9 branch
Backport SPARK-1210 into 0.9 branch,SHARK error when running in server mode: java.net.BindException: Address already in use
SHARK error when running in server mode: java.net.BindException: Address already in use,Spark UI's do not bind to localhost interface anymore
Spark UI's do not bind to localhost interface anymore,spark-shell's repl history is shared with the scala repl
spark-shell's repl history is shared with the scala repl,YARN ContainerLaunchContext should use cluster's JAVA_HOME
YARN ContainerLaunchContext should use cluster's JAVA_HOME,Documentation Improvements for Spark 1.0
Documentation Improvements for Spark 1.0,Improve robustness of spark-submit script
Improve robustness of spark-submit script,IllegalArgumentException when writing to disk
Fail to resolve attribute when query with table name as a qualifer in SQLContext,Switch website to the Apache CMS
Switch website to the Apache CMS,[MLLIB] Annotate developer and experimental API's
[MLLIB] Annotate developer and experimental API's,[streaming] Add deployment subsection to streaming
Continuous integrated test should be involved in Spark ecosystem ,SGD implementation is not efficient
SGD implementation is not efficient,Add Timestamp Support
Add Timestamp Support,DAGScheduler throws NullPointerException occasionally
DAGScheduler throws NullPointerException occasionally,Web UI should provide page of showing statistics and stage list for a given job
DataTypes missing from ScalaReflection,Fix RateLimitedOutputStream Test
Fix RateLimitedOutputStream Test,The sql function should be consistent between different types of SQLContext
The sql function should be consistent between different types of SQLContext,NPE when joining Parquet Relations
NPE when joining Parquet Relations,HiveTableScan is slow
HiveTableScan is slow,HiveUDF wrappers are slow
HiveUDF wrappers are slow,HashJoin should stream one relation
HashJoin should stream one relation,HashAggregate should stream tuples and avoid doing an extra count
HashAggregate should stream tuples and avoid doing an extra count,Expose in-memory columnar caching for tables.
Expose in-memory columnar caching for tables.,Compression for In-Memory Columnar storage
Compression for In-Memory Columnar storage,Python API for running SQL queries
Python API for running SQL queries,spark-submit script additional cleanup
spark-submit script additional cleanup,"In the yarn-cluster submitter; rename ""args"" option to ""arg"""
"In the yarn-cluster submitter; rename ""args"" option to ""arg""",Upgrade Jetty to 8.1.14v20131031
Build error: org.eclipse.paho:mqtt-client,Calling .cache() on a SchemaRDD should do something more efficient than caching the individual row objects.
Calling .cache() on a SchemaRDD should do something more efficient than caching the individual row objects.,Add sort-merge based cogroup/joins.
Add sort-merge based cogroup/joins.,Spark to Shark direct streaming
Spark to Shark direct streaming,NullPointerException when calling DStream.slice() before StreamingContext.start()
NullPointerException when calling DStream.slice() before StreamingContext.start(),Spark-SQL: ParquetRelation improvements
Spark-SQL: ParquetRelation improvements,spark-shell on yarn on spark 0.9 branch doesn't always work with secure hdfs
spark-shell on yarn on spark 0.9 branch doesn't always work with secure hdfs,Use existing code-path for JSON de/serialization of BlockId
Use existing code-path for JSON de/serialization of BlockId,Spark Streaming UI
Spark Streaming UI,Update build plugins;  avoid plugin version warning; centralize versions
Update build plugins;  avoid plugin version warning; centralize versions,ConcurrentModificationException in hadoop_common exposed by Spark
Make numPartitions in Exchange configurable,Refactor RDD backed matrices
Refactor RDD backed matrices,BlockManager cannot transfer blocks larger than 2G in size
fix computePreferredLocations signature to not depend on underlying implementation,calling system.platform on worker raises IOError
calling system.platform on worker raises IOError,"Cannot launch jobs on Yarn cluster with ""local:"" scheme in SPARK_JAR"
"Cannot launch jobs on Yarn cluster with ""local:"" scheme in SPARK_JAR",DAGScheduler has a memory leak for cancelled jobs
DAGScheduler has a memory leak for cancelled jobs,SparkListeners should be notified when stages are cancelled
SparkListeners should be notified when stages are cancelled,Remove FindBugs jsr305 dependency
Remove FindBugs jsr305 dependency,Reason for Stage Failure should be shown in UI
Reason for Stage Failure should be shown in UI,Spark Streaming's received data is not cleaned up from BlockManagers when not needed any more
3 more compression algorithms for in-memory columnar storage,Spark on Mesos does not set Thread's context class loader
Spark on Mesos does not set Thread's context class loader,Non-exported spark-env.sh variables are no longer present in spark-shell
Non-exported spark-env.sh variables are no longer present in spark-shell,parallel Latent Dirichlet Allocation (LDA) atop of spark in MLlib
PMML model evaluation support via MLib,EventLogging to HDFS doesn't work properly on yarn
Modify Spark on Yarn to point to the history server when app finishes,"Flaky Test: ""actor input stream"" test in org.apache.spark.streaming.InputStreamsSuite"
"Flaky Test: ""actor input stream"" test in org.apache.spark.streaming.InputStreamsSuite",Class not found exception with application launched from sbt 0.13.x
Class not found exception with application launched from sbt 0.13.x,When using spark.ui.retainedStages=n only the first n stages are kept; not the most recent.
Disable partial aggregation automatically when reduction factor is low,Parquet messes up stdout and stdin when used in Spark REPL
Parquet messes up stdout and stdin when used in Spark REPL,Python API for SparkContext.wholeTextFiles
Python API for SparkContext.wholeTextFiles,Add a minSplits parameter to wholeTextFiles
Add a minSplits parameter to wholeTextFiles,Add support for SequenceFiles and binary Hadoop InputFormats in PySpark
Add support for SequenceFiles and binary Hadoop InputFormats in PySpark,Spark on Yarn - spark UI link from resourcemanager is broken
Spark on Yarn - spark UI link from resourcemanager is broken,Python MLlib's _get_unmangled_rdd should uncache RDDs when training is done
Python MLlib's _get_unmangled_rdd should uncache RDDs when training is done,Apache parent POM to version 14
Apache parent POM to version 14,The maven build error for Spark Catalyst
The maven build error for Spark Catalyst,Make MLlib work on Python 2.6
Make MLlib work on Python 2.6,Add scripts for launching Spark on Google Compute Engine
Add scripts for launching Spark on Windows Azure,InsertInto should work on JavaSchemaRDD as well.
InsertInto should work on JavaSchemaRDD as well.,PySpark can crash Executors if worker.py fails while serializing data
PySpark can crash Executors if worker.py fails while serializing data,Make MLlib work with NumPy versions older than 1.7
Make MLlib work with NumPy versions older than 1.7,HQL Examples Don't Work
HQL Examples Don't Work,MLlib should convert non-float64 NumPy arrays to float64 instead of complaining
MLlib should convert non-float64 NumPy arrays to float64 instead of complaining,"Spark shell fails to start after ""sbt clean assemble-deps package"""
Support sparse data in Python MLlib,Allow merging pull requests that have conflicts
Allow merging pull requests that have conflicts,Potential memory leak in stageIdToExecutorSummaries in JobProgressTracker
Potential memory leak in stageIdToExecutorSummaries in JobProgressTracker,Upgrade Mesos dependency to 0.17.0
Make labelParser Java friendly.,Don't assume context class loader is set when creating classes via reflection
Compression code broke in-memory store,Jenkins should build with Java 6
Jenkins should build with Java 6,Update RDD.sample() API to make seed parameter optional
Update RDD.sample() API to make seed parameter optional,Aggregate Scaladocs across projects
Aggregate Scaladocs across projects,Generate JavaDoc instead of ScalaDoc for Java API
Generate JavaDoc instead of ScalaDoc for Java API,Compile Spark Core error with Hadoop 0.23.x when not using YARN
Compile Spark Core error with Hadoop 0.23.x when not using YARN,Add Window function support
Unable to Access MongoDB GridFS data with Spark using mongo-hadoop API,Update branch-0.9's SBT to 0.13.1 so that it works with Java 8
compute-classpath.sh should not print error if lib_managed not found,Spark examples should not do a System.exit
Spark examples should not do a System.exit,Update Java programming guide to explain Java 8 syntax
Update Java programming guide to explain Java 8 syntax,KEYS file to be added to dist directory
KEYS file to be added to dist directory,Please delete old releases from mirroring system
Please delete old releases from mirroring system,Specify the default zone in the EC2 script help
Specify the default zone in the EC2 script help,Multinomial Logistic Regression Support
dynamic partition creation not working on cached table,Improve the way Spark on Yarn waits for executors before starting
PySpark accumulators fail to update when runJob takes serialized/captured closures,Determine which test suites to run based on code changes
Clean up use of Ordered/Ordering in OrderedRDDFunctions,Change APIs for training algorithms to take optimizer as parameter 
Change APIs for training algorithms to take optimizer as parameter ,Expose sc.version in PySpark
Expose sc.version in PySpark,"EventLoggingListener does not work with ""file://"" target dir"
"EventLoggingListener does not work with ""file://"" target dir",Set operations on SchemaRDDs are needlessly destructive of schema information.
Set operations on SchemaRDDs are needlessly destructive of schema information.,Support Short-circuit Expression Evaluation
Support Short-circuit Expression Evaluation,Examples of ML algorithms are using deprecated APIs
cleanup unnecessary dependency jars in the spark assembly jars,Update MLLib Examples to Use Breeze
Spark compilation is broken with the latest hadoop-2.4.0 release,Pyspark doesn't check if gateway process launches correctly
Pyspark doesn't check if gateway process launches correctly,Make StorageLevel.apply() factory methods developer API's
Make StorageLevel.apply() factory methods developer API's,The hash method used by partitionBy in Pyspark doesn't deal with None correctly.
The hash method used by partitionBy in Pyspark doesn't deal with None correctly.,Scheduler mode should accept lower-case definitions and have nicer error messages
Scheduler mode should accept lower-case definitions and have nicer error messages,Use the scala-logging wrapper instead of the directly sfl4j api
Use the scala-logging wrapper instead of the directly sfl4j api,Worker not  recognize Driver state at standalone mode
Worker not  recognize Driver state at standalone mode,Go through YARN api used in Spark to make sure we aren't using Private Apis
Go through YARN api used in Spark to make sure we aren't using Private Apis,Feature selection for high dimensional datasets
