NullPointerException when using --packages,SparkSubmit doesn't work with --packages when --repositories is not specified 
Applications hangs when the last executor fails with dynamic allocation,Dynamic allocation: avoid double counting when killing same executor twice
Add Python API for ml.feature.CountVectorizer,Add Python interface for CountVectorizer
isSrcLocal parameter in loadTable / loadPartition is incorrect for HDFS source data,After recent hive patches PySpark fails with IllegalArgumentException: Wrong FS: hdfs:
Incorrect UNION ALL behavior,UnionAll operation on DataFrame doesn't check for column names
Too many open files in TungstenExchange,Too many open files in Spark SQL
Support Poisson family in SparkR:::glm,GLM model family; link function support in SparkR:::glm
Support Gamma family in SparkR:::glm,GLM model family; link function support in SparkR:::glm
Support popular link functions in SparkR:::glm,GLM model family; link function support in SparkR:::glm
File appender race condition during SparkWorker shutdown,Race condition when driver rapidly shutdown after started.
User guide for Multilayer Perceptron Classifier,User Guide for Multilayer Perceptron Classifier
Join: Handling data skew,Spark SQL doesn't handle skewed dataset joins properly
Join: Handling data skew,RangePartitioner results in few very large tasks and many small to empty tasks 
Matrices should respect Java's equals and hashCode contract,DenseMatrix gives different hashcode even though equals returns true
Parallelize file listing for partitioned Hive table,Use S3 bulk listing for S3-backed Hive tables
create function do not work,Resolve permanent Hive UDFs
Allow Ctrl-C in spark-shell to kill running job,spark-sql ctrl+c does not exit
Allow Ctrl-C in spark-shell to kill running job,Spark Shell Ctrl-C behaviour suggestion
Locality broken in spark 1.4.x for NewHadoopRDD,"Locality Level is ANY on ""Details for Stage"" WebUI page"
Add Python API missing methods for ml.feature,"StringIndexerModel lacks of method ""labels"""
Add Python API missing methods for ml.feature,"StringIndexer lacks of parameter ""handleInvalid""."
Managed memory leak detected when cache table,String column in InMemoryColumnarCache needs to override clone method
Add support for DataFrameStatFunctions in SparkR,SparkR: Add correlation function to dataframe
Can't create HiveContext with spark-shell or spark-sql on snapshot,spark-shell throws java.lang.RuntimeException: The root scratch dir: /tmp/hive on HDFS should be writable.
PySpark Streaming doesn't support Context recovery from checkpoint in HDFS,Python Streaming checkpoint recovery does not work with non-local file path
Spark JDBC writer mapping String to TEXT or VARCHAR,Allow user to specify database column type for data frame fields when writing data to jdbc data sources. 
NPE when saving Parquet To HDFS,FileFormatWriter.ExecuteWriteTask.releaseResources() implementations to be re-entrant
Add optional getters to the spark.sql.Row,[Spark SQL] the value of 'hiveconf' parameter in CLI can't be got after enter spark-sql session
Add support for more postgres column types,cannot handle postgis raster type
Failed to save json data with a decimal type in the schema,PySpark can't JSON serialize a DataFrame with DecimalType columns.
Add null check in wrapperFor (inside HiveInspectors).,NPE while save a DataFrame as ORC
Avoid creating empty files during overwrite into Hive table with group by query,Writing empty Dataframes doesn't save any _metadata files
Avoid creating empty files during overwrite into Hive table with group by query,Useless empty files in hive table
For struct type; if parquet's global schema has less fields than a file's schema; data reading will fail,Struct fields read from parquet are mis-aligned
Enhance SerDe to handle atomic vector,"SparkR Ser/De fail to handle ""columns(df)"""
Getting issue in spark connectivity with cassandra,"sparkSession.read() .jdbc(***) use the sql syntax ""where 1=0"" that Cassandra does not support"
GraphX Connected Components fail with large number of iterations,ConnectedComponents fails to compute graph with 200 vertices (but long paths)
Cooperative memory management,Replace addOnCompleteCallback with addTaskCompletionListener() in UnsafeExternalSorter
SparkR mutate and transform should replace column with same name to match R data.frame behavior,Enhance mutate() to support replace existing columns
SparkR mutate and transform should replace column with same name to match R data.frame behavior,Enhance mutate() to support replace existing columns
Optimize sequential projections,DataFrame recompute UDF in some situation.
Gradient boosted trees: increasing input size in 1.4,GradientBoostedTrees stuck with 2958359 features train data
Gradient boosted trees: increasing input size in 1.4,Gradient boosted trees: mapPartitions input size increasing 
spark-submit overwrites spark.files defaults with the job script filename,spark.files in properties file is not distributed to driver in yarn-cluster mode
Would like to know if a given Spark Context is stopped or currently stopping,Expose SparkContext#stopped flag with @DeveloperApi
make sure `input.primitive` is always variable name not code at GenerateUnsafeProjection,Getting CompileException when feed an UDF with an array and another paramter
Multiple Python UDFs together with aggregation or sort merge join may cause OOM (failed to acquire memory),Misaligned data with RDD.zip and DataFrame.withColumn after repartition
Multiple Python UDFs together with aggregation or sort merge join may cause OOM (failed to acquire memory),Refactor PythonRDD to decouple iterator computation from PythonRDD
There exits some potential resource leak  in jsonExpressions.scala,JsonParser/Generator should be closed for resource recycle
SparkR formula syntax to turn strings/factors into numerics,Support transform string label for RFormula
Add Python example for VectorSlicer to user guide,Add python example for VectorSlicer
spark-shell throws java.lang.RuntimeException: The root scratch dir: /tmp/hive on HDFS should be writable.,Installing Spark
spark-shell throws java.lang.RuntimeException: The root scratch dir: /tmp/hive on HDFS should be writable.,spark does not start cleanly windows 7 64 bit
Kill other task attempts when one taskattempt belonging the same task is succeeded in speculation,TaskSetManager should kill the other running task attempts if any one task attempt succeeds for the same task
AppId is set as AppName in status rest api,Spark REST / JSON API mixes up application names and application ids
AppId is set as AppName in status rest api,Spark history uses the application name instead of the ID
Intersection Optimization is Wrong,Dataframe count is zero after 'except' operation
Intersection Optimization is Wrong,DataFrame's except method does not work; returns 0
Allow ApplicationHistoryProviders to provide their own text when there aren't any complete apps,"History Server ""no histories"" message to be dynamically generated by ApplicationHistoryProviders"
The  PySpark 1.5 closure serializer can't serialize a namedtuple instance.,Serialization of Python namedtuple subclasses in functions / closures is broken
HashingTF should use MurmurHash3,Use MurmurHash3 for hashing String features
Remove Bagel,Remove Bagel
Univariate statistics as UDAFs: single-pass continuous stats,skewness and kurtosis support
collect_list() and collect_set() should accept struct types as argument,Optimize Data Frames collect_list and collect_set with declarative aggregates
Race condition between scheduler and YARN executor status update,"When driver sends message ""GetExecutorLossReason"" to AM; the AM stops."
DataFrames: saving with nested User Data Types,Dataframe fails with nested User Defined Types
Support remote application download in client mode spark submit,Make spark-submit download remote files to local in client mode
Spark-SQL JDBC fails to set a default precision and scale when they are not defined in an oracle schema.,Spark sql jdbc fails for Oracle NUMBER type columns
Specialize PrefixSpan for single-item patterns,Major improvements to Spark's Prefix span
When loading a json dataset as a data frame; if the input path is wrong; the error message is very confusing,Uninformative exception when specifing non-exist input for JSON data source
When loading a json dataset as a data frame; if the input path is wrong; the error message is very confusing,SQL data source gives confusing error message when file not found
When loading a json dataset as a data frame; if the input path is wrong; the error message is very confusing,Uninformative exception when specifing non-exist input for JSON data source
Uncaught exception: RDDBlockId not found in driver-heartbeater,LinearRegressionWithSGD fails on files more than 12Mb data 
SQL's floor() returns DOUBLE,[streaming] [flume] Gracefully shutdown Flume receiver threads
word2vec model save for python,CLONE - Support model save/load in Python's Word2Vec
ML Param validate should print better error information,ML Param validate should print better error information
Implement freqItems() and sampleBy() in DataFrameStatFunctions,Export freqItems() for DataFrameStatFunctions in SparkR
add search keywords in history page ui,Change history to use datatables to support sorting columns and searching
add search keywords in history page ui,add Search box to History Page
order by fails when column is aliased and projection includes windowed aggregate,Sorting column can't be resolved if it's not in projection
Flaky test: org.apache.spark.deploy.StandaloneDynamicAllocationSuite,Flaky test: StandaloneDynamicAllocationSuite
Let ALS recommend for subset of data,Could MatrixFactorizationModel support recommend for some users only ?
Spark Hadoop Util does not support stopping a non-yarn Spark Context & starting a Yarn spark context.,StreamContext.getOrCreate is broken is yarn-client mode
SparkSQL doesn't work well with JSON,Parse normal; multi-line JSON files (not just JSON Lines)
Eliminate create duplicate stage while generate job dag,Make DAGScheduler not to create duplicate stage.
Allow user to specify database column type for data frame fields when writing data to jdbc data sources. ,Support for string length when writing to JDBC
Predicates pushed to InmemoryColumnarTableScan are not evaluated correctly,Filter operation on StringType after groupBy PERSISTED brings no results
Derby error (XSDB6) when creating new HiveContext after restarting SparkContext,SparkContext stop method does not close HiveContexts
Race condition when resolving Maven coordinates via Ivy,Exception when using spark.jars.packages 
spark on yarn support priority option,Support to set priority when submit spark application to YARN
Support prediction on single instance for regression and classification related models,Change the access level of the predict method in spark.ml.Predictor to public
Lag Analytic function broken,RowNumber in HiveContext returns negative values in cluster mode
Add 'drop' support for DataFrame's subset function,py4j.Py4JException: Method createDirectStream([class org.apache.spark.streaming.api.java.JavaStreamingContext; class java.util.HashMap; class java.util.HashSet; class java.util.HashMap]) does not exist
Support JDBC pushdown for additional commands,JDBC datasource processes filters only commonly pushed down.
UnsafeRow serialization breaks when two machines have different Oops size,String fields in Dataframe behaves weirdly when executor-memory >= 32GB
UnsafeRow serialization breaks when two machines have different Oops size,High spark.executor.memory causes wrong result
UnsafeRow serialization breaks when two machines have different Oops size,DataFrame losing string data in yarn mode
UnsafeRow serialization breaks when two machines have different Oops size,Very strange broadcast join behaviour
Exception when joining DataFrames,Exception when joining DataFrames derived form the same DataFrame
Exception when joining DataFrames,Exception when joining DataFrames derived form the same DataFrame
Exception when joining DataFrames,Exception when Joining dataframe with another dataframe generated by applying groupBy transformation on original one
PySpark ML Models should contain Param values,PySpark JavaModel fails to extract params from Spark side automatically
PySpark ML Models should contain Param values,getParamMap in Pyspark ML API returns empty dictionary in example for Documentation
Spark Streaming Kinesis: Allow specifying separate credentials for Kinesis and DynamoDB,Add builder interface for Kinesis DStreams
SparkR: Add merge to DataFrame,join returns schema with duplicated and ambiguous join columns
RowNumber in HiveContext returns negative values in cluster mode,orderBy with multiple columns in WindowSpec does not work properly
RowNumber in HiveContext returns negative values in cluster mode,Window functions give invalid values
Canonicalize view definitions,Unable to create views
Launcher: add support for monitoring Mesos apps,SparkAppHandle.getState() doesnt return the right state when the launch is done on a mesos master in cluster mode
Launcher: add support for monitoring Mesos apps,Spark App Handle from SparkLauncher always returns UNKNOWN app state when used with Mesos in Client Mode 
AttributeReference should not be created outside driver,Incorporate per-JVM id into ExprId to prevent unsafe cross-JVM comparisions
"Document all UI ""retained*"" configurations",Limit the number of queries on SQL UI
"Hive Thrift Server will log warn ""Couldn't find log associated with operation handle""",Thrift server does not support operationLog
Use mixing hash-based and sort-based aggregation in TungstenAggregationIterator,Improve hybrid aggregation (sort-based after hash-based)
Use mixing hash-based and sort-based aggregation in TungstenAggregationIterator,TungstenAggregate may fail when switching to sort-based aggregation when there are string in grouping columns and no aggregation buffer columns
baidu,spark streaming checkpoint question
Flaky test: o.a.s.launcher.LauncherServerSuite,Flaky test: o.a.s.launcher.LauncherServerSuite
insert overwrite table failed when beeline reconnect,insert into table does not work on second session of beeline
Add connection established callback to lower level RPC layer so we don't need to check for new connections in NettyRpcHandler.receive,Add connectionEstablished callback to RpcHandler to monitor the new connections
RPC message ordering is not guaranteed,Add Outbox to cache the sending messages to resolve the message disorder issue
Parquet filters push-down may cause exception when schema merging is turned on,Schema Merging Broken for Some Queries
A memory leak in SQLListener._stageIdToStageMetrics,LongSQLMetricValue cause memory leak on Spark 1.5.1
A memory leak in SQLListener._stageIdToStageMetrics,Spark sql seems to leak org.apache.spark.sql.execution.ui.SQLTaskMetrics objects over time
TestHive fails on machines with few cores,Page size calculation is wrong in local mode
Warm-start support for ML estimator,Umbrella: Allow user to specify initial model when training
Make StreamingContext.stop() exception-safe,Make SparkContext.stop() exception-safe
Make StreamingContext.stop() exception-safe,Make SparkContext.stop() exception-safe
    EOFException on History server reading in progress lz4,Spark history server fails to render compressed inprogress history file in some cases.
Delegate to scala DataFrame API rather than print in python,Match the output of DataFrame#explain() in both scala api and python
PySpark CrossValidatorModel does not output metrics for every param in paramGrid,PySpark CrossValidatorModel should support avgMetrics
[Launcher] Launcher library fails is app resource is not added,Invoke the right sameResult function when plan is warpped with SubQueries
MapStatus too large for driver,Make MapStatus use less memory uage
Implement trackStateByKey for improved state management,Implement trackStateByKey for improvement state management
YARN HBase token code shouldn't swallow invocation target exceptions,Improve failure reporting in Yarn client obtainTokenForHBase()
PySpark silently accepts null values in non-nullable DataFrame fields.,add null check for _verify_type in types.py
spark-dispatcher doesn't pass along some spark properties,#NAME?
Expand Star when creating a struct,Alias do not work with udf with * parameter
Kryo serializer broken with StringTypes,Bad Dataframe data read from parquet
numRunningTasks can't be less than 0; or it will affect executor allocation,ExecutorAllocationManager.numRunningTasks can be negative when stage retry
numRunningTasks can't be less than 0; or it will affect executor allocation,Spark job stuck with no executor due to bug in Executor Allocation Manager
Include path to the source file in generated example code,Add link to the source file at the end of included example code
codegen.GeneratePredicate fails due to unquoted comment,Regexp functions don't support patterns containing '*/'
Writing to S3 buckets; which only support AWS4-HMAC-SHA256 fails with s3n URLs,saveAsTextFile(s3n://) doesn't support s3 Signature Version 4
skip.header.line.count is ignored in HiveContext,skip.header.line.count is ignored in HiveContext
Support merge schema for ORC, read orc when some of the columns are missing in some files
Add the ability to add a jar to the current class loader,spark can not load alluxio fileSystem after adding jar
Locality waits should be based on task set creation time; not last launch time,Delay scheduling should not delay some executors indefinitely if one task is scheduled before delay timeout
Expose R-like summary statistics in SparkR::glm for linear regression,R style summary stats in GLM package SparkR
Bucket Join,Support writing out pre-hash-partitioned data and exploit that in join optimizations to avoid shuffle (i.e. bucketing in Hive)
Replace example code in mllib-collaborative-filtering.md using include_example,Replace example code in mllib-collaborative-filtering.md using include_example
StringIndexer transform fails when column contains nulls,StringIndexer should handle null
Just do final aggregation when there is no Exchange,Skip unnecessary final group-by when input data already clustered with group-by keys
Resolve permanent Hive UDFs,Can't register UDF from Hive thrift server
Resolve permanent Hive UDFs,Permanent UDF not work
Python API for bisecting k-means,Python API for mllib.clustering.BisectingKMeans
Python API for bisecting k-means,Python API for mllib.clustering.BisectingKMeans
MEMORY LEAK: ByteBuf.release() was not called before it's garbage-collected,IllegalReferenceCountException in Spark workloads
ORC filter pushdown not working properly after new unhandled filter interface.,We should still pushdown filters returned by a data source's unhandledFilters
Spark SQL CLI will set sessionstate twice,Exception throws when executing    exit;    in spark-sql
Make simple transformers and estimators implement default read/write,Model export/import for spark.ml: all basic Transformers
Remote code execution with InvokerTransformer,Commons-collections object deserialization may expose remote command execution vulnerability
Remote code execution with InvokerTransformer,commons-collections has vulnerability: CVE-2015-6420
Would be very useful if spark-daemon.sh supported foreground operations,Allow start-master/slave scripts to start in the foreground
Bad Dataframe data read from parquet,String may not be serialized correctly with Kyro
Allow to specify compression codec in HadoopFsRelation when saving ,Support to specify the (writing) option for compression codec for TEXT
YARN - dynamic allocation and speculation active task accounting wrong,Always post TaskEnd event for tasks in cancelled stages
Optimize the Cartesian Join,Improve performance of CartesianProduct
Finalizer memory leak is pyspark,streaming driver with checkpointing unable to finalize leading to OOM
Casting integer types to timestamp has unexpected semantics,Casting Unix timestamp to SQL timestamp fails
String may not be serialized correctly with Kyro,In SparkSQL; it can't be select column of String type because of UTF8String when setting more than 32G for executors.
Understand why allowNonNumericNumbers JSON option doesn't work,Upgrade to Jackson 2.7.3
Master Web UI should link to correct Application UI in cluster mode,Master Web UI does not link to correct Application UI in standalone cluster mode
HiveThriftBinaryServerSuite tests timing out; leaves hanging processes,org.apache.spark.sql.hive.thriftserver.HiveThriftBinaryServerSuite.test jdbc cancel is sometimes very slow
Spark shell does not work from sbt with scala 2.11,Pass additional Scala REPL options to the underlying REPL (2.11)
Unable to start spark thrift server against secured hive metastore(GSS initiate failed),Thrift Server + Hive Metastore + Kerberos doesn't work
Expose feature importances API for decision trees,Expose featureImportances on org.apache.spark.mllib.tree.RandomForest
Checkpoint support for DataFrame/Dataset,Query planning slows down dramatically for large query plans even when sub-trees are cached
Allow for running Spark applications against a custom coarse grained scheduler,Add support for pluggable cluster manager
UDAF may nondeterministically generate wrong results,UDAF result differs in SQL if alias is used
[SQL] Support Persist/Cache and Unpersist in Dataset APIs,Add missing APIs in Dataset
Better error from WLS for cases like singular input,java.lang.AssertionError: assertion failed: lapack.dppsv returned 105. when running glm using gaussian link function.
   Python API for ml.feature.QuantileDiscretizer,Python API update for ChiSqSelector and QuantileDiscretizer
Python API for ml.feature.ChiSqSelector,Python API update for ChiSqSelector and QuantileDiscretizer
configure log4j properties with spark-submit ,Configurable log4j settings
Add getAsOpt[T] functions to org.apache.spark.sql.Row,Add missing APIs in Dataset
Expose numFeatures in all ML PredictionModel for PySpark,Add missing numFeatures & numClasses to wrapped JavaClassificationModel
Python API for ml.clustering.LDA,keepLastCheckpoint Param for Python LDA with EM
ALS recommend all methods spend most of time in GC,Optimize the process of MLLIB ALS recommendForAll
Partitioning Parquet by DateType,Support for inferring type date/timestamp/decimal for partition column
Spark SQL query containing semicolon is broken in Beeline (related to HIVE-11100),thriftServer does not support semicolon in sql 
word2vec load model can't use findSynonyms to get words ,"Loading Word2Vec model in pyspark gives ""ValueError: too many values to unpack"" in  findSynonyms"
Incorrect results when aggregate joined data,TimSort failing with error when writing a partitioned data set
Group by Column Number identifier is not successfully parsed,Support group by ordinal in SQL
bug in spark/python/pyspark/rdd.py portable_hash(),PYTHONHASHSEED is not propgated to python worker
Add a DataFrame.show() with argument for output PrintStream,Add showString() to DataSet API.
Spark Sql MongoDB Cross Join Not Working,Spark sql Support Cross join with Mongo DB
REGEX Column Specification for Hive Queries,REGEX Column Specification
Upgrade to Jersey 2,Can spark-mllib upgrade to Jersey 2.x
Support numpy types as return values of Python UDFs,Numpy types fail to be casted to any other types
Embedded Spark on JBoss server cause crashing due system.exit when SparkUncaughtExceptionHandler called,Add new flag to Spark that identify if the driver run on application servers.
FPGrowth unusable on some datasets without extensive tweaking of the support threshold,Guidance on adding a stopping criterion (maximul literal length or itemset count) for FPGrowth
Update KafkaDStreams to new Kafka 0.10 Consumer API,kafka-spark consumer with SSL problem
Streaming WebUI shows incorrect batch statistics when using Window operations,Some InputInfo missed with window operation applied
User guide section for KMeans in spark.ml,Add documentation for spark.ml.clustering.kmeans
Spark failed to delete temp directory ,ShutdownHookManager   Exception while deleting Spark temp dir  
Update aws-java-sdk version,Spark Streaming Kinesis Example broken due to wrong AWS Java SDK version
ParquetFormat options should be exposed through the DataFrameReader/Writer options API,Simplify configuration API
Don't assign default value for non-nullable columns of a Dataset,Nulls in dataframes getting converted to 0 with spark 2.0 SNAPSHOT
VectorAssembler#transform() initially throws an exception,IllegalArgumentException: requirement failed: File not found: ...sql/catalyst/expressions/GeneratedClass.class when df.show
Reuse the result of split in SQL,UDFs are run too many times
Implement unhandledFilter interface for JDBC,Implement JdbcRelation#unhandledFilters for removing unnecessary Spark Filter
PowerIterationClustering test case failed if we deprecated KMeans.setRuns,MLLib PowerIteration Clustering depends on deprecated KMeans setRuns API
IllegalArgumentException: requirement failed: File not found: ...sql/catalyst/expressions/GeneratedClass.class when df.show,Codegen'd classes can't be found under REPL
NoSuchElementException during prediction with Random Forest Regressor,VectorIndexer: allow unknown categories
Copy public decision tree helper classes from spark.mllib to spark.ml and make private,migrate internal API for MLlib trees from spark.mllib to spark.ml
Move unit tests for GBT from spark.mllib to spark.ml,migrate internal API for MLlib trees from spark.mllib to spark.ml
Support writing out pre-hash-partitioned data and exploit that in join optimizations to avoid shuffle (i.e. bucketing in Hive),bucketed table support
Spark 1.6 with tachyon 0.8.2 uses deprecated client,Fix Tachyon deprecations; pull Tachyon dependency into one class
Mesos executor home should not be resolved on the driver's file system,Paths are resolved relative to the local file system
Mesos executor home should not be resolved on the driver's file system,Paths are resolved relative to the local file system
Reserved words (like table) throws error when writing a data frame to JDBC,Reserved SQL words are not escaped by JDBC writer
Pushing down arbitrary logical plans to data sources,select count(*) ; requests 1 for each row
Pushing down arbitrary logical plans to data sources,Support push down join optimizations in DataFrameReader when loading from JDBC
Add ExpressionDescription to datetime functions,All functions should show usages by command `DESC FUNCTION`
Add ExpressionDescription to string functions,All functions should show usages by command `DESC FUNCTION`
Add ExpressionDescription to aggregate functions,All functions should show usages by command `DESC FUNCTION`
Add ExpressionDescription to math functions,All functions should show usages by command `DESC FUNCTION`
Add ExpressionDescription to misc non-aggregate functions,All functions should show usages by command `DESC FUNCTION`
Get rid of sorting in Row's constructor in pyspark,Fields order in Row(**kwargs) is not consistent with Schema.toInternal method
Get rid of sorting in Row's constructor in pyspark,Schema issues when fields are queries in different order
SQL page of Spark-sql is always blank ,The SQL page is empty
Fix compiler warnings in Kinesis ASL module due to @transient annotations,Add private val after @transient for kinesis-asl module
Build break at Spark-Master-Maven-Snapshots from #1293,Generating scaladoc using sbt fails for network-common and catalyst modules
Join-key Pushdown via Predicate Transitivity,Pushdown predicate propagation in SparkSQL with join
Recovered driver's resource is not counted in the Master,Spark HA: Jobs state is in WAITING status after reconnecting to standby master
Recovered driver's resource is not counted in the Master,leader master lost the leadership; when the slave become master; the perivious app's state display as waitting
Recovered driver's resource is not counted in the Master,the running application status changed  from running to waiting when a master is down and it change to another standy by master
Datasets: data is corrupted when input data is reordered,Accept Dataset[_] in joins
No suitable driver when calling JdbcUtils.saveTable in isolation,User-specified JDBC driver should always take precedence
spark shuffle fails with mesos after 2mins,External shuffle service broken w/ Mesos
Convert basic resolved logical plans back to SQL query strings,Optimizing count distinct changes the resulting column name
Outer Join Elimination by Filter Condition,Push filter throughout outer join when the condition can filter out empty row 
Use udf to replace callUDF for ML,Remove the use of the deprecated callUDF in MLlib
Java count(AprroxDistinct)ByKey methods return Scala Long not Java,Java sampleByKey methods take ju.Map but with Scala Double values; results in type Object
Make R to JVM timeout configurable ,Make timeout to RBackend configurable in SparkR
Union logical plan should support arbitrary number of children (rather than binary),Multiple unionAll on Dataframe goes growingly slow.
Clean up build warnings: 2.0.0 edition,mllib deprecation messages mention non-existent version 1.7.0
Combine small files in a hadoop directory into single split ,Add config to control maximum number of files when coalescing partitions
java.lang.ClassCastException: [B cannot be cast to java.lang.String,'/applications/[app-id]/stages' in REST API;add description.
Streaming batch ui can't be opened in jobs page in yarn mode.,Prepending base URI of job description is missing
Prepending base URI of job description is missing,URL address error in Spark web ui in YARN mode
The detailed rest API documentation for each field is missing,Document ?params for the v1 REST API
No encoder implicits for Seq[Primitive],sqlCtx.real.json() doesn't work with PythonRDD
Populate statistics for DataFrame when reading CSV,CSVRelation should be based on HadoopFsRelation
ArrayType(_; true) should also accept ArrayType(_; false),ArrayType(_; true) should also accept ArrayType(_; false) fix for branch-1.6
Implement Python API for Datasets,Python Dataset
Support order by ordinal in SQL,TPCDS query 49 returns wrong results compared to TPC official result set 
Support order by ordinal in SQL,TPCDS query 74 returns wrong results compared to TPC official result set 
Simplify various string output for expressions,prettyString of IN is not good
ml.classification.LogisticRegression fails when FitIntercept with same-label dataset,LogisticRegression fails when a DataFrame has only a one-class label
Spark SQL UDF does not work with struct input parameters,Cannot create UDF with StructType input
Configurable bind address for WebUI,WebUI should use the local ip not 0.0.0.0
Mesos cluster mode should handle constraints,Support constraints in spark-dispatcher
Spark driver requires large memory space for serialized results even there are no data collected to the driver,Caching a table with 1;100 columns and a few million rows fails
Spark documentation should be more precise about the algebraic properties of functions in various transformations,Clarify commutative / associative operator requirements for reduce; fold
ADD JAR via sparkSQL JDBC will fail when using a HDFS URL,Can't use UDF that jar file in hdfs
Improve HiveInspectors.unwrap for StringObjectInspector.getPrimitiveWritableObject,Fix HiveInspectors.unwrap
add spark.yarn.hdfs.home.directory property,Make the SPARK YARN STAGING DIR as configurable
Indexer setInputCol() doesn't resolve column names like DataFrame.col(),columns with name having dots caused issues with VectorAssemblor
Update org.apache.httpcomponents.httpclient; commons-io,Upgrade apache httpclient version to the latest 4.5 for security
Drop fails when columns contain dots,Can't drop columns that contain dots
Can't drop columns that contain dots,Periods in dataframe column names breaks df.drop(<string>)
Enable OrcRelation when connecting via spark thrift server,Use ORC data source for SQL queries on ORC tables
Replace example code in mllib-clustering.md using include_example,Add an example for LDA in PySpark
Shade jackson core,Spark Cannot be used with software that requires jackson-databind 2.6+: RDDOperationScope
Always post TaskEnd event for tasks in cancelled stages,Executors show up active tasks indefinitely after stage is killed
CoarsedExecutorBackend register to driver should wait Executor was ready?,CoarsedExecutorBackend register to driver should wait Executor was ready
Add scalastyle command used in build testing,Upgrade scalastyle to 1.0.0
DAG viz does not work with latest version of chrome,DAG Diagram not shown properly in Chrome
spark.ml Naive Bayes user guide,Missing ml.NaiveBayes in MLlib guide
CoarsedExecutorBackend register to driver should wait Executor was ready,"Driver may send ""LaunchTask"" before executor receive ""RegisteredExecutor"""
CoarsedExecutorBackend register to driver should wait Executor was ready,Executors self-killing after being assigned tasks while still in init
Upgrade Parquet to 1.9 (Fixes parquet sorting),Update Parquet to 1.9.0
Upgrade Parquet to 1.9 (Fixes parquet sorting),Parquet NPE / Update to 1.9
Upgrade Parquet to 1.9 (Fixes parquet sorting),Upgrade parquet to 1.9
Add API and options for csv data sources,Support for loading CSV with a single function call
Migrate away from SynchronizedMap which is deprecated,Replace use of mutable.SynchronizedMap with ConcurrentHashMap
Cleanup build references to Scala 2.10,Update pom.xml to reference Scala 2.11
Cleanup build references to Scala 2.10,Update LICENSE with Scala 2.11 dependencies
Cleanup build references to Scala 2.10,Update Docker tests to use Scala 2.11
Cleanup build references to Scala 2.10,Update release audit tools to use Scala 2.11
Unify DataFrame and Dataset API,Datasets cannot be sorted
Bump up Kafka to 0.9.0.0,Bump up Kafka to 0.9.0.0
Expose more executor stats in stable status API,Improve SparkStatusTracker to also track executor information
Reuse the shuffle for duplicated exchange,Reuse the exchanges in a query
Use Apache Arrow as In-memory columnar store implementation,Implement Apache Arrow serializer for Spark DataFrame for use in DataFrame.toPandas
NPE in LazilyGeneratedOrdering,LazilyGenerateOrdering throws NullPointerException
SQL generation for uncorrelated scalar subqueries,SQL generation for subquery
Expose ml summary function in PySpark for classification and regression models,Expose regression summary classes in Pyspark
Spark need to support reading data from Hive 2.0.0 metastore,Spark2.x does not support read data from Hive 2.x metastore
Spark need to support reading data from Hive 2.0.0 metastore,Upgrade Hive dependence to Hive 2.x
Spark need to support reading data from Hive 2.0.0 metastore,Support Hive 2.x's metastore
Document MLlib behavior changes in Spark 2.0,ML/MLlib breaking changes between 1.6 & 2.0
Some DataFrame joins stopped working with UnsupportedOperationException: No size estimation available for objects,Can't load a json dataset with nested wide schema
Deadlock between MemoryStore and BlockManager,Deadlock when retreiving shuffled cached data
Deadlock between MemoryStore and BlockManager,Spark driver hangs up periodically (cannot receive any reply in 120 seconds)
Deadlock between MemoryStore and BlockManager,Spark executor deadlocks itself in memory management
Deadlock between MemoryStore and BlockManager,DeadLock happens when    StaticMemoryManager    release in-memory block
Support virtualenv in PySpark,virtualenv example does not work in yarn cluster mode
Delete spark.sql.parquet.cacheMetadata,Remove `spark.sql.parquet.cacheMetadata`
Job will always fail in the external shuffle service unavailable situation,Spark AM launching containers on node where External spark shuffle service failed to initialize
Finalize the public API for FileFormat,Simplify and Speedup HadoopFSRelation (follow-up)
Possible unsafe bytesRead increment in StreamInterceptor,SQLContext.range should return Dataset[Long]
"Spark SQL drops the table in ""overwrite"" mode while writing into table",DataFrameWriter's jdbc method drops table in overwrite mode
Spark 1.6.0 stopping working for HiveThriftServer2 and registerTempTable,Spark 1.6.0 stopping working for HiveThriftServer2 and registerTempTable
Set hive conf failed use --hiveconf when beeline connect to thriftserver,"HiveThriftServer2 can not get ""--hiveconf"" or ''--hivevar"" variables since 1.6 version (both multi-session and single session)"
Pyspark ml.tuning support export/import,CrossValidator and TrainValidationSplit Persist Nested Estimators such as OneVsRest
Lock release errors occur frequently in executor logs,mapWithState causes block lock warning
Lock release errors occur frequently in executor logs,Managed Memory Leak Msg Should Only Be a Warning
using a regexp_replace in a group by clause raises a nullpointerexception,Regular expression replace throws NullPointerException when serialized
Upgrade to Scala 2.11.8,Upgrade to Scala 2.11.8
TPC-DS Query 36 fails with Parser error,SPARK-SQL CLI returns NPE
Feature parity for ALS ML with MLLIB,Review spark.ml parity for recommendation
TPCDS query 49 returns wrong results compared to TPC official result set ,TPCDS query 74 returns wrong results compared to TPC official result set 
Failed to bind reference when cume_dist is used,Window functions failed in cluster
Failed to bind reference when cume_dist is used,Physical Window operator uses global SizeBasedWindowFunction.n attribute generated on both driver and executor side
Issue an exception when hitting max iteration limit in testing,Fail the tests if the any catalyst rule reach max number of iteration.
