Issue_id,Type,Priority,Component,Title,Description,Status,Resolution,Duplicated_issue,Assignee,Reporter,Created_time,Updated_time,Resolved_time,Fix_version,Affects_version,Labels,Blocked_issue,Related_issue,Link
HADOOP-10430,Improvement,Major,security,KeyProvider Metadata should have an optional description; there should be a method to retrieve the metadata from all keys,Being able to attach an optional description (and show it when displaying metadata) will enable giving some context on the keys.,Closed,Fixed,,Alejandro Abdelnur,Alejandro Abdelnur,Tue; 25 Mar 2014 05:51:27 +0000,Thu; 12 May 2016 18:26:58 +0000,Wed; 23 Apr 2014 17:44:57 +0000,,3.0.0-alpha1,,HADOOP-10431;HADOOP-10433;HADOOP-10427;HADOOP-10428;HADOOP-10429,,https://issues.apache.org/jira/browse/HADOOP-10430
HADOOP-10431,Improvement,Major,security,Change visibility of KeyStore.Options getter methods to public,Making Options getter methods public will enable KeyProvider implementations to use those classes.,Closed,Fixed,,Alejandro Abdelnur,Alejandro Abdelnur,Tue; 25 Mar 2014 05:57:28 +0000,Thu; 12 May 2016 18:26:58 +0000,Sat; 12 Apr 2014 18:05:23 +0000,,3.0.0-alpha1,,HADOOP-10433;HADOOP-10430,,https://issues.apache.org/jira/browse/HADOOP-10431
HADOOP-10432,Improvement,Major,security,Refactor SSLFactory to expose static method to determine HostnameVerifier,The SSFactory.getHostnameVerifier() method is private and takes a configuration to fetch a hardcoded property. Having a public method to resolve a verifier based on the provided value will enable getting a verifier based on the verifier constant (DEFAULT; DEFAULT_AND_LOCALHOST; STRICT; STRICT_IE6; ALLOW_ALL).,Closed,Fixed,,Alejandro Abdelnur,Alejandro Abdelnur,Tue; 25 Mar 2014 06:08:09 +0000,Thu; 12 May 2016 18:26:59 +0000,Wed; 9 Apr 2014 19:40:50 +0000,,3.0.0-alpha1,,HADOOP-10433,,https://issues.apache.org/jira/browse/HADOOP-10432
HADOOP-10433,Improvement,Major,security,Key Management Server based on KeyProvider API,"(from HDFS-6134 proposal)Hadoop KMS is the gateway; for Hadoop and Hadoop clients; to the underlying KMS. It provides an interface that works with existing Hadoop security components (authenticatication; confidentiality).Hadoop KMS will be implemented leveraging the work being done in HADOOP-10141 and HADOOP-10177.Hadoop KMS will provide an additional implementation of the Hadoop KeyProvider class. This implementation will be a client-server implementation.The client-server protocol will be secure:	Kerberos HTTP SPNEGO (authentication)	HTTPS for transport (confidentiality and integrity)	Hadoop ACLs (authorization)The Hadoop KMS implementation will not provide additional ACL to access encrypted files. For sophisticated access control requirements; HDFS ACLs (HDFS-4685) should be used.Basic key administration will be supported by the Hadoop KMS via the; already available; Hadoop KeyShell command line toolThere are minor changes that must be done in Hadoop KeyProvider functionality:The KeyProvider contract; and the existing implementations; must be thread-safeKeyProvider API should have an API to generate the key material internallyJavaKeyStoreProvider should use; if present; a password provided via configurationKeyProvider Option and Metadata should include a label (for easier cross-referencing)To avoid overloading the underlying KeyProvider implementation; the Hadoop KMS will cache keys using a TTL policy.Scalability and High Availability of the Hadoop KMS can achieved by running multiple instances behind a VIP/Load-Balancer. For High Availability; the underlying KeyProvider implementation used by the Hadoop KMS must be High Available.",Closed,Fixed,HADOOP-10528,Alejandro Abdelnur,Alejandro Abdelnur,Tue; 25 Mar 2014 06:15:04 +0000,Thu; 12 May 2016 18:26:59 +0000,Mon; 5 May 2014 21:43:42 +0000,,3.0.0-alpha1,,HADOOP-10534;HADOOP-10427;HADOOP-10428;HADOOP-10429;HADOOP-10430;HADOOP-10431;HADOOP-10432,,https://issues.apache.org/jira/browse/HADOOP-10433
HADOOP-10434,Improvement,Minor,fs,"Is it possible to use ""df"" to calculate the dfs usage instead of ""du""","When we run datanode from the machine with big disk volume; it's found du operations from org.apache.hadoop.fs.DU's DURefreshThread cost lots of disk performance.As we use the whole disk for hdfs storage; it is possible calculate volume usage via ""df"" command. Is it necessary adding the ""df"" option for usage calculation in hdfs (org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.BlockPoolSlice)?",Resolved,Duplicate,HADOOP-12974,Unassigned,MaoYuan Xian,Tue; 25 Mar 2014 07:35:00 +0000,Sun; 18 Dec 2016 08:30:31 +0000,Sun; 18 Dec 2016 08:30:24 +0000,,2.3.0,BB2015-05-TBR,,HDFS-8791,https://issues.apache.org/jira/browse/HADOOP-10434
MAPREDUCE-5809,Improvement,Major,distcp,Enhance distcp to support preserving HDFS ACLs.,This issue tracks enhancing distcp to add a new command-line argument for preserving HDFS ACLs from the source at the copy destination.,Closed,Fixed,,Chris Nauroth,Chris Nauroth,Tue; 25 Mar 2014 17:50:53 +0000,Wed; 3 Sep 2014 20:33:52 +0000,Fri; 16 May 2014 18:36:02 +0000,,2.4.0,,,MAPREDUCE-5639;HDFS-4685;HADOOP-10557,https://issues.apache.org/jira/browse/MAPREDUCE-5809
HADOOP-10436,Bug,Major,util,ToolRunner is not thread-safe,ToolRunner class is not thread-safe because it uses GenericOptionsParser.  The constructor of GenericOptionsParser uses 'OptionBuilder' which is a singleton class that uses instance variables.  In other words; OptionBuilder is NOT thread safe.  As a result; when multiple Hadoop jobs are triggered simultaneously using ToolRunner they end up stepping on each other.The easiest way to fix it is by making 'buildGeneralOptions' synchronized in GenericOptionsParser.private static synchronized Options buildGeneralOptions(Options opts) {If this seems like the correct way of fixing this; either we can provide a patch or someone can quickly fix it.  Thanks.Ajay Chitreachitre@cisco.comVirendra Singhvirsingh@cisco.com,Open,Unresolved,,Tsuyoshi Ozawa,Ajay Chitre,Tue; 25 Mar 2014 18:45:13 +0000,Tue; 9 Sep 2014 11:58:25 +0000,,,,,,,https://issues.apache.org/jira/browse/HADOOP-10436
HADOOP-10437,Sub-task,Minor,conf;util,Fix the javac warnings in the conf and the util package,There are a few minor javac warnings in org.apache.hadoop.conf and org.apache.hadoop.util.  We should fix them.,Closed,Fixed,,Tsz Wo Nicholas Sze,Tsz Wo Nicholas Sze,Tue; 25 Mar 2014 20:48:20 +0000,Thu; 10 Apr 2014 13:11:42 +0000,Wed; 26 Mar 2014 19:10:28 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-10437
HADOOP-10438,Bug,Major,test,TestStreamingTaskLog fails,TestStreamingTaskLog#testStreamingTaskLogWithHadoopCmd fails intermittently.,Resolved,Duplicate,MAPREDUCE-5810,Unassigned,Akira Ajisaka,Wed; 26 Mar 2014 01:35:19 +0000,Wed; 26 Mar 2014 01:36:58 +0000,Wed; 26 Mar 2014 01:36:58 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-10438
HADOOP-10439,Sub-task,Major,build,Fix compilation error in branch-2 after HADOOP-10426,HADOOP-10426 removes the import of java.io.File in branch-2; which causes compilation error.,Closed,Fixed,,Haohui Mai,Haohui Mai,Wed; 26 Mar 2014 07:45:53 +0000,Fri; 15 Aug 2014 05:39:38 +0000,Wed; 26 Mar 2014 08:03:06 +0000,,2.5.0,,,,https://issues.apache.org/jira/browse/HADOOP-10439
HADOOP-10440,Bug,Major,fs,HarFsInputStream of HarFileSystem; when reading data; computing the position has bug,"In the HarFsInputStream of HarFileSystem; when reading data by interface ""int read(byte[] b)""; ""int read(byte[] b; int offset; int len)"" wille be called and position wille be update; so position  need not be update in interface ""int read(byte[] b)""",Closed,Fixed,,guodongdong,guodongdong,Wed; 26 Mar 2014 11:21:54 +0000,Thu; 10 Apr 2014 13:12:06 +0000,Wed; 26 Mar 2014 17:50:23 +0000,,2.3.0,,,HADOOP-9361,https://issues.apache.org/jira/browse/HADOOP-10440
HADOOP-10441,Bug,Blocker,metrics,"Namenode metric ""rpc.RetryCache/NameNodeRetryCache.CacheHit"" can't be correctly processed by Ganglia","The issue is reported by Dmytro Sen:Recently added Namenode metric ""rpc.RetryCache/NameNodeRetryCache.CacheHit"" can't be correctly processed by Ganglia because its name contains ""/""Proposal: Namenode metric ""rpc.RetryCache/NameNodeRetryCache.CacheHit"" should be renamed to ""rpc.RetryCache.NameNodeRetryCache.CacheHit""Here - org.apache.hadoop.ipc.metrics.RetryCacheMetrics#RetryCacheMetrics",Closed,Fixed,,Jing Zhao,Jing Zhao,Wed; 26 Mar 2014 17:49:08 +0000,Thu; 10 Apr 2014 13:11:13 +0000,Wed; 26 Mar 2014 20:38:02 +0000,,2.4.0,,,,https://issues.apache.org/jira/browse/HADOOP-10441
HADOOP-10442,Bug,Blocker,,Group look-up can cause segmentation fault when certain JNI-based mapping module is used.,When JniBasedUnixGroupsNetgroupMapping or JniBasedUnixGroupsMapping is used; we get segmentation fault very often. The same system ran 2.2 for months without any problem; but as soon as upgrading to 2.3; it started crashing.  This resulted in multiple name node crashes per day.The server was running nslcd (nss-pam-ldapd-0.7.5-15.el6_3.2). We did not see this problem on the servers running sssd. There was one change in the C code and it modified the return code handling after getgrouplist() call. If the function returns 0 or a negative value less than -1; it will do realloc() instead of returning failure.,Closed,Fixed,,Kihwal Lee,Kihwal Lee,Wed; 26 Mar 2014 19:22:56 +0000,Wed; 3 Sep 2014 20:39:01 +0000,Thu; 27 Mar 2014 20:21:37 +0000,,2.3.0;2.4.0,,,,https://issues.apache.org/jira/browse/HADOOP-10442
HADOOP-10443,Sub-task,Minor,,limit symbol visibility in libhdfs-core.so and libyarn-core.so,We should avoid exposing all the symbols of libhdfs-core.so and libyarn-core.so.  Otherwise; we they conflict with symbols used in the applications using the libraries.  This can be done with gcc's symbol visibility directives.Also; we should probably include libuv and libprotobuf-c statically into our libraries; since most distributions don't yet include these libraries; and we don't want to have version issues there.,Resolved,Duplicate,HADOOP-10640,Colin P. McCabe,Colin P. McCabe,Thu; 27 Mar 2014 02:31:38 +0000,Thu; 12 Jun 2014 20:00:51 +0000,Thu; 12 Jun 2014 20:00:51 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-10443
HADOOP-10444,Sub-task,Major,,add pom.xml infrastructure for hadoop-native-core,Add pom.xml infrastructure for hadoop-native-core; so that it builds under Maven.  We can look to how we integrated CMake into hadoop-hdfs-project and hadoop-common-project for inspiration here.  In the long term; it would be nice to use a Maven plugin here (see HADOOP-8887),Resolved,Fixed,,Binglin Chang,Colin P. McCabe,Thu; 27 Mar 2014 02:33:43 +0000,Fri; 30 May 2014 23:40:34 +0000,Fri; 30 May 2014 23:40:34 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-10444
HADOOP-10445,Sub-task,Major,,Implement DataTransferProtocol in libhdfs-core.so,We need to implement DataTransferProtocol so that we can send and receive data to and from DataNodes.  This is different protocol from Hadoop IPC; so it will require a slightly different code path.,Open,Unresolved,,Unassigned,Colin P. McCabe,Thu; 27 Mar 2014 02:35:46 +0000,Thu; 27 Mar 2014 02:35:46 +0000,,,,,,,https://issues.apache.org/jira/browse/HADOOP-10445
HADOOP-10446,Sub-task,Major,,native code for reading Hadoop configuration XML files,We need to have a way to read Hadoop configuration XML files in the native HDFS and YARN clients.  This will allow those clients to discover the locations of NameNodes; YARN daemons; and other configuration settings; etc. etc.,Resolved,Duplicate,HADOOP-10640,Colin P. McCabe,Colin P. McCabe,Thu; 27 Mar 2014 02:38:25 +0000,Thu; 12 Jun 2014 19:59:14 +0000,Thu; 12 Jun 2014 19:59:14 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-10446
HADOOP-10447,Sub-task,Major,,Implement C code for parsing Hadoop / HDFS URIs,We need some glue code for parsing Hadoop or HDFS URIs in C.  Probably we should just put a small 'Path' wrapper around a URI parsing library like http://uriparser.sourceforge.net/ (BSD licensed),Resolved,Duplicate,HADOOP-10640,Colin P. McCabe,Colin P. McCabe,Thu; 27 Mar 2014 02:43:35 +0000,Thu; 12 Jun 2014 19:57:31 +0000,Thu; 12 Jun 2014 19:57:31 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-10447
HADOOP-10448,Sub-task,Major,security,Support pluggable mechanism to specify proxy user settings,We have a requirement to support large number of superusers. (users who impersonate as another user) (http://hadoop.apache.org/docs/r1.2.1/Secure_Impersonation.html) Currently each  superuser needs to be defined in the core-site.xml via proxyuser settings. This will be cumbersome when there are 1000 entries.It seems useful to have a pluggable mechanism to specify  proxy user settings with the current approach as the default.,Closed,Fixed,,Benoy Antony,Benoy Antony,Thu; 27 Mar 2014 17:10:38 +0000,Wed; 3 Sep 2014 20:36:28 +0000,Thu; 29 May 2014 23:42:15 +0000,,2.3.0,,,HIVE-7184;HADOOP-10593,https://issues.apache.org/jira/browse/HADOOP-10448
HADOOP-10449,Sub-task,Minor,security,Fix the javac warnings in the security packages.,The are a few minor javac warnings.,Closed,Fixed,,Tsz Wo Nicholas Sze,Tsz Wo Nicholas Sze,Fri; 28 Mar 2014 00:14:44 +0000,Thu; 10 Apr 2014 13:11:57 +0000,Fri; 28 Mar 2014 18:19:10 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-10449
HADOOP-10450,Bug,Major,io;native,Build zlib native code bindings in hadoop.dll for Windows.,Currently; the zlib native code bindings are not built in to hadoop.dll for Windows.  This patch will include this in the Windows build.,Closed,Fixed,,Chris Nauroth,Chris Nauroth,Fri; 28 Mar 2014 18:20:49 +0000,Thu; 12 May 2016 18:23:06 +0000,Fri; 28 Mar 2014 20:00:51 +0000,,2.3.0;3.0.0-alpha1,,,HADOOP-8540,https://issues.apache.org/jira/browse/HADOOP-10450
HADOOP-10451,Improvement,Trivial,security,Remove unused field and imports from SaslRpcServer,There were unused fields and import remained on SaslRpcServer.This jira is to remove cleanup those  fields from SaslRpcServer.,Closed,Fixed,,Benoy Antony,Benoy Antony,Mon; 31 Mar 2014 16:14:36 +0000,Wed; 10 Feb 2016 03:25:11 +0000,Mon; 31 Mar 2014 18:44:05 +0000,,2.3.0,,,HIVE-6741;HIVE-7620;HADOOP-10221,https://issues.apache.org/jira/browse/HADOOP-10451
HADOOP-10452,Improvement,Minor,build;documentation,BUILDING.txt needs to be updated,BUILDING.txt is missing some information about native compression libraries.  Noticeably if you are missing zlib/bzip2/snappy devel libraries; those will get silently skipped unless you pass the -Drequire.$LIB option (e.x. -Drequire.snappy).,Open,Unresolved,,Travis Thompson,Travis Thompson,Mon; 31 Mar 2014 18:08:23 +0000,Sat; 7 Jan 2017 01:56:56 +0000,,,2.3.0,,,HADOOP-10409;HDFS-8346;HADOOP-8642;HADOOP-11627,https://issues.apache.org/jira/browse/HADOOP-10452
HADOOP-10453,Bug,Major,,Do not use AuthenticatedURL in hadoop core,As Daryn Sharp has suggested in HDFS-4564:AuthenticatedURL is not used because it is buggy in part to causing replay attacks; double attempts to kerberos authenticate with the fallback authenticator if the TGT is expired; incorrectly uses the fallback authenticator (required by oozie servers) to add the username parameter which webhdfs has already included in the uri.AuthenticatedURL's attempt to do SPNEGO auth is a no-op because the JDK transparently does SPNEGO when the user's Subject (UGI) contains kerberos principals. Since AuthenticatedURL is now not used; webhdfs has to check the TGT itself for token operations.Bottom line is AuthenticatedURL is unnecessary and introduces nothing but problems for webhdfs. It's only useful for oozie's anon/non-anon support.However; several functionalities that relies on SPNEGO in secure mode suffer from the same problem. For example; NNs / JNs create HTTP connections to exchange fsimage and edit logs. Currently all of them are through AuthenticatedURL. This needs to be fixed to avoid security vulnerabilities.This jira purposes to remove AuthenticatedURL from hadoop core and to move it to oozie.,Open,Unresolved,,Unassigned,Haohui Mai,Mon; 31 Mar 2014 18:36:59 +0000,Sat; 7 Jan 2017 01:56:49 +0000,,,,,,HDFS-4564;HADOOP-12787;HADOOP-10799,https://issues.apache.org/jira/browse/HADOOP-10453
HADOOP-10454,Improvement,Major,,Provide FileContext version of har file system,Add support for HarFs; the FileContext version of HarFileSystem.,Closed,Fixed,,Kihwal Lee,Kihwal Lee,Tue; 1 Apr 2014 13:50:20 +0000,Wed; 3 Sep 2014 20:31:10 +0000,Thu; 3 Apr 2014 22:48:47 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-10454
HADOOP-10455,Bug,Major,ipc,When there is an exception; ipc.Server should first check whether it is an terse exception,ipc.Server allows application servers to define terse exceptions; see Server.addTerseExceptions.  For terse exception; it only prints a short message but not the stack trace.  However; if an exception is both RuntimeException and terse exception; it still prints out the stack trace of the exception.,Closed,Fixed,,Tsz Wo Nicholas Sze,Tsz Wo Nicholas Sze,Tue; 1 Apr 2014 22:02:12 +0000,Mon; 30 Jun 2014 08:18:12 +0000,Wed; 2 Apr 2014 01:03:49 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-10455
HADOOP-10456,Bug,Major,conf,Bug in Configuration.java exposed by Spark (ConcurrentModificationException),The following exception occurs non-deterministically:java.util.ConcurrentModificationException        at java.util.HashMap$HashIterator.nextEntry(HashMap.java:926)        at java.util.HashMap$KeyIterator.next(HashMap.java:960)        at java.util.AbstractCollection.addAll(AbstractCollection.java:341)        at java.util.HashSet.init(HashSet.java:117)        at org.apache.hadoop.conf.Configuration.init(Configuration.java:671)        at org.apache.hadoop.mapred.JobConf.init(JobConf.java:439)        at org.apache.spark.rdd.HadoopRDD.getJobConf(HadoopRDD.scala:110)        at org.apache.spark.rdd.HadoopRDD$$anon$1.init(HadoopRDD.scala:154)        at org.apache.spark.rdd.HadoopRDD.compute(HadoopRDD.scala:149)        at org.apache.spark.rdd.HadoopRDD.compute(HadoopRDD.scala:64)        at org.apache.spark.rdd.RDD.computeOrReadCheckpoint(RDD.scala:241)        at org.apache.spark.rdd.RDD.iterator(RDD.scala:232)        at org.apache.spark.rdd.MappedRDD.compute(MappedRDD.scala:31)        at org.apache.spark.rdd.RDD.computeOrReadCheckpoint(RDD.scala:241)        at org.apache.spark.rdd.RDD.iterator(RDD.scala:232)        at org.apache.spark.rdd.MappedRDD.compute(MappedRDD.scala:31)        at org.apache.spark.rdd.RDD.computeOrReadCheckpoint(RDD.scala:241)        at org.apache.spark.rdd.RDD.iterator(RDD.scala:232)        at org.apache.spark.rdd.MappedRDD.compute(MappedRDD.scala:31)        at org.apache.spark.rdd.RDD.computeOrReadCheckpoint(RDD.scala:241)        at org.apache.spark.rdd.RDD.iterator(RDD.scala:232)        at org.apache.spark.rdd.MapPartitionsRDD.compute(MapPartitionsRDD.scala:34)        at org.apache.spark.rdd.RDD.computeOrReadCheckpoint(RDD.scala:241)        at org.apache.spark.rdd.RDD.iterator(RDD.scala:232)        at org.apache.spark.scheduler.ShuffleMapTask.runTask(ShuffleMapTask.scala:161)        at org.apache.spark.scheduler.ShuffleMapTask.runTask(ShuffleMapTask.scala:102)        at org.apache.spark.scheduler.Task.run(Task.scala:53)        at org.apache.spark.executor.Executor$TaskRunner$$anonfun$run$1.apply$mcV$sp(Executor.scala:213)        at org.apache.spark.deploy.SparkHadoopUtil$$anon$1.run(SparkHadoopUtil.scala:42)        at org.apache.spark.deploy.SparkHadoopUtil$$anon$1.run(SparkHadoopUtil.scala:41)        at java.security.AccessController.doPrivileged(Native Method)        at javax.security.auth.Subject.doAs(Subject.java:415)        at org.apache.hadoop.security.UserGroupInformation.doAs(UserGroupInformation.java:1548)        at org.apache.spark.deploy.SparkHadoopUtil.runAsUser(SparkHadoopUtil.scala:41)        at org.apache.spark.executor.Executor$TaskRunner.run(Executor.scala:178)        at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)        at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)        at java.lang.Thread.run(Thread.java:744),Closed,Fixed,,Nishkam Ravi,Nishkam Ravi,Wed; 2 Apr 2014 01:45:40 +0000,Thu; 4 Sep 2014 01:13:42 +0000,Fri; 4 Apr 2014 09:49:11 +0000,,2.3.0,,,SPARK-1097,https://issues.apache.org/jira/browse/HADOOP-10456
HADOOP-10457,Bug,Minor,fs/s3,S3N NPEs if you do a read() after a seek() past the EOF,"if you do a seek past the EOF of an S3n file	it doesn't throw any exception	on the next read; you get to see a stack trace",Closed,Duplicate,HADOOP-10589,Steve Loughran,Steve Loughran,Wed; 2 Apr 2014 09:27:19 +0000,Thu; 12 May 2016 18:22:19 +0000,Wed; 18 Jun 2014 00:36:54 +0000,,2.4.0;3.0.0-alpha1,,,HADOOP-9361,https://issues.apache.org/jira/browse/HADOOP-10457
HADOOP-10458,Improvement,Minor,fs,swifts should throw FileAlreadyExistsException on attempt to overwrite file,the swift:// filesystem checks for and rejects create() calls over an existing file if overwrite = false; but it throws a custom exception. SwiftPathExistsExceptionIf it threw a org.apache.hadoop.fs.FileAlreadyExistsException it would match HDFS,Closed,Fixed,,Steve Loughran,Steve Loughran,Wed; 2 Apr 2014 12:11:28 +0000,Fri; 15 Aug 2014 05:39:39 +0000,Thu; 3 Jul 2014 13:14:32 +0000,,2.4.0,,,,https://issues.apache.org/jira/browse/HADOOP-10458
HADOOP-10459,Bug,Major,tools/distcp,distcp V2 doesn't preserve root dir's attributes when -p is specified,"Two issues were observed with distcpV2ISSUE 1. when copying a source dir to target dir with ""-pu"" option using command   ""distcp -pu source-dir target-dir""The source dir's owner is not preserved at target dir. Simiarly other attributes of source dir are not preserved.  Supposedly they should be preserved when no -update and no -overwrite specified. There are two scenarios with the above command:a. when target-dir already exists. Issuing the above command will  result in target-dir/source-dir (source-dir here refers to the last component of the source-dir path in the command line) at target file system; with all contents in source-dir copied to under target-dir/src-dir. The issue in this case is; the attributes of src-dir is not preserved.b. when target-dir doesn't exist. It will result in target-dir with all contents of source-dir copied to under target-dir. This issue in this  case is; the attributes of source-dir is not carried over to target-dir.For multiple source cases; e.g.; command   ""distcp -pu source-dir1 source-dir2 target-dir""No matter whether the target-dir exists or not; the multiple sources are copied to under the target dir (target-dir is created if it didn't exist). And their attributes are preserved. ISSUE 2. with the following command:  ""distcp source-dir target-dir""when source-dir is an empty directory; and when target-dir doesn't exist; source-dir is not copied; actually the command behaves like a no-op. However; when the source-dir is not empty; it would be copied and results in target-dir at the target file system containing a copy of source-dir's children.To be consistent; empty source dir should be copied too. Basically the  above distcp command should cause target-dir get created at target file system; and the source-dir's attributes are preserved at target-dir when -p is passed.",Closed,Fixed,,Yongjun Zhang,Yongjun Zhang,Mon; 24 Mar 2014 23:44:04 +0000,Mon; 4 Apr 2016 23:11:17 +0000,Thu; 3 Apr 2014 01:00:21 +0000,,2.3.0,,,HADOOP-9705;HADOOP-13002,https://issues.apache.org/jira/browse/HADOOP-10459
HADOOP-10460,Bug,Major,documentation,Please update on-line documentation for hadoop 2.3,"Documentation on page:http://hadoop.apache.org/docs/r2.3.0/hadoop-project-dist/hadoop-common/SingleNodeSetup.htmlcontains steps like: $ cp conf/*.xml inputbut after checked out repository ""conf"" does not exists (I quess it was moved to etc/hadoop)Few lines below in section ""Execution"" there are steps:  $ bin/hadoop namenode -format  - OK  $ bin/start-all.sh  - this file has been removed",Resolved,Invalid,,Unassigned,Darek,Thu; 3 Apr 2014 11:22:21 +0000,Mon; 19 May 2014 05:31:57 +0000,Mon; 19 May 2014 05:31:41 +0000,,2.3.0,newbie,,HADOOP-10618,https://issues.apache.org/jira/browse/HADOOP-10460
HADOOP-10461,Bug,Minor,,Create an extensible single point entry for of HCFS tests - using RawLocalFileSystem as example impl.,"Currently alot of manual inheritance and stub classes are required in order to run the FileSystemBaseContract and FSMainOperations tests.   This means that the HCFS Test suite for any given FileSystem spans many classes; and makes it confusing and cumbersome for anyone to create new tests for a file system; and also very hard to audit and update the tests for a particular file system.If each FileSystem had a single point of entry for its tests; we would be much better off.There are two ways to do this.  	Have a folder or package for each file system (i.e.  .//hadoop-common/src/test/java/org/apache/hadoop/fs/rawlocal ) Or	Wrap all the HCFS Test implementation classes into a single class (i.e. RawLocalFileSystemHCFSTestSuite.java).The purpose of this JIRA is to implement a wrapper class for the RawLocalFileSystem; which serves as a single point of entry to ALL RawLocalFileSystem tests.  This will cleanup the RawLocalFileSystem tests while providing other HCFS implementors a template they can use for their own filesystems (i.e. they can just copy the code and customize it however they want).For example:  This is a sampling of the classes necessary to glue Local FS implementations into the Existing generic FileSystem test classes:  Lets wrap these tests into a Suite for the RawLocalFileSystem; such that any once can copy that suite to build tests for their own file system. Using the ""Enclosed"" Junit (http://junit-team.github.io/junit/javadoc/4.10/org/junit/experimental/runners/Enclosed.html ) class; we can combine all of the RawLocalFileSystem tests into a single class.  That way  	Can save on boiler plate for setup and declaring the same FileSystem stubs over and over again; making the test ""logic"" more easy to focus on.  For example; here are some repeat file context declarations for ViewFS tests: 	Can easily be adopted for other FileSystems.	Can read in System properties to skip certain tests ; thus providing support for the type of variability that we know FileSystem tests require.  These can then be used to implement the semantics of HADOOP-9361.Ideally; we could replace RawLocalFileSystem tests with this injector as a second follow up patch to this; it would reduce the overall amount of code required; probably.",Resolved,Won't Fix,HADOOP-6275,Unassigned,jay vyas,Fri; 4 Apr 2014 03:24:23 +0000,Thu; 12 May 2016 18:24:21 +0000,Sat; 31 Oct 2015 11:55:42 +0000,,,,,HADOOP-7601,https://issues.apache.org/jira/browse/HADOOP-10461
HADOOP-10462,Bug,Major,,DF#getFilesystem is not parsing the command output,DF#getFileSystem returns null if DF#getMount is not called before. This is because DF#getFileSystem is not parsing the df command output.This causes NameNodeResourceChecker to print the log as follows if the available space on the volume used for saving fsimage is less than the specified value (100MB by default).,Closed,Fixed,,Akira Ajisaka,Akira Ajisaka,Fri; 7 Mar 2014 00:25:56 +0000,Wed; 3 Sep 2014 20:36:29 +0000,Fri; 4 Apr 2014 09:15:53 +0000,,2.3.0,,,,https://issues.apache.org/jira/browse/HADOOP-10462
HADOOP-10463,Test,Major,fs,Bring RawLocalFileSystem test coverage to 100%,"RawLocalFileSystem coverage is at about 80% (measured with cobertura) at the moment.  A few notable untested code paths are:	primitiveMkdir	markSupported	int read()Lets get it as close as possible to 100% coverage.  In the process of analyzing existing abstract tests which exersize RawLocalFileSystem;  we will also pave the way for HADOOP-10461.",Open,Unresolved,,jay vyas,jay vyas,Fri; 4 Apr 2014 11:14:05 +0000,Fri; 4 Apr 2014 11:14:20 +0000,,,,,,,https://issues.apache.org/jira/browse/HADOOP-10463
HADOOP-10464,Test,Major,,Make TestTrash compatible with HADOOP-10461 .,"The current TestTrash implementation is like a  static utility class  It should be refactored to be a ""pure"" unit test that can be transparently integrated into TestSuites which don't have any prior knowledge of the tests it defines.",Open,Unresolved,,Unassigned,jay vyas,Sun; 6 Apr 2014 19:04:04 +0000,Sun; 6 Apr 2014 19:04:04 +0000,,,,,,,https://issues.apache.org/jira/browse/HADOOP-10464
HADOOP-10465,Improvement,Minor,,Fix use of generics within SortedMapWritable,SortedMapWritable could use Generics the right way so that there is no warning within the implementation and more important for the consumer.,Resolved,Fixed,,Bertrand Dechoux,Bertrand Dechoux,Mon; 7 Apr 2014 15:03:57 +0000,Sun; 10 Jul 2016 15:35:07 +0000,Mon; 23 Nov 2015 02:18:56 +0000,,3.0.0-alpha1,,,,https://issues.apache.org/jira/browse/HADOOP-10465
HADOOP-10466,Improvement,Minor,security,Lower the log level in UserGroupInformation,That's more or less the continuation of HADOOP-10015... Some info should be debug if we apply the same policy.,Closed,Fixed,,Nicolas Liochon,Nicolas Liochon,Mon; 7 Apr 2014 15:09:21 +0000,Thu; 12 May 2016 18:24:56 +0000,Mon; 7 Apr 2014 18:08:52 +0000,,2.3.0;3.0.0-alpha1,,,,https://issues.apache.org/jira/browse/HADOOP-10466
HADOOP-10467,Sub-task,Major,security,Enable proxyuser specification to support list of users in addition to list of groups.,Today ; the proxy user specification supports only list of groups. In some cases; it is useful to specify the list of users in addition to list of groups.,Closed,Fixed,,Benoy Antony,Benoy Antony,Mon; 7 Apr 2014 19:10:43 +0000,Wed; 3 Sep 2014 20:36:33 +0000,Thu; 8 May 2014 00:47:07 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-10467
