,Issue_id_1,Issue_id_2,Resolution,Title_1,Title_2,same_comp,same_prio,same_tw
337,MAPREDUCE-386,MAPREDUCE-387,Fixed,The combiner in pipes is closed before the last values are passed in.,Hadoop Pipes Submitter assumes that presence of a Java InputFormat implies a Java RecordReader,1,1,1
338,MAPREDUCE-387,MAPREDUCE-388,Fixed,Hadoop Pipes Submitter assumes that presence of a Java InputFormat implies a Java RecordReader,pipes combiner has a large memory footprint,1,1,1
339,MAPREDUCE-388,MAPREDUCE-389,Incomplete,pipes combiner has a large memory footprint,pipes should wait for the process to exit and fail if the return code is bad,1,1,1
340,MAPREDUCE-389,MAPREDUCE-390,Fixed,pipes should wait for the process to exit and fail if the return code is bad,Corner case exists in detecting Java process deaths that might lead to orphan pipes processes lying around in memory,1,0,1
341,MAPREDUCE-391,MAPREDUCE-392,Unresolved,add a batch option to pipes launcher,streaming and pipes should reuse jvm's by default,0,1,1
342,MAPREDUCE-392,MAPREDUCE-393,Won't Fix,streaming and pipes should reuse jvm's by default,Two small improvements to pipes,0,1,1
343,MAPREDUCE-393,MAPREDUCE-394,Incomplete,Two small improvements to pipes,Hadoop Pipes do not load custom InputFormats at appropriate time; rendering them useless in certain scenarios,1,1,1
344,MAPREDUCE-394,MAPREDUCE-395,Fixed,Hadoop Pipes do not load custom InputFormats at appropriate time; rendering them useless in certain scenarios,Dependency cycle: Submitter and TaskTracker,1,0,1
345,MAPREDUCE-395,MAPREDUCE-396,Incomplete,Dependency cycle: Submitter and TaskTracker,We should have a C++ implementation of FileInputSplit,1,0,1
346,MAPREDUCE-396,MAPREDUCE-397,Unresolved,We should have a C++ implementation of FileInputSplit,In JobInProgress; failed TIP should be added back to the non-running queue only if the tip has not failed.,1,0,1
347,MAPREDUCE-397,MAPREDUCE-398,Not A Problem,In JobInProgress; failed TIP should be added back to the non-running queue only if the tip has not failed.,Task process exit with nonzero status of 134.        ,1,0,1
348,MAPREDUCE-398,MAPREDUCE-399,Cannot Reproduce,Task process exit with nonzero status of 134.        ,Duplicate destroy of process trees in TaskMemoryManager.,1,1,1
349,MAPREDUCE-399,MAPREDUCE-400,Fixed,Duplicate destroy of process trees in TaskMemoryManager.,WebUI shows 100% Map Complete even though some maps are still running,1,1,1
350,MAPREDUCE-400,MAPREDUCE-401,Incomplete,WebUI shows 100% Map Complete even though some maps are still running,du fails on Ubuntu in TestJobHistory,1,1,1
351,MAPREDUCE-401,MAPREDUCE-402,Fixed,du fails on Ubuntu in TestJobHistory,TaskTracker doesnt recheck job tracker version on reconnect,1,1,1
352,MAPREDUCE-402,MAPREDUCE-403,Incomplete,TaskTracker doesnt recheck job tracker version on reconnect,"ProcessTree can try and kill a ""null"" PID",1,1,1
353,MAPREDUCE-403,MAPREDUCE-404,Incomplete,"ProcessTree can try and kill a ""null"" PID",NPE in text.encode when writing an invalid(?) JobProfile,1,1,1
354,MAPREDUCE-404,MAPREDUCE-405,Not A Problem,NPE in text.encode when writing an invalid(?) JobProfile,ReduceTask logs show negative values,1,1,1
355,MAPREDUCE-405,MAPREDUCE-406,Fixed,ReduceTask logs show negative values,setting fs.default.name to an invalid URI format kills init thread in JobTracker,1,1,1
356,MAPREDUCE-406,MAPREDUCE-407,Fixed,setting fs.default.name to an invalid URI format kills init thread in JobTracker,JobClient looking for classes for submitted job in the wrong place,1,1,1
357,MAPREDUCE-407,MAPREDUCE-408,Invalid,JobClient looking for classes for submitted job in the wrong place,TestKillSubProcesses fails with assertion failure sometimes,0,0,1
358,MAPREDUCE-408,MAPREDUCE-409,Fixed,TestKillSubProcesses fails with assertion failure sometimes,Reported percentage complete is different between web ui and command line,0,0,1
359,MAPREDUCE-409,MAPREDUCE-410,Unresolved,Reported percentage complete is different between web ui and command line,JobTracker TaskInitialization failure on cygwin,1,0,1
360,MAPREDUCE-410,MAPREDUCE-411,Cannot Reproduce,JobTracker TaskInitialization failure on cygwin,Inconsistent strings for job and queue related scheduling information in UI when the information is not available.,1,1,1
361,MAPREDUCE-411,MAPREDUCE-412,Fixed,Inconsistent strings for job and queue related scheduling information in UI when the information is not available.,JobConf needs better javadoc,1,0,1
362,MAPREDUCE-413,MAPREDUCE-414,Cannot Reproduce,job.jar; job.xml not deleted when JobClient submitJob method  fail with exception ,Remove the methods controlling comparator options from the JobConf and make them static in the comparator class,1,1,1
363,MAPREDUCE-414,MAPREDUCE-415,Unresolved,Remove the methods controlling comparator options from the JobConf and make them static in the comparator class,JobControl Job does always has an unassigned name,0,1,1
364,MAPREDUCE-416,MAPREDUCE-417,Fixed,Move the completed jobs' history files to a DONE subdirectory inside the configured history directory,Logging could hang/fail when drive is filled by mapred outputs.,1,0,1
365,MAPREDUCE-417,MAPREDUCE-418,Fixed,Logging could hang/fail when drive is filled by mapred outputs.,JT not able to find task id while updating status,1,1,1
366,MAPREDUCE-418,MAPREDUCE-419,Fixed,JT not able to find task id while updating status,mapred.userlog.limit.kb has inconsistent defaults,1,1,1
367,MAPREDUCE-419,MAPREDUCE-420,Fixed,mapred.userlog.limit.kb has inconsistent defaults,FileNotFoundException when finishing a profiled task that doesn't generate an output file,1,0,1
368,MAPREDUCE-421,MAPREDUCE-422,Fixed,mapred pipes might return exit code 0 even when failing,TaskTracker directoryCleanupThread never gets terminated,0,0,1
369,MAPREDUCE-422,MAPREDUCE-423,Fixed,TaskTracker directoryCleanupThread never gets terminated,Remove getNumResolvedTaskTrackers() api from JobTracker,1,0,1
370,MAPREDUCE-423,MAPREDUCE-424,Not A Problem,Remove getNumResolvedTaskTrackers() api from JobTracker,Unreachable code in TaskInProgress.inCompleteSubTask,0,0,1
371,MAPREDUCE-424,MAPREDUCE-425,Incomplete,Unreachable code in TaskInProgress.inCompleteSubTask,NPE in TaskInProgress.cleanup,0,1,1
372,MAPREDUCE-426,MAPREDUCE-427,Fixed,Race condition in LaunchTaskAction and KillJobAction,Earlier key-value buffer from MapTask.java is still referenced even though its not required anymore.,1,1,1
373,MAPREDUCE-429,MAPREDUCE-430,Invalid,HADOOP-801 doesn't add property to hadoop-default.xml,Task stuck in cleanup with OutOfMemoryErrors,1,0,1
374,MAPREDUCE-430,MAPREDUCE-431,Fixed,Task stuck in cleanup with OutOfMemoryErrors,Task left in RUNNING state even after the job completion,0,0,1
375,MAPREDUCE-431,MAPREDUCE-432,Fixed,Task left in RUNNING state even after the job completion,JobClient should check input/output specifications  before copying the job files on the DFS,0,0,1
376,MAPREDUCE-434,MAPREDUCE-435,Fixed,LocalJobRunner limited to single reducer,JobTracker might not accept first few jobs if restarted immediately,1,1,1
