Issue_id,Type,Priority,Component,Title,Description,Status,Resolution,Duplicated_issue,Assignee,Reporter,Created_time,Updated_time,Resolved_time,Fix_version,Affects_version,Labels,Blocked_issue,Related_issue,Link
MAPREDUCE-2573,Bug,Major,,New findbugs warning after MAPREDUCE-2494,MAPREDUCE-2494 introduced the following findbugs warning in trunk: TrackerDistributedCacheManager. 739; SIC_INNER_SHOULD_BE_STATIC; Priority: Low Should org.apache.hadoop.mapreduce.filecache.TrackerDistributedCacheManager$CacheDir be a static inner class?  This class is an inner class; but does not use its embedded reference to the object which created it.  This reference makes the instances of the class larger; and may keep the reference to the creator object alive longer than necessary.  If possible; the class should be made static.,Closed,Fixed,,Robert Joseph Evans,Todd Lipcon,Tue; 7 Jun 2011 21:56:00 +0000,Tue; 15 Nov 2011 00:50:05 +0000,Thu; 9 Jun 2011 22:46:38 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2573
MAPREDUCE-2574,Improvement,Major,build;test,Force entropy to come from non-true random for tests,Same as HADOOP-7335 but for MR,Open,Unresolved,,Todd Lipcon,Todd Lipcon,Tue; 7 Jun 2011 22:03:42 +0000,Fri; 16 Dec 2011 12:26:17 +0000,,,0.22.0,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2574
MAPREDUCE-2575,Bug,Major,test,TestMiniMRDFSCaching fails if test.build.dir is set to something other than build/test,TestMiniMRDFSCaching fails if test.build.dir is set to something other than build test,Closed,Fixed,,Thomas Graves,Thomas Graves,Tue; 7 Jun 2011 22:32:42 +0000,Tue; 15 Nov 2011 00:48:49 +0000,Mon; 25 Jul 2011 04:18:53 +0000,,0.22.0,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2575
MAPREDUCE-2576,Bug,Trivial,,Typo in comment in SimulatorLaunchTaskAction.java,"This JIRA is to track a fix to a super-trivial issue of a typo of ""or"" misspelled as ""xor "" in Line 24 of SimulatorLaunchTaskAction.java",Closed,Fixed,,Tim Sell,Sherry Chen,Wed; 8 Jun 2011 17:49:26 +0000,Tue; 15 Nov 2011 00:49:32 +0000,Thu; 16 Jun 2011 01:13:59 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2576
MAPREDUCE-2577,Bug,Minor,contrib/raid,RAID FS (DistributedRaidFileSystem) skip() implementation needs to be improved,MAPREDUCE-2248 implemented skip() so that it skips one byte at a time; which is bad. It should skip a larger number of bytes at a time to improve performance.,Resolved,Won't Fix,,Ramkumar Vadali,Ramkumar Vadali,Wed; 8 Jun 2011 19:32:22 +0000,Tue; 1 Aug 2017 17:12:58 +0000,Tue; 1 Aug 2017 17:12:58 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2577
MAPREDUCE-2578,Bug,Major,,Fix eclipse project to work out of the box,"Currently ""ant eclipse"" generates an eclipse project that doesn't actually work properly. A few issues:  	the ""testjar"" dir inside src  on the classpath breaks things since we then have two copies of every class; etc 	some parts of the code depend on hadoop.log.dir being defined; which isn't true when running junit inside a stock Eclipse setup",Resolved,Won't Fix,,Todd Lipcon,Todd Lipcon,Wed; 8 Jun 2011 19:45:32 +0000,Thu; 20 Oct 2011 22:39:46 +0000,Thu; 20 Oct 2011 22:39:46 +0000,,0.22.0,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2578
MAPREDUCE-2579,Bug,Major,contrib/raid,The parity path is not initial correctly in BlockPlacementPolicyRaid,BlockPlacementPolicyRaid.initialize() initialize the parity paths. It uses Path.makeQualified() that requires to contact namenode but namenode is not up yet.,Resolved,Won't Fix,,Scott Chen,Scott Chen,Thu; 9 Jun 2011 00:25:21 +0000,Tue; 1 Aug 2017 17:12:57 +0000,Tue; 1 Aug 2017 17:12:57 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2579
MAPREDUCE-2580,Improvement,Minor,mrv2,MR 279: RM UI should redirect finished jobs to History UI,The RM UI currently has a link to the AM UI. After an application finishes (AM not available); the RM UI should link to the history UI.,Closed,Fixed,,Siddharth Seth,Siddharth Seth,Thu; 9 Jun 2011 01:41:23 +0000,Tue; 15 Nov 2011 00:49:08 +0000,Thu; 9 Jun 2011 18:43:57 +0000,,0.23.0,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2580
MAPREDUCE-2581,Bug,Trivial,,Spelling errors in log messages (MapTask),"Spelling errors in log messages (MapTask) - e.g. search for ""recieve"" (should be ""receive"").  A decent IDE should detect these errors as well.",Closed,Fixed,,Tim Sell,Dave Syer,Thu; 17 Feb 2011 12:17:55 +0000,Tue; 15 Nov 2011 00:48:42 +0000,Fri; 10 Jun 2011 02:41:19 +0000,,0.21.0,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2581
MAPREDUCE-2582,Bug,Major,mrv2,MR 279: Cleanup JobHistory event generation,Generate JobHistoryEvents for the correct transitions. Fix missing   incorrect values being set.,Closed,Fixed,,Siddharth Seth,Siddharth Seth,Fri; 10 Jun 2011 02:26:31 +0000,Tue; 15 Nov 2011 00:50:09 +0000,Fri; 10 Jun 2011 09:16:45 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2582
MAPREDUCE-2583,New Feature,Major,,DistributedCache for M-R chains,Currently the DistributedCache appears to be created at the granularity of a job.  In the case of a M-R chain; it is sometimes useful to share information out-of-band (as small files in hdfs) with each task in the chain.  For instance; the first M-R phase within a two-phase M-R chain might produce useful statistics that could be used to configure the second phase.,Open,Unresolved,,Unassigned,Mitch McCuiston,Fri; 10 Jun 2011 15:57:05 +0000,Fri; 10 Jun 2011 16:47:28 +0000,,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2583
MAPREDUCE-2584,Improvement,Major,task,Check for serializers early; and give out more information regarding missing serializers,As discussed on HADOOP-7328; MapReduce can handle serializers in a much better way in case of bad configuration; improper imports (Some odd Text class instead of the Writable Text set as key); etc..  This issue covers the MapReduce parts of the improvements (made to IFile; MapOutputBuffer; etc. and possible early-check of serializer availability pre-submit) that provide more information than just an NPE as is the current case.,Resolved,Not A Problem,MAPREDUCE-5728,Harsh J,Harsh J,Sat; 11 Jun 2011 18:54:06 +0000,Wed; 26 Oct 2016 14:54:43 +0000,Wed; 26 Oct 2016 14:54:35 +0000,,0.20.2,serializers;tasks,,HADOOP-8531,https://issues.apache.org/jira/browse/MAPREDUCE-2584
MAPREDUCE-2585,Improvement,Trivial,,Add dumpConfiguration option in hadoop help message,Execution of bin hadoop should show the -dumpConfiguration option introduced in MAPREDUCE-768,Resolved,Not A Problem,,V.V.Chaitanya Krishna,Ramya Sunil,Thu; 27 Aug 2009 10:58:09 +0000,Mon; 9 Mar 2015 20:24:29 +0000,Wed; 23 Jul 2014 22:08:25 +0000,,0.20.1,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2585
MAPREDUCE-2586,Bug,Blocker,contrib/raid,mapreduce/contrib/raid not compile due to hdfs changes.,nan,Resolved,Duplicate,MAPREDUCE-2588,Bochun Bai,Bochun Bai,Mon; 13 Jun 2011 02:54:30 +0000,Mon; 13 Jun 2011 22:46:55 +0000,Mon; 13 Jun 2011 22:46:55 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2586
MAPREDUCE-2587,Bug,Minor,,MR279: Fix RM version in the cluster->about page ,The Resource Manager version in the Cluster-About page always shows 1.0-SNAPSHOT.,Closed,Fixed,,Thomas Graves,Thomas Graves,Mon; 13 Jun 2011 15:20:20 +0000,Tue; 15 Nov 2011 00:49:58 +0000,Tue; 12 Jul 2011 14:59:59 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2587
MAPREDUCE-2588,Bug,Major,contrib/raid,Raid is not compile after DataTransferProtocol refactoring,Raid is directly using DataTransferProtocol.  It cannot be compiled after HDFS-2066.,Closed,Fixed,,Tsz Wo Nicholas Sze,Tsz Wo Nicholas Sze,Mon; 13 Jun 2011 18:02:20 +0000,Tue; 15 Nov 2011 00:48:35 +0000,Mon; 13 Jun 2011 18:17:47 +0000,,0.23.0,,,HDFS-2066,https://issues.apache.org/jira/browse/MAPREDUCE-2588
MAPREDUCE-2589,Bug,Minor,tasktracker,TaskTracker not purging userlog directories,UserLogCleaner is not robust. Leftover userlogs after a restart sometimes have to be manually cleaned. Things can accumulate over a period of time.,Closed,Won't Fix,,Sherry Chen,Sherry Chen,Mon; 13 Jun 2011 18:49:36 +0000,Wed; 19 Oct 2011 00:30:20 +0000,Tue; 26 Jul 2011 18:45:51 +0000,,0.20.205.0,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2589
MAPREDUCE-2590,Task,Minor,,How to access Job Configuration file in Partitioner,I need to access Job Configuration file in partitioner to fetch some information. Generally we can access job configuration file easily in map or reduce side by this code   Configuration config = context.getConfiguration(); But this same code cannot be used in partitioner. To solve this issue I followed the patch https: MAPREDUCE-2474 but it is a doc so I downloaded the latest trunk code and generate the jar but I did not get any extra feature from that to call the job configuration file So any one knows the code to call Job Configuration file in partitioner.,Resolved,Invalid,,Unassigned,Somnath,Tue; 14 Jun 2011 09:01:49 +0000,Sun; 26 Jun 2011 21:03:34 +0000,Sun; 26 Jun 2011 21:03:34 +0000,,,configuration;hadoop;job;partitioners,,,https://issues.apache.org/jira/browse/MAPREDUCE-2590
MAPREDUCE-2591,Improvement,Major,contrib/gridmix,[Gridmix] Improve cumulative CPU usage emulation,MAPREDUCE-2106 introduced a basic cumulative cpu usage emulation in Gridmix. There are some known cases where it can be improved. The cases are 1. JVM reuse 2. Short lived maps emulating high CPU usage 3. Long running maps reducers with high CPU usage,Open,Unresolved,,Amar Kamat,Amar Kamat,Tue; 14 Jun 2011 11:55:43 +0000,Tue; 10 Mar 2015 01:24:59 +0000,,,,,,MAPREDUCE-2106,https://issues.apache.org/jira/browse/MAPREDUCE-2591
MAPREDUCE-2592,Improvement,Major,tasktracker,TT should fail task immediately if userlog dir cannot be created,"Currently; TaskRunner will log the message ""mkdirs failed. Ignoring"" if it fails to mkdir the userlog directory for a task. Then; it goes on to spawn taskjvm.sh which tries to redirect output into the userlogs dir; thus failing with exit code 1. This leads to error messages that are very hard to diagnose (""task failed with exit status 1"") in cases where the userlog directory has either become inaccessible or has reached the maximum number of dirents (32000 in ext3)",Resolved,Won't Fix,,Harsh J,Todd Lipcon,Tue; 14 Jun 2011 18:33:59 +0000,Sat; 11 Feb 2012 17:51:02 +0000,Sat; 11 Feb 2012 17:51:02 +0000,,0.22.0,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2592
MAPREDUCE-2593,New Feature,Major,mrv2,Random read benchmark for DFS,We should have at least one  random read benchmark that can be run with rest of Hadoop benchmarks regularly.  Please provide benchmark  ideas or requirements.,Open,Unresolved,,Dave Thompson,Raghu Angadi,Wed; 30 Jan 2008 01:05:07 +0000,Thu; 17 Jul 2014 20:18:00 +0000,,,,,,HDFS-641;HDFS-1599,https://issues.apache.org/jira/browse/MAPREDUCE-2593
MAPREDUCE-2594,Improvement,Major,contrib/gridmix,[Gridmix] Improve the way Gridmix communicates specifications to map/reduce tasks ,As of now; Gridmix ships map task's specifications within job splits and reduce task's specification within the map's output (as the first key). This not only makes the Gridmix code harder to understand and manage but also makes it difficult to extend and add more data to the specification.,Open,Unresolved,,Amar Kamat,Amar Kamat,Wed; 15 Jun 2011 11:22:31 +0000,Wed; 30 Jul 2014 17:27:54 +0000,,,0.23.0,gridmix;specification-redesign,,,https://issues.apache.org/jira/browse/MAPREDUCE-2594
MAPREDUCE-2595,Bug,Minor,,MR279: update yarn INSTALL doc,yarn install doc needs to be updated after unsplit: http: INSTALL,Closed,Fixed,,Thomas Graves,Thomas Graves,Wed; 15 Jun 2011 14:50:14 +0000,Tue; 15 Nov 2011 00:48:26 +0000,Wed; 15 Jun 2011 16:39:02 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2595
MAPREDUCE-2596,Improvement,Major,benchmarks;contrib/gridmix,Gridmix should notify job failures,Gridmix doesn't warn the user if any of the jobs in the mix fail... it probably should printout a summary of the jobs and other statistics at the end too.,Closed,Fixed,,Amar Kamat,Arun C Murthy,Fri; 3 Oct 2008 20:45:51 +0000,Tue; 15 Nov 2011 00:49:19 +0000,Fri; 8 Jul 2011 17:59:27 +0000,,0.23.0,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2596
MAPREDUCE-2597,Bug,Major,,Map-side joins always empty when an input has NullWritable value,It is not uncommon to have a sorted list of data that has no specific value associated with it as input to a map-side join; e.g. as an exact-match filter.  In these cases; you would typically have a value class of NullWritable.  However; when performing a map-side join in Hadoop 0.20.2; we have found that any input that has value class of NullWritable results in the Mapper never getting called.  I found this with a 3-way map-side join; and my colleague tells me he ran into the same issue.  I have not specifically tested a 2-way join to see if the problem occurs; so it may be that the bug is specific to n-way joins for n2 (though I suspect not).  The current workaround is to use some other value type (e.g. IntWritable) and stuff an arbitrary value into it.  For a join; the value class should have no bearing on the set of keys that are considered matching.,Open,Unresolved,,Unassigned,Michael White,Wed; 15 Jun 2011 18:34:55 +0000,Wed; 15 Jun 2011 18:34:55 +0000,,,0.20.2,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2597
MAPREDUCE-2598,Bug,Minor,mrv2,MR 279: miscellaneous UI; NPE fixes for JobHistory; UI,nan,Closed,Fixed,,Siddharth Seth,Siddharth Seth,Wed; 15 Jun 2011 20:07:54 +0000,Tue; 15 Nov 2011 00:49:23 +0000,Wed; 15 Jun 2011 22:44:48 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2598
MAPREDUCE-2599,Bug,Major,contrib/gridmix,Gridmix system tests are failing due to misconfiguration of task memory in simulated cluster when high ram job emulation enabled.,Gridmix system test are failing due to misconfiguration of task memory in simulated cluster when high ram job emulation enabled.  Girdmix scale the task memory for emulation of high ram jobs based on simulated cluster configuration and it reserved the slots based on scaled memory information of each task. Here; I found an issue; suppose if total reserved slots of either map or reduce exceeds the slot capacity then it hangs the job and failed after timeout.So; Gridmix should show either error message or bailing out before submitting the job in this condition.,Open,Unresolved,,Amar Kamat,Vinay Kumar Thota,Thu; 16 Jun 2011 10:53:37 +0000,Thu; 16 Jun 2011 10:53:37 +0000,,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2599
MAPREDUCE-2600,Improvement,Major,mrv2,MR-279: simplify the jars ,Currently the MR-279 mapreduce project generates 59 jars from 59 source roots; which can be dramatically simplified.,Open,Unresolved,MAPREDUCE-3367,Luke Lu,Owen O'Malley,Thu; 16 Jun 2011 16:42:11 +0000,Sat; 14 Apr 2012 00:15:21 +0000,,,0.23.0,,,MAPREDUCE-3378,https://issues.apache.org/jira/browse/MAPREDUCE-2600
MAPREDUCE-2601,Improvement,Minor,contrib/fair-share,Add a filter text box to FairSchedulerServlet page,It will be useful if we can filter pool in the fairscheduler UI page.,Open,Unresolved,,Unassigned,Scott Chen,Thu; 16 Jun 2011 18:48:35 +0000,Wed; 1 Feb 2012 03:39:15 +0000,,,0.20.1,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2601
MAPREDUCE-2602,Improvement,Major,,Allow setting of end-of-record delimiter for TextInputFormat (for the old API),Since there are users who are still using the old MR API; it will be useful to modify the org.apache.hadoop.mapred.LineRecordReader and org.apache.hadoop.mapred.TextInputFormat to be able to use custom (user-specified) end-of-record delimiters. This will make use of the LineReader improvement introduced in HADOOP-7096 that enables the LineReader to break lines at user-specified delimiters.   Note: MAPREDUCE-2254 already added this improvement to the new API (but not the old API).,Closed,Fixed,,Ahmed Radwan,Ahmed Radwan,Fri; 17 Jun 2011 02:14:43 +0000,Tue; 15 Nov 2011 00:48:31 +0000,Mon; 25 Jul 2011 21:42:18 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2602
MAPREDUCE-2603,Bug,Major,contrib/gridmix,Gridmix system tests are failing due to high ram emulation enable by default for normal mr jobs in the trace which exceeds the solt capacity.,In Gridmix high ram emulation enable by default.Because of this feature; some of the gridmix system tests are hanging for some time and then failing after timeout. Actually the failure case was occurring whenever reserved slot capacity exceeds the cluster slot capacity.So for fixing the issue by disabling the high ram emulation in the tests which are using the normal mr jobs in the traces.,Closed,Fixed,,Vinay Kumar Thota,Vinay Kumar Thota,Fri; 17 Jun 2011 04:26:37 +0000,Tue; 15 Nov 2011 00:48:08 +0000,Wed; 22 Jun 2011 04:50:13 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2603
MAPREDUCE-2604,Bug,Major,,Delegation token renewal over https in JobTracker ,Delegation token renewal in JobTracker uses https if there is a failure in creation of DistributedFileSystem. This handles the case when server is using a different version. With the changes in HADOOP-7227 the; creation of DistributedFileSystem will not fail because the creation of file system object doesn't make a connection or an rpc call. Therefore; the switchover to https should happen after an attempt to renew over rpc fails.,Open,Unresolved,,Jitendra Nath Pandey,Jitendra Nath Pandey,Fri; 17 Jun 2011 22:42:48 +0000,Mon; 9 Mar 2015 23:17:25 +0000,,,0.23.0,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2604
MAPREDUCE-2605,Bug,Minor,,Hadoop Streaming (StreamJob) does not delete temporary job/package jar,The streaming job driver (org.apache.hadoop.streaming.StreamJob) does not delete the temporary JAR file it generates after a job completes.  Without the fix;  submitAndMonitorJob() should clean up the jar_ file when done.  Or the JAR could be generatd as a tempfile and cleaned up automatically.,Resolved,Not A Problem,,Unassigned,Greg Wittel,Fri; 6 May 2011 16:31:43 +0000,Sat; 18 Jun 2011 17:18:10 +0000,Sat; 18 Jun 2011 17:18:10 +0000,,0.20.2,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2605
MAPREDUCE-2606,Bug,Major,,Remove IsolationRunner,IsolationRunner it seems it has been broken for a while; it gives a NPE when trying to use it.  In addition; it supports only Map tasks; to use it the user must ssh to the node where the task failed; and unless the job has been configured to keep local files; the job must be run again.  Because of this; IMO; the current implementation of IsolationRunner is not of much use.  Any objection to remove it from trunk and if people have the need for such functionality to open another JIRA to build this functionality supported by the JobTracker (ie via the UI console)?,Closed,Fixed,,Alejandro Abdelnur,Alejandro Abdelnur,Mon; 20 Jun 2011 22:35:43 +0000,Tue; 13 Dec 2011 06:22:12 +0000,Tue; 12 Jul 2011 00:55:01 +0000,,,,,MAPREDUCE-2637,https://issues.apache.org/jira/browse/MAPREDUCE-2606
MAPREDUCE-2607,Task,Major,,Mavenization of hadoop-mapreduce,Same as HADOOP-6671 for mapreduce,Resolved,Won't Fix,,Alejandro Abdelnur,Alejandro Abdelnur,Tue; 21 Jun 2011 17:29:22 +0000,Fri; 16 Sep 2011 14:01:22 +0000,Fri; 16 Sep 2011 14:01:22 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2607
MAPREDUCE-2608,Task,Major,,Mavenize mapreduce contribs,Same as HADOOP-6671 for mapreduce contribs,Resolved,Invalid,,Alejandro Abdelnur,Alejandro Abdelnur,Tue; 21 Jun 2011 17:30:08 +0000,Wed; 14 May 2014 21:09:13 +0000,Wed; 14 May 2014 21:09:13 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2608
MAPREDUCE-2609,Task,Major,,Mavenization of  mapreduce RPM/DEB,Mavenize RPPM DEB generation,Open,Unresolved,,Unassigned,Alejandro Abdelnur,Tue; 21 Jun 2011 17:32:23 +0000,Tue; 21 Jun 2011 17:32:23 +0000,,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2609
MAPREDUCE-2610,Bug,Major,client,Inconsistent API JobClient.getQueueAclsForCurrentUser,Client needs access to the current user's queue name. Public method JobClient.getQueueAclsForCurrentUser() returns QueueAclsInfo[]. The QueueAclsInfo class has default access. A public method should not return a package-private class.  The QueueAclsInfo class; its two constructors; getQueueName; and getOperations methods should be public.,Closed,Fixed,,Joep Rottinghuis,Joep Rottinghuis,Tue; 21 Jun 2011 17:57:04 +0000,Wed; 19 Oct 2011 00:26:04 +0000,Fri; 9 Sep 2011 19:45:51 +0000,,0.20.205.0,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2610
MAPREDUCE-2611,Improvement,Major,mrv2,MR 279: Metrics; finishTimes; etc in JobHistory,nan,Closed,Fixed,,Unassigned,Siddharth Seth,Tue; 21 Jun 2011 18:44:17 +0000,Tue; 15 Nov 2011 00:49:31 +0000,Tue; 21 Jun 2011 20:28:57 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2611
MAPREDUCE-2612,Improvement,Minor,,"The result returned by the wrong usage of the command ""job -counter<job-id> <group-name> <counter-name> ""is not appropriate","The result returned by Map Reduce command ""job -counterjob-id group-name counter-name "" is always zero ;when use this command with incorrect group name or counter name.  It is very easy to be misunderstood if users just make a spelling mistake. So;for more comprehensible information; more detailed results should be displayed as the following: Could not find group FileSystemCounters_err --incorrect group name   or Could not find counter FILE_BYTES_READ_err in the group FileSystemCounters --incorrect counter name",Open,Unresolved,,Unassigned,XieXianshan,Wed; 22 Jun 2011 02:18:38 +0000,Mon; 9 Mar 2015 23:24:18 +0000,,,0.23.0,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2612
MAPREDUCE-2613,Improvement,Minor,,"There is no error message displayed while mapred command ""job -list"" with incorrect genericOption -D","When specifying an invalid value for property fs.defaultFS with genericOption -D for mapred command ""job -list"";there`s no any error message saying that the value was illegal. For instance: $mapred job -D fs.defaultFS=. -list Normal end.",Open,Unresolved,,Unassigned,XieXianshan,Wed; 22 Jun 2011 05:53:44 +0000,Tue; 10 Mar 2015 01:28:53 +0000,,,0.23.0,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2613
MAPREDUCE-2614,Improvement,Minor,,Allow append arbitrary text at the end of generated query in DBOutputFormat class,"It would be wonderful if DBOutputFormat class allow addition of arbitrary text at the end of generated query. This feature can be useful for example in case of MySQL database to specify ""ON DUPLICATE KEY UPDATE ..."" part of the query.",Open,Unresolved,,Unassigned,Jarek Jarcec Cecho,Wed; 22 Jun 2011 14:00:42 +0000,Fri; 24 Jun 2011 06:03:14 +0000,,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2614
MAPREDUCE-2615,Bug,Major,mrv2,MR 279: KillJob should go through AM whenever possible,KillJob currently goes directly to the RM - which effectively causes the AM and tasks to be killed via a signal. History information is not recorded in this case.,Closed,Fixed,,Siddharth Seth,Siddharth Seth,Wed; 22 Jun 2011 21:56:26 +0000,Tue; 15 Nov 2011 00:49:19 +0000,Wed; 22 Jun 2011 23:40:23 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2615
MAPREDUCE-2616,Improvement,Minor,contrib/gridmix,[Gridmix] InputStriper should smartly switch between compressed and uncompressed files based on the simulated job's input data characteristics,Currently; all the Gridmix input data files are located at gridmix-io-dir input (gridmix-io-dir is expected as a CLI parameter). When compression emulation is enabled; Gridmix will check for compressed files (based on suffixes) in the input folder. Gridmix will bail out if there are no compressed input files. If the input folder consists of a mix of compressed and uncompressed input files; then Gridmix will only use compressed input files for all the jobs. Gridmix should smartly assign  1. uncompressed input files for jobs the don't need input decompression  2. compressed input files for jobs that need input decompression,Open,Unresolved,,Amar Kamat,Amar Kamat,Thu; 23 Jun 2011 05:45:38 +0000,Mon; 9 Mar 2015 23:14:25 +0000,,,0.23.0,compression-emulation;gridmix,,,https://issues.apache.org/jira/browse/MAPREDUCE-2616
MAPREDUCE-2617,New Feature,Major,contrib/gridmix,[Gridmix] Gridmix should provide a tool to compare and analyze Gridmix runs,After running Gridmix; users manually process simulated job history logs (probably using Rumen) and then use some external tools to analyze it; compare it with either the original job history files or with simulated jobhistory files of other Gridmix runs and generate reports. It would be nice if Gridmix comes bundled with a set of tools to do this transparently.,Open,Unresolved,,Unassigned,Amar Kamat,Thu; 23 Jun 2011 15:05:22 +0000,Mon; 9 Mar 2015 23:15:29 +0000,,,0.23.0,analysis;gridmix;reporting,,,https://issues.apache.org/jira/browse/MAPREDUCE-2617
MAPREDUCE-2618,Bug,Major,mrv2,MR-279: 0 map; 0 reduce job fails with Null Pointer Exception,A 0 map; 0 reduce job fails with an NPE. This case works fine on hadoop-0.20.x. The job should succeed and run setup cleanup code - with no tasks.  Below is the stacktrace:    WARN mapred.ClientServiceDelegate:  StackTrace:  1400),Closed,Fixed,,Jeffrey Naisbitt,Jeffrey Naisbitt,Thu; 23 Jun 2011 15:46:13 +0000,Tue; 15 Nov 2011 00:50:17 +0000,Mon; 27 Jun 2011 18:57:10 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2618
MAPREDUCE-2619,Bug,Major,,Broken eclipse environment for mapreduce,The build.xml ant eclipse target creates a broken eclipse environment for mapreduce.  Excluding testjar test seems to solve this issue.,Closed,Duplicate,MAPREDUCE-2578,Ahmed Radwan,Ahmed Radwan,Fri; 24 Jun 2011 03:14:36 +0000,Fri; 24 Jun 2011 03:55:47 +0000,Fri; 24 Jun 2011 03:55:43 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2619
MAPREDUCE-2620,Bug,Major,contrib/raid,Update RAID for HDFS-2087,DataTransferProtocol was changed by HDFS-2087.  Need to update RAID.,Closed,Fixed,,Tsz Wo Nicholas Sze,Tsz Wo Nicholas Sze,Fri; 24 Jun 2011 17:16:49 +0000,Tue; 15 Nov 2011 00:50:09 +0000,Fri; 8 Jul 2011 00:19:50 +0000,,0.23.0,,,HDFS-2087,https://issues.apache.org/jira/browse/MAPREDUCE-2620
MAPREDUCE-2621,Bug,Minor,,"TestCapacityScheduler fails with ""Queue ""q1"" does not exist""","Error Message  Queue ""q1"" does not exist  Stacktrace   1109)  When queue name is invalid; an exception is thrown now.",Closed,Fixed,,Sherry Chen,Sherry Chen,Fri; 24 Jun 2011 22:19:52 +0000,Sat; 1 Oct 2011 19:30:19 +0000,Mon; 25 Jul 2011 02:34:11 +0000,,0.20.204.0,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2621
MAPREDUCE-2622,Task,Minor,test,"Remove the last remaining reference to ""io.sort.mb""","TestLocalRunner still carries ""io.sort.mb""; which must be updated to ""mapreduce.task.io.sort.mb"" (MRJobConfig.IO_SORT_MB).",Closed,Fixed,,Harsh J,Harsh J,Sat; 25 Jun 2011 11:49:57 +0000,Tue; 15 Nov 2011 00:48:45 +0000,Mon; 25 Jul 2011 21:29:47 +0000,,0.23.0,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2622
MAPREDUCE-2623,Improvement,Minor,test,Update ClusterMapReduceTestCase to use MiniDFSCluster.Builder,Looking at test class ClusterMapReduceTestCase it issues a warning that the dfsCluster = new MiniDFSCluster(conf; 2; reformatDFS; null); line of code is deprecated and MiniDFSCluster.Builder should be used instead. It notes that the current API will be phased out in version 24. I propose to update the test class to the most up to date code as it's referenced several places on the internet as an example of how to write a Hadoop Unit Test.,Closed,Fixed,,Harsh J,Jim Plush,Sun; 26 Jun 2011 17:53:47 +0000,Tue; 15 Nov 2011 00:49:27 +0000,Mon; 18 Jul 2011 17:27:46 +0000,,0.23.0,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2623
MAPREDUCE-2624,Improvement,Major,contrib/raid,Update RAID for HDFS-2107,HDFS-2107 is going to move BlockPlacementPolicy to another package.,Closed,Fixed,,Tsz Wo Nicholas Sze,Tsz Wo Nicholas Sze,Sun; 26 Jun 2011 23:02:07 +0000,Tue; 15 Nov 2011 00:50:09 +0000,Wed; 29 Jun 2011 02:11:07 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2624
MAPREDUCE-2625,Bug,Minor,mrv2,MR-279: Add Node Manager Version to NM info page,Hadoop and YARN versions are missing from the NM info page,Closed,Fixed,,Jonathan Eagles,Jonathan Eagles,Mon; 27 Jun 2011 18:52:34 +0000,Tue; 15 Nov 2011 00:50:01 +0000,Mon; 27 Jun 2011 19:10:16 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-2625
