,Issue_id_1,Issue_id_2,Resolution,Title_1,Title_2,same_comp,same_prio,same_tw
389,HDFS-459,HDFS-460,Fixed,Job History Log Analyzer,Expose NN and DN hooks to service plugins,0,1,1
390,HDFS-460,HDFS-461,Won't Fix,Expose NN and DN hooks to service plugins,Analyzing file size distribution.,0,1,1
391,HDFS-461,HDFS-462,Fixed,Analyzing file size distribution.,Unit tests not working under Windows,0,1,1
392,HDFS-462,HDFS-463,Fixed,Unit tests not working under Windows,CreateEditsLog utility broken due to FSImage URL scheme check,0,1,1
393,HDFS-463,HDFS-464,Fixed,CreateEditsLog utility broken due to FSImage URL scheme check,Memory leaks in libhdfs,0,0,1
394,HDFS-464,HDFS-465,Fixed,Memory leaks in libhdfs,in branch-1; libhdfs makes jni lib calls after setting errno in some places,0,0,1
395,HDFS-465,HDFS-466,Won't Fix,in branch-1; libhdfs makes jni lib calls after setting errno in some places,hdfs_write infinite loop when dfs fails and cannot write files > 2 GB,1,1,1
396,HDFS-466,HDFS-467,Fixed,hdfs_write infinite loop when dfs fails and cannot write files > 2 GB,Fix a compiling error for libhdfs on Mac OSX,1,1,1
397,HDFS-468,HDFS-469,Unresolved,libhdfs should expose symlink dfs API,libhdfs should expose the acess permissions for the connected user from hdfs,1,1,1
398,HDFS-469,HDFS-470,Unresolved,libhdfs should expose the acess permissions for the connected user from hdfs,libhdfs should handle 0-length reads from FSInputStream correctly,1,0,1
399,HDFS-470,HDFS-471,Fixed,libhdfs should handle 0-length reads from FSInputStream correctly,hdfsproxy tests fails test patch builds. ,0,0,1
400,HDFS-471,HDFS-472,Cannot Reproduce,hdfsproxy tests fails test patch builds. ,Document hdfsproxy design and set-up guide,1,1,1
401,HDFS-472,HDFS-473,Fixed,Document hdfsproxy design and set-up guide,TestHdfsProxy fails in Linux,1,1,1
402,HDFS-474,HDFS-475,Won't Fix,Add simple HTTP GET support for single cluster case and for both Jetty and Tomcat based proxy ,Create a separate targets for fault injection related test and jar files creation files,0,1,1
403,HDFS-475,HDFS-476,Fixed,Create a separate targets for fault injection related test and jar files creation files,Create a fi test target.,1,1,1
404,HDFS-477,HDFS-480,Fixed,New Hadoop HDFS Site,Typo in jar name in build.xml,0,1,1
405,HADOOP-6139,HDFS-480,Fixed,Incomplete help message is displayed for rm and rmr options.,Typo in jar name in build.xml,0,0,1
406,HADOOP-6145,HDFS-480,Fixed,No error message for deleting non-existant file or directory.,Typo in jar name in build.xml,0,1,1
407,HDFS-480,HDFS-481,Fixed,Typo in jar name in build.xml,Bug Fixes + HdfsProxy to use proxy user to impresonate the real user,0,1,1
408,HDFS-482,HDFS-483,Fixed,change HsftpFileSystem's ssl.client.do.not.authenticate.server configuration setting to ssl-client.xml  ,Data transfer (aka pipeline) implementation cannot tolerate exceptions,0,1,1
409,HDFS-483,HDFS-484,Fixed,Data transfer (aka pipeline) implementation cannot tolerate exceptions,bin-package and package doesnt seem to package any jar file,0,1,1
410,HDFS-484,HDFS-485,Fixed,bin-package and package doesnt seem to package any jar file,error : too many fetch failures,0,1,1
411,HDFS-485,HDFS-486,Invalid,error : too many fetch failures,error : too many fetch failures,0,1,1
412,HDFS-486,HDFS-487,Invalid,error : too many fetch failures,HDFS should expose a fileid to uniquely identify a file,1,1,1
413,HADOOP-12459,HDFS-489,Unresolved,Implement moveToLocal  HDFS command,Updated TestHDFSCLI for changes from HADOOP-6139,0,0,1
414,HDFS-489,HDFS-490,Fixed,Updated TestHDFSCLI for changes from HADOOP-6139,eliminate the usage of FileSystem.create( ) depracated by Hadoop-5438 ,1,0,1
415,HDFS-491,HDFS-492,Fixed,Broken link in Safemode documentation,Expose corrupt replica/block information,0,1,1
416,HDFS-492,HDFS-493,Fixed,Expose corrupt replica/block information,Only fault-injected tests have to be executed by run-test-*-faul-inject targets; none of fault-injected tests need to be ran normal testing process,0,1,1
417,HDFS-493,HDFS-494,Fixed,Only fault-injected tests have to be executed by run-test-*-faul-inject targets; none of fault-injected tests need to be ran normal testing process,TestHDFSCLI tests FsShell; which is in common; causing a cross-project dependency,0,1,1
418,HDFS-494,HDFS-495,Unresolved,TestHDFSCLI tests FsShell; which is in common; causing a cross-project dependency,Hadoop FSNamesystem startFileInternal() getLease() has bug,0,0,1
419,HDFS-496,HDFS-497,Fixed,Use PureJavaCrc32 in HDFS,One of the DFSClient::create functions ignores parameter,0,1,1
420,HDFS-497,HDFS-498,Cannot Reproduce,One of the DFSClient::create functions ignores parameter,Add development guide and framework documentation,0,0,1
421,HDFS-498,HDFS-499,Fixed,Add development guide and framework documentation,Fix deprecation warnings introduced by HADOOP-5438,0,1,1
422,HDFS-500,HDFS-501,Fixed,Fix lingering and new javac warnings,Use enum to define the constants in DataTransferProtocol,0,0,1
423,HDFS-501,HDFS-502,Fixed,Use enum to define the constants in DataTransferProtocol,hudson ignored a test failure while generating the junit test report.,0,1,1
424,HDFS-502,HDFS-503,Cannot Reproduce,hudson ignored a test failure while generating the junit test report.,Implement erasure coding as a layer on HDFS,0,1,1
425,HDFS-503,HDFS-504,Fixed,Implement erasure coding as a layer on HDFS,HDFS updates the modification time of a file when the file is closed.,0,0,1
426,HDFS-504,HDFS-505,Fixed,HDFS updates the modification time of a file when the file is closed.,Convert the file including 10 minutes run's tests into the test harness test suite,0,0,1
427,HDFS-505,HDFS-507,Won't Fix,Convert the file including 10 minutes run's tests into the test harness test suite,Upgrade build to use findbugs-1.3.8,0,1,1
428,HADOOP-6272,HDFS-507,Fixed,"Incorrect UserName at Solaris because it has no ""whoami"" command by default",Upgrade build to use findbugs-1.3.8,0,1,1
429,HDFS-507,HDFS-508,Invalid,Upgrade build to use findbugs-1.3.8,Factor out BlockInfo from BlocksMap,0,1,1
430,HDFS-508,HDFS-509,Fixed,Factor out BlockInfo from BlocksMap,Redesign DataNode volumeMap to include all types of Replicas,0,1,1
431,HDFS-509,HDFS-510,Fixed,Redesign DataNode volumeMap to include all types of Replicas,Rename DatanodeBlockInfo to be ReplicaInfo,1,1,1
432,HDFS-510,HDFS-511,Fixed,Rename DatanodeBlockInfo to be ReplicaInfo,Redundant block searches in BlockManager.,0,1,1
433,HDFS-511,HDFS-512,Fixed,Redundant block searches in BlockManager.,Set block id as the key to Block,0,1,1
434,HDFS-512,HDFS-513,Fixed,Set block id as the key to Block,NameNode.getBlockLocations throws NPE when offset > filesize and file is not empty,0,1,1
435,HDFS-513,HDFS-514,Invalid,NameNode.getBlockLocations throws NPE when offset > filesize and file is not empty,DFSClient.namenode is a public field. Should be private.,0,1,1
436,HDFS-514,HDFS-515,Fixed,DFSClient.namenode is a public field. Should be private.,test-patch doesn't work on git checkouts,0,1,1
437,HDFS-515,HDFS-516,Fixed,test-patch doesn't work on git checkouts,Low Latency distributed reads,0,0,1
438,HDFS-516,HDFS-517,Won't Fix,Low Latency distributed reads,Introduce BlockInfoUnderConstruction to reflect block replica states while writing.,0,0,1
439,HDFS-517,HDFS-518,Fixed,Introduce BlockInfoUnderConstruction to reflect block replica states while writing.,Create new tests for Append's hflush,0,1,1
440,HDFS-518,HDFS-519,Fixed,Create new tests for Append's hflush,Create new tests for lease recovery,1,1,1
441,HDFS-519,HDFS-520,Fixed,Create new tests for lease recovery,Create new tests for block recovery,1,1,1
442,HDFS-520,HDFS-521,Fixed,Create new tests for block recovery,Create new tests for pipeline,1,1,1
443,HDFS-521,HDFS-522,Fixed,Create new tests for pipeline,Create stress tests for append feature,1,1,1
444,HDFS-523,HDFS-524,Later,Create performance/scalability tests for append feature,Further DataTransferProtocol code refactoring.,0,1,1
445,HDFS-524,HDFS-525,Fixed,Further DataTransferProtocol code refactoring.,ListPathsServlet.java uses static SimpleDateFormat that has threading issues,0,1,1
446,HDFS-525,HDFS-526,Fixed,ListPathsServlet.java uses static SimpleDateFormat that has threading issues,TestBackupNode is currently flaky and shouldn't be in commit test,0,1,1
447,HDFS-526,HDFS-527,Fixed,TestBackupNode is currently flaky and shouldn't be in commit test,Refactor DFSClient constructors,0,1,1
448,HDFS-527,HDFS-528,Fixed,Refactor DFSClient constructors,Add ability for safemode to wait for a minimum number of live datanodes,0,1,1
449,HDFS-528,HDFS-529,Fixed,Add ability for safemode to wait for a minimum number of live datanodes,More redundant block searches in BlockManager.,0,1,1
450,HDFS-529,HDFS-530,Fixed,More redundant block searches in BlockManager.,Refactor TestFileAppend* to remove code duplications,0,1,1
451,HDFS-530,HDFS-531,Fixed,Refactor TestFileAppend* to remove code duplications,Renaming of configuration keys,0,1,1
452,HDFS-531,HDFS-532,Fixed,Renaming of configuration keys,Allow applications to know that a read request failed because block is missing,0,1,1
453,HDFS-532,HDFS-533,Fixed,Allow applications to know that a read request failed because block is missing,Fix Eclipse template,0,0,1
454,HDFS-533,HDFS-534,Not A Problem,Fix Eclipse template,Required avro classes are missing,1,0,1
455,HDFS-534,HDFS-535,Fixed,Required avro classes are missing,TestFileCreation occasionally fails because of an exception in DataStreamer.,0,1,1
456,HDFS-535,HDFS-536,Not A Problem,TestFileCreation occasionally fails because of an exception in DataStreamer.,Support hflush at DFSClient,0,1,1
457,HDFS-536,HDFS-537,Fixed,Support hflush at DFSClient,DataNode uses ReplicaBeingWritten to support dfs writes/hflush,0,1,1
458,HDFS-537,HDFS-538,Fixed,DataNode uses ReplicaBeingWritten to support dfs writes/hflush,DistributedFileSystem::listStatus incorrectly returns null for empty result sets,0,1,1
459,HDFS-538,HDFS-539,Fixed,DistributedFileSystem::listStatus incorrectly returns null for empty result sets,Fault injeciton utlis for pipeline testing needs to be refactored for future reuse by other tests,0,0,1
460,HDFS-539,HDFS-540,Fixed,Fault injeciton utlis for pipeline testing needs to be refactored for future reuse by other tests,TestNameNodeMetrics fails intermittently,0,0,1
461,HDFS-540,HDFS-541,Cannot Reproduce,TestNameNodeMetrics fails intermittently,What will we encounter if we add a lot of nodes into the current cluster?,1,1,1
462,HDFS-541,HDFS-542,Invalid,What will we encounter if we add a lot of nodes into the current cluster?,Support fault injection tests in Hudson,0,1,1
463,HDFS-542,HDFS-543,Fixed,Support fault injection tests in Hudson,Break FSDatasetInterface#writeToBlock() into writeToTemporary; writeToRBW; and append,0,1,1
464,HDFS-543,HDFS-544,Fixed,Break FSDatasetInterface#writeToBlock() into writeToTemporary; writeToRBW; and append,"Add a ""rbw"" sub directory to DataNode data directory",1,1,1
465,HDFS-544,HDFS-545,Fixed,"Add a ""rbw"" sub directory to DataNode data directory",Add service lifecycle to the HDFS classes: NameNode; Datanode; etc,0,1,1
466,HDFS-545,HDFS-546,Won't Fix,Add service lifecycle to the HDFS classes: NameNode; Datanode; etc,DatanodeDescriptor block iterator should be BlockInfo based rather than Block.,0,1,1
467,HDFS-546,HDFS-547,Fixed,DatanodeDescriptor block iterator should be BlockInfo based rather than Block.,TestHDFSFileSystemContract#testOutputStreamClosedTwice sometimes fails with ClosedByInterruptException,0,1,1
468,HDFS-547,HDFS-548,Fixed,TestHDFSFileSystemContract#testOutputStreamClosedTwice sometimes fails with ClosedByInterruptException,TestFsck takes nearly 10 minutes to run - a quarter of the entire hdfs-test time,0,1,1
469,HDFS-548,HDFS-549,Fixed,TestFsck takes nearly 10 minutes to run - a quarter of the entire hdfs-test time,Allow non fault-inject specific tests execution with an explicit -Dtestcase=... setting,0,1,1
470,HDFS-549,HDFS-550,Fixed,Allow non fault-inject specific tests execution with an explicit -Dtestcase=... setting,DataNode restarts may introduce corrupt/duplicated/lost replicas when handling detached replicas,0,0,1
471,HDFS-550,HDFS-551,Fixed,DataNode restarts may introduce corrupt/duplicated/lost replicas when handling detached replicas,Create new functional test for a block report.,0,0,1
472,HDFS-551,HDFS-552,Fixed,Create new functional test for a block report.,Change TestFiDataTransferProtocol to junit 4 and add a few new tests,1,0,1
473,HDFS-552,HDFS-553,Fixed,Change TestFiDataTransferProtocol to junit 4 and add a few new tests,BlockSender reports wrong failed position in ChecksumException,0,0,1
474,HDFS-553,HDFS-554,Fixed,BlockSender reports wrong failed position in ChecksumException,BlockInfo.ensureCapacity may get a speedup from System.arraycopy(),0,0,1
475,HDFS-554,HDFS-555,Fixed,BlockInfo.ensureCapacity may get a speedup from System.arraycopy(),A few improvements to DataNodeCluster - HADOOP-5556 ,0,0,1
476,HDFS-555,HDFS-556,Unresolved,A few improvements to DataNodeCluster - HADOOP-5556 ,Provide info on failed volumes in the web ui,0,1,1
477,HDFS-556,HDFS-557,Fixed,Provide info on failed volumes in the web ui,documentation for dfsadmin; datanode; etc is using bin/hadoop instead of bin/hdfs,0,1,1
478,HDFS-559,HDFS-560,Won't Fix,Work out the memory consumption of NN artifacts on a compressed pointer JVM,Proposed enhancements/tuning to hadoop-hdfs/build.xml,0,1,1
479,HDFS-560,HDFS-561,Fixed,Proposed enhancements/tuning to hadoop-hdfs/build.xml,Fix write pipeline READ_TIMEOUT,0,0,1
480,HDFS-561,HDFS-562,Fixed,Fix write pipeline READ_TIMEOUT,Add a test for NameNode.getBlockLocations(..) to check read from un-closed file.,0,0,1
481,HDFS-562,HDFS-563,Fixed,Add a test for NameNode.getBlockLocations(..) to check read from un-closed file.,Simplify the codes in FSNamesystem.getBlockLocations(..),0,1,1
482,HDFS-563,HDFS-564,Fixed,Simplify the codes in FSNamesystem.getBlockLocations(..),Adding pipeline test 17-35,0,0,1
483,HDFS-564,HDFS-565,Fixed,Adding pipeline test 17-35,Introduce block committing logic during new block allocation and file close.,0,0,1
484,HDFS-565,HDFS-566,Fixed,Introduce block committing logic during new block allocation and file close.,INode.permissions should be marked as volatile to avoid synchronization problems,0,0,1
485,HDFS-566,HDFS-567,Fixed,INode.permissions should be marked as volatile to avoid synchronization problems,Two contrib tools to facilitate searching for block history information ,0,0,1
486,HDFS-567,HDFS-568,Fixed,Two contrib tools to facilitate searching for block history information ,TestServiceLevelAuthorization fails on latest build in Hudson,0,0,1
487,HDFS-568,HDFS-570,Fixed,TestServiceLevelAuthorization fails on latest build in Hudson,When opening a file for read; make the file length avaliable to client.,0,0,1
488,HADOOP-6209,HDFS-570,Won't Fix,chmod fails on Windows+cygwin,When opening a file for read; make the file length avaliable to client.,0,1,1
489,HDFS-570,HDFS-571,Fixed,When opening a file for read; make the file length avaliable to client.,Hdfs source code has significant number of JavaDocs errors and warnings,0,1,1
490,HDFS-571,HDFS-573,Fixed,Hdfs source code has significant number of JavaDocs errors and warnings,Porting libhdfs to Windows,0,1,1
491,HDFS-574,HDFS-575,Fixed,Hadoop Doc Split: HDFS Docs,DFSClient read performance can be improved by stagerring connection setup to datanode(s),0,0,1
492,HDFS-575,HDFS-576,Unresolved,DFSClient read performance can be improved by stagerring connection setup to datanode(s),Extend Block report to include under-construction replicas,0,1,1
493,HDFS-576,HDFS-577,Fixed,Extend Block report to include under-construction replicas,Name node doesn't always properly recognize health of data node,0,1,1
494,HDFS-577,HDFS-578,Won't Fix,Name node doesn't always properly recognize health of data node,Support for using server default values for blockSize and replication when creating a file,0,1,1
495,HDFS-578,HDFS-579,Fixed,Support for using server default values for blockSize and replication when creating a file,HADOOP-3792 update of DfsTask incomplete,0,1,1
496,HDFS-579,HDFS-580,Fixed,HADOOP-3792 update of DfsTask incomplete,Name node will exit safe mode w/0 blocks even if data nodes are broken,0,1,1
497,HDFS-580,HDFS-581,Won't Fix,Name node will exit safe mode w/0 blocks even if data nodes are broken,Introduce an iterator over blocks in the block report array.,0,1,1
498,HDFS-581,HDFS-582,Fixed,Introduce an iterator over blocks in the block report array.,Create a fsckraid tool to verify the consistency of erasure codes for HDFS-503,0,1,1
499,HDFS-582,HDFS-583,Won't Fix,Create a fsckraid tool to verify the consistency of erasure codes for HDFS-503,HDFS should enforce a max block size,0,1,1
500,HDFS-583,HDFS-584,Won't Fix,HDFS should enforce a max block size,Fail the fault-inject build if any advices are mis-bound,0,1,1
501,HDFS-584,HDFS-585,Fixed,Fail the fault-inject build if any advices are mis-bound,Datanode should serve up to visible length of a replica for read requests,0,1,1
502,HDFS-585,HDFS-586,Fixed,Datanode should serve up to visible length of a replica for read requests,TestBlocksWithNotEnoughRacks fails,0,1,1
503,HDFS-586,HDFS-587,Fixed,TestBlocksWithNotEnoughRacks fails,Test programs support only default queue.,1,1,1
504,HDFS-587,HDFS-588,Fixed,Test programs support only default queue.,Fix TestFiDataTransferProtocol and TestAppend2 failures in append branch.,0,1,1
505,HDFS-588,HDFS-589,Fixed,Fix TestFiDataTransferProtocol and TestAppend2 failures in append branch.,Change block write protocol to support pipeline recovery,0,1,1
506,HDFS-589,HDFS-590,Fixed,Change block write protocol to support pipeline recovery,When trying to rename a non-existent path; LocalFileSystem throws an FileNotFoundException; while HDFS returns false,0,1,1
507,HDFS-592,HDFS-593,Fixed,Allow client to get a new generation stamp from NameNode,Support for getting user home dir from server side,0,1,1
508,HDFS-594,HDFS-595,Won't Fix,Add support for byte-ranges to hsftp,FsPermission tests need to be updated for new octal configuration parameter from HADOOP-6234,1,1,1
509,HDFS-595,HDFS-596,Fixed,FsPermission tests need to be updated for new octal configuration parameter from HADOOP-6234,Memory leak in libhdfs: hdfsFreeFileInfo() in libhdfs does not free memory for mOwner and mGroup,0,0,1
510,HDFS-596,HDFS-597,Fixed,Memory leak in libhdfs: hdfsFreeFileInfo() in libhdfs does not free memory for mOwner and mGroup,Mofication introduced by HDFS-537 breakes an advice binding in FSDatasetAspects,0,0,1
511,HDFS-597,HDFS-598,Fixed,Mofication introduced by HDFS-537 breakes an advice binding in FSDatasetAspects,Eclipse launch task for HDFS,0,0,1
512,HDFS-598,HDFS-599,Fixed,Eclipse launch task for HDFS,Improve Namenode robustness by prioritizing datanode heartbeats over client requests,0,0,1
513,HDFS-599,HDFS-600,Fixed,Improve Namenode robustness by prioritizing datanode heartbeats over client requests,Support for pluggable erasure coding policy for HDFS,0,1,1
514,HDFS-600,HDFS-601,Won't Fix,Support for pluggable erasure coding policy for HDFS,TestBlockReport should obtain data directories from MiniHDFSCluster,0,1,1
515,HDFS-601,HDFS-602,Fixed,TestBlockReport should obtain data directories from MiniHDFSCluster,Atempt to make a directory under an existing file on DistributedFileSystem should throw an FileAlreadyExistsException instead of FileNotFoundException,0,1,1
516,HDFS-602,HDFS-603,Fixed,Atempt to make a directory under an existing file on DistributedFileSystem should throw an FileAlreadyExistsException instead of FileNotFoundException,Most replica related classes cannot be accessed,0,1,1
517,HDFS-603,HDFS-604,Fixed,Most replica related classes cannot be accessed,Block report processing for append,0,1,1
518,HDFS-604,HDFS-605,Fixed,Block report processing for append,There's not need to run fault-inject tests by 'run-test-hdfs-with-mr' target,0,1,1
519,HDFS-605,HDFS-606,Fixed,There's not need to run fault-inject tests by 'run-test-hdfs-with-mr' target,ConcurrentModificationException in invalidateCorruptReplicas(),0,1,1
520,HDFS-606,HDFS-607,Fixed,ConcurrentModificationException in invalidateCorruptReplicas(),HDFS should support SNMP,0,1,1
521,HDFS-607,HDFS-608,Won't Fix,HDFS should support SNMP,BlockReceiver:receivePacket(): packet's header parsing logic is complicated. Refactoring will help w/ testing efforts,1,1,1
522,HDFS-609,HDFS-610,Fixed,Create a file with the append flag does not work in HDFS,Add support for FileContext,0,0,1
523,HDFS-610,HDFS-611,Fixed,Add support for FileContext,Heartbeats times from Datanodes increase when there are plenty of blocks to delete,0,1,1
524,HDFS-611,HDFS-612,Fixed,Heartbeats times from Datanodes increase when there are plenty of blocks to delete,FSDataset should not use org.mortbay.log.Log,1,1,1
525,HDFS-612,HDFS-613,Fixed,FSDataset should not use org.mortbay.log.Log,TestBalancer and TestBlockTokenWithDFS fail Balancer assert,0,1,1
526,HDFS-613,HDFS-614,Fixed,TestBalancer and TestBlockTokenWithDFS fail Balancer assert,TestDatanodeBlockScanner obtain should data-node directories directly from MiniDFSCluster,1,1,1
527,HDFS-614,HDFS-615,Fixed,TestDatanodeBlockScanner obtain should data-node directories directly from MiniDFSCluster,TestLargeDirectoryDelete fails with NullPointerException,0,0,1
528,HDFS-615,HDFS-616,Fixed,TestLargeDirectoryDelete fails with NullPointerException,Create functional tests for new design of the block report,0,0,1
529,HDFS-616,HDFS-617,Fixed,Create functional tests for new design of the block report,Support for non-recursive create() in HDFS,0,1,1
530,HDFS-617,HDFS-618,Fixed,Support for non-recursive create() in HDFS,Support for non-recursive mkdir in HDFS,1,1,1
531,HDFS-618,HDFS-619,Fixed,Support for non-recursive mkdir in HDFS,Support replica recovery initialization in datanode,0,1,1
532,HDFS-619,HDFS-620,Fixed,Support replica recovery initialization in datanode,HDFS code is extensively using system property 'test.build.data' which is likely to fail under Eclipse environment,0,1,1
533,HDFS-620,HDFS-622,Unresolved,HDFS code is extensively using system property 'test.build.data' which is likely to fail under Eclipse environment,checkMinReplication should count only live node.,0,1,1
534,MAPREDUCE-987,HDFS-622,Fixed,Exposing MiniDFS and MiniMR clusters as a single process command-line,checkMinReplication should count only live node.,0,0,1
535,HDFS-622,HDFS-623,Fixed,checkMinReplication should count only live node.,hdfs jar-test ant target fails with the latest commons jar's from the common trunk,0,1,1
536,HDFS-623,HDFS-624,Not A Problem,hdfs jar-test ant target fails with the latest commons jar's from the common trunk,Client support pipeline recovery,1,1,1
537,HDFS-624,HDFS-625,Fixed,Client support pipeline recovery,ListPathsServlet throws NullPointerException,0,1,1
538,HDFS-625,HDFS-626,Fixed,ListPathsServlet throws NullPointerException,NameNode.complete(..) may throw NullPointerException,1,1,1
539,HDFS-626,HDFS-627,Not A Problem,NameNode.complete(..) may throw NullPointerException,Support replica update in datanode,0,1,1
540,HDFS-627,HDFS-628,Fixed,Support replica update in datanode,Simplify the codes in the replica related classes,1,1,1
541,HDFS-628,HDFS-629,Won't Fix,Simplify the codes in the replica related classes,Remove ReplicationTargetChooser.java along with fixing import warnings.,0,1,1
542,HDFS-629,HDFS-630,Fixed,Remove ReplicationTargetChooser.java along with fixing import warnings.,In DFSOutputStream.nextBlockOutputStream(); the client can exclude specific datanodes when locating the next block.,0,1,1
543,HDFS-630,HDFS-631,Fixed,In DFSOutputStream.nextBlockOutputStream(); the client can exclude specific datanodes when locating the next block.,Changes in HDFS to rename the config keys as detailed in HDFS-531.,0,1,1
544,HDFS-631,HDFS-633,Fixed,Changes in HDFS to rename the config keys as detailed in HDFS-531.,DFSClient#primitiveMkdir should have createParent parameter and not assume true.,0,1,1
545,HDFS-633,HDFS-635,Unresolved,DFSClient#primitiveMkdir should have createParent parameter and not assume true.,HDFS Project page does not show 0.20.1 documentation/release information.,0,1,1
546,MAPREDUCE-1163,HDFS-635,Fixed,hdfsJniHelper.h: Yahoo! specific paths are encoded,HDFS Project page does not show 0.20.1 documentation/release information.,0,0,1
547,HDFS-635,HDFS-636,Fixed,HDFS Project page does not show 0.20.1 documentation/release information.,SafeMode should count only complete blocks.,0,1,1
548,HDFS-636,HDFS-637,Fixed,SafeMode should count only complete blocks.,DataNode sends a Success ack when block write fails,0,0,1
549,HDFS-637,HDFS-638,Fixed,DataNode sends a Success ack when block write fails,The build.xml refences jars that don't exist,0,0,1
550,HDFS-638,HDFS-639,Fixed,The build.xml refences jars that don't exist,dfs does not support -rmdir,0,0,1
551,HDFS-639,HDFS-640,Invalid,dfs does not support -rmdir,TestHDFSFileContextMainOperations uses old FileContext.mkdirs(..),0,0,1
552,HDFS-640,HDFS-641,Fixed,TestHDFSFileContextMainOperations uses old FileContext.mkdirs(..),Move all of the benchmarks and tests that depend on mapreduce to mapreduce,1,0,1
553,HDFS-641,HDFS-642,Fixed,Move all of the benchmarks and tests that depend on mapreduce to mapreduce,Support pipeline close and close recovery,0,0,1
554,HDFS-642,HDFS-643,Fixed,Support pipeline close and close recovery,Strange behavior with bin/hadoop dfs -mv,1,1,1
555,HDFS-643,HDFS-644,Invalid,Strange behavior with bin/hadoop dfs -mv,Lease recovery; concurrency support.,0,1,1
556,HDFS-644,HDFS-645,Fixed,Lease recovery; concurrency support.,Namenode does not leave safe mode even if all blocks are available,0,1,1
557,HDFS-645,HDFS-646,Fixed,Namenode does not leave safe mode even if all blocks are available,missing test-contrib ant target would break hudson patch test process,0,0,1
558,HDFS-646,HDFS-647,Fixed,missing test-contrib ant target would break hudson patch test process,Internal server errors,0,0,1
559,HDFS-648,HDFS-649,Fixed,Public access is required for some of methods in AppendTestUtil,When non pipeline related tests are executed some advices causing NPE,0,1,1
560,HDFS-649,HDFS-650,Fixed,When non pipeline related tests are executed some advices causing NPE,Namenode in infinite loop for removing/recovering lease.,0,0,1
561,HDFS-650,HDFS-651,Not A Problem,Namenode in infinite loop for removing/recovering lease.,HDFS Docs - fix listing of docs in the doc menu,0,1,1
562,HDFS-651,HDFS-652,Fixed,HDFS Docs - fix listing of docs in the doc menu,Replace BlockInfo.isUnderConstruction() with isComplete() ,0,0,1
563,HDFS-652,HDFS-653,Fixed,Replace BlockInfo.isUnderConstruction() with isComplete() ,Multiple unit tests fail in branch-0.21,0,0,1
564,HDFS-654,HDFS-655,Fixed,HDFS needs to support new rename introduced for FileContext,test.py under particular directory Found checksum error ,0,1,1
565,HDFS-655,HDFS-656,Unresolved,test.py under particular directory Found checksum error ,Clarify error handling and retry semantics for DFS read path,1,0,1
566,HDFS-656,HDFS-657,Unresolved,Clarify error handling and retry semantics for DFS read path,Remove unused legacy protocol methods.,0,0,1
567,HDFS-657,HDFS-658,Fixed,Remove unused legacy protocol methods.,Block recovery for primary data-node,0,1,1
568,HDFS-658,HDFS-659,Fixed,Block recovery for primary data-node,DFSClient cannot read all the available bytes,0,1,1
569,HDFS-659,HDFS-660,Fixed,DFSClient cannot read all the available bytes,Remove deprecated methods from InterDatanodeProtocol.,0,1,1
570,HDFS-660,HDFS-661,Fixed,Remove deprecated methods from InterDatanodeProtocol.,Data-node upgrade problem,1,0,1
571,HDFS-661,HDFS-662,Fixed,Data-node upgrade problem,Unnecessary info message from DFSClient,0,0,1
572,HDFS-662,HDFS-663,Fixed,Unnecessary info message from DFSClient,DFSIO for append,0,1,1
573,HDFS-663,HDFS-664,Fixed,DFSIO for append,Add a way to efficiently replace a disk in a live datanode,0,1,1
574,HDFS-665,HDFS-666,Fixed,TestFileAppend2 sometimes hangs,Unit test for FsShell -text,0,0,1
575,HDFS-666,HDFS-667,Fixed,Unit test for FsShell -text,test-contrib target fails on hdfsproxy tests,0,0,1
576,HDFS-667,HDFS-668,Won't Fix,test-contrib target fails on hdfsproxy tests,TestFileAppend3#TC7 sometimes hangs,0,1,1
577,HDFS-668,HDFS-669,Fixed,TestFileAppend3#TC7 sometimes hangs,Add unit tests framework (Mockito),0,1,1
578,HDFS-669,HDFS-670,Fixed,Add unit tests framework (Mockito),Config changes for hdfs-with-mr in 21.,0,1,1
579,HDFS-670,HDFS-671,Unresolved,Config changes for hdfs-with-mr in 21.,Documentation change for updated configuration keys.,1,0,1
580,HDFS-671,HDFS-672,Fixed,Documentation change for updated configuration keys.,String literals for configuration keys should be changed to use constants.,1,0,1
581,HDFS-672,HDFS-673,Unresolved,String literals for configuration keys should be changed to use constants.,BlockReceiver#PacketResponder should not remove a packet from the ack queue before its ack is sent,0,0,1
582,HDFS-673,HDFS-674,Fixed,BlockReceiver#PacketResponder should not remove a packet from the ack queue before its ack is sent,Native compression configure script needs otool support for Mac OS X,0,0,1
583,HDFS-674,HDFS-675,Duplicate,Native compression configure script needs otool support for Mac OS X,File not being replicated; even when #of DNs >0,0,1,1
584,HDFS-675,HDFS-676,Cannot Reproduce,File not being replicated; even when #of DNs >0,NPE in FSDataset.updateReplicaUnderRecovery(..),0,1,1
585,HDFS-676,HDFS-677,Fixed,NPE in FSDataset.updateReplicaUnderRecovery(..),Rename failure due to quota results in deletion of src directory,0,0,1
586,HDFS-677,HDFS-678,Fixed,Rename failure due to quota results in deletion of src directory,add test for different URI.schemas in  TestGlobPaths.java to support changes in HADOOP-6286 ,0,0,1
