,Issue_id_1,Issue_id_2,Resolution,Title_1,Title_2,same_comp,same_prio,same_tw
781,SPARK-8719,SPARK-8996,Duplicate,Adding Python support for 1-sample; 2-sided Kolmogorov Smirnov Test,Add Python API for Kolmogorov-Smirnov Test,0,0,1
782,SPARK-8728,SPARK-15176,Duplicate,Add configuration for limiting the maximum number of active stages in a fair scheduling queue,Job Scheduling Within Application Suffers from Priority Inversion,0,0,1
783,SPARK-8734,SPARK-8737,Unresolved,Expose all Mesos DockerInfo options to Spark,Allow configuration of Docker networking for Mesos,1,1,1
784,SPARK-8743,SPARK-8895,Fixed,Deregister Codahale metrics for streaming when StreamingContext is closed ,MetricsSystem.removeSource not called in StreamingContext.stop,1,0,1
785,SPARK-8755,SPARK-8851,Duplicate,Streaming application from checkpoint will fail to load in security mode.,in Yarn client mode; Client.scala does not login even when credentials are specified,0,1,1
786,SPARK-8760,SPARK-10483,Fixed,allow moving and symlinking binaries,spark-submit can not support symbol link,0,0,1
787,SPARK-8773,SPARK-8926,Fixed,Throw type mismatch in check analysis for expressions with expected input types defined,Good errors for invalid input to ExpectsInput expressions,1,0,1
788,SPARK-8779,SPARK-10084,Duplicate,Add documentation for Python's FP-growth,Add Python example for mllib FP-growth user guide,0,1,1
789,SPARK-8797,SPARK-9146,Fixed,"Sorting float/double column containing NaNs can lead to ""Comparison method violates its general contract!"" errors",NaN should be greater than all other values,1,1,1
790,SPARK-8812,SPARK-8813,Duplicate,Support combine text/parquet format file in sql,Combine files when there're many small files in table,1,1,1
791,SPARK-8813,SPARK-13664,Duplicate,Combine files when there're many small files in table,Simplify and Speedup HadoopFSRelation,1,0,1
792,SPARK-8834,SPARK-8975,Duplicate,Throttle DStreams dynamically through back-pressure information,Implement a mechanism to send a new rate from the driver to the block generator,1,1,1
793,SPARK-8838,SPARK-9347,Fixed,Add config to enable/disable merging part-files when merging parquet schema,spark load of existing parquet files extremely slow if large number of files,1,1,1
794,SPARK-8840,SPARK-8897,Fixed,Float type coercion with hiveContext,SparkR DataFrame fail to return data of float type,1,1,1
795,SPARK-8847,SPARK-9427,Duplicate,String concatination with column in SparkR,Add expression functions in SparkR,1,1,1
796,SPARK-8869,SPARK-8898,Duplicate,DataFrameWriter save action makes DataFrameReader load failed,Jets3t hangs with more than 1 core,0,1,1
797,SPARK-8890,SPARK-8968,Fixed,Reduce memory consumption for dynamic partition insert,dynamic partitioning in spark sql performance issue due to the high GC overhead,1,0,1
798,SPARK-8900,SPARK-8901,Fixed,sparkPackages flag name is wrong in the documentation,[Windows] Application with Appname including whiteSpace fails in Yarn-client mode,1,0,1
799,SPARK-8917,SPARK-8920,Duplicate,Add @since tags to mllib.linalg,Add @since tags to mllib.linalg,1,1,1
800,SPARK-8934,SPARK-8942,Fixed,cast from double/float to timestamp should not go through decimal,use double not decimal when cast double and float to timestamp,1,0,1
801,SPARK-8941,SPARK-9007,Duplicate,Standalone cluster worker does not accept multiple masters on launch,start-slave.sh changed API in 1.4 and the documentation got updated to mention the old API,0,0,1
802,SPARK-8956,SPARK-8972,Duplicate,Rollup produces incorrect result when group by contains expressions,Incorrect result for rollup,1,0,1
803,SPARK-8962,SPARK-9339,Fixed,Disallow Class.forName,Use of Class.forName(String) should be replaced with version taking classloader,0,1,1
804,SPARK-8969,SPARK-8993,Fixed,move type-check from BinaryArithmetic and BinaryComparison to BinaryOperator,More comprehensive type checking in expressions,1,0,1
805,SPARK-9066,SPARK-10484,Fixed,Improve cartesian performance ,Minimum ratio of registered resources [ spark.scheduler.minRegisteredResourcesRatio] is not enabled for Mesos Coarse Grained mode,1,0,1
806,SPARK-9078,SPARK-10664,Fixed,Use of non-standard LIMIT keyword in JDBC tableExists code,JDBC DataFrameWriter does not save data to Oracle 11 Database,1,0,1
807,SPARK-9078,SPARK-10756,Fixed,Use of non-standard LIMIT keyword in JDBC tableExists code,DataFrame write to teradata using jdbc not working; tries to create table each time irrespective of table existence,1,0,1
808,SPARK-9078,SPARK-11173,Fixed,Use of non-standard LIMIT keyword in JDBC tableExists code,Cannot save data via MSSQL JDBC,0,0,1
809,SPARK-9078,SPARK-11623,Fixed,Use of non-standard LIMIT keyword in JDBC tableExists code,Sparksql-1.4.1 DataFrameWrite.jdbc() bug,0,0,1
810,SPARK-9098,SPARK-9793,Duplicate,Inconsistent Dense Vectors hashing between PySpark and Scala,PySpark DenseVector; SparseVector should override __eq__ and __hash__,0,0,1
811,SPARK-9116,SPARK-10467,Fixed,python UDT in __main__ cannot be serialized by PySpark,Vector is converted to tuple when extracted from Row using __getitem__,0,0,1
812,SPARK-9123,SPARK-9124,Duplicate,Spark HistoryServer load logs too slow and can load the latest logs,Spark HistoryServer load logs too slow and can load the latest logs,1,1,1
813,SPARK-9123,SPARK-9125,Duplicate,Spark HistoryServer load logs too slow and can load the latest logs,Spark HistoryServer load logs too slow and can load the latest logs,1,1,1
814,SPARK-9132,SPARK-9163,Fixed,Implement code gen for Conv,Implement code generation for Conv,1,1,1
815,SPARK-9196,SPARK-9406,Fixed,DatetimeExpressionsSuite: function current_timestamp is flaky,Flaky test: o.a.s.sql.DatetimeExpressionsSuite.function current_timestamp,0,0,1
816,SPARK-9211,SPARK-9274,Fixed,HiveComparisonTest generates incorrect file name for golden answer files on Windows,Tests using golden files can fail depending on new line characters in queries,0,0,1
817,SPARK-9219,SPARK-18015,Not A Problem,ClassCastException in instance of org.apache.spark.rdd.MapPartitionsRDD,CLONE - ClassCastException in instance of org.apache.spark.rdd.MapPartitionsRDD,1,1,1
818,SPARK-9219,SPARK-19938,Not A Problem,ClassCastException in instance of org.apache.spark.rdd.MapPartitionsRDD,java.lang.ClassCastException: cannot assign instance of scala.collection.immutable.List$SerializationProxy to field,0,1,1
819,SPARK-9239,SPARK-10765,Duplicate,HiveUDAF support for AggregateFunction2,use new aggregate interface for hive UDAF,1,0,1
820,SPARK-9254,SPARK-9341,Fixed,sbt-launch-lib.bash should use `curl --location` to support HTTP/HTTPS redirection,The curl command in sbt-launch-lib.bash doesn't download sbt-launch jar,1,0,1
821,SPARK-9332,SPARK-9368,Fixed,CatalystTypeConverters.toScala does not work on UnsafeRows,Support get(ordinal; dataType) generic getter in UnsafeRow,1,0,1
822,SPARK-9338,SPARK-14471,Unresolved,Aliases from SELECT not available in GROUP BY,The alias created in SELECT could be used in GROUP BY and followed expressions,1,1,1
823,SPARK-9341,SPARK-9684,Duplicate,The curl command in sbt-launch-lib.bash doesn't download sbt-launch jar,sbt/sbt assembly Error: Invalid or corrupt jarfile sbt/sbt-launch-0.13.6.jar,0,0,1
824,SPARK-9359,SPARK-10367,Duplicate,Support IntervalType for Parquet,Support Parquet logical type INTERVAL,1,1,1
825,SPARK-9370,SPARK-9425,Fixed,Support DecimalType in UnsafeRow,Support DecimalType in UnsafeRow,1,0,1
826,SPARK-9439,SPARK-14527,Fixed,ExternalShuffleService should be robust to NodeManager restarts in yarn,Job can't finish when restart all nodemanages with using external shuffle services,0,0,1
827,SPARK-9443,SPARK-10996,Duplicate,Expose sampleByKey in SparkR,Implement sampleBy() in DataFrameStatFunctions,1,1,1
828,SPARK-9444,SPARK-9512,Duplicate,RemoveEvaluationFromSort reorders sort order,RemoveEvaluationFromSort reorders sort order,1,1,1
829,SPARK-9447,SPARK-10578,Fixed,Python RandomForestClassifier probabilityCol; rawPredictionCol,pyspark.ml.classification.RandomForestClassifer does not return `rawPrediction` column,0,1,1
830,SPARK-9455,SPARK-9598,Duplicate,Remove InternalRow's generic getter (the one without data type),do not expose generic getter in internal row,1,1,1
831,SPARK-9456,SPARK-9632,Duplicate,Remove InternalRow.toSeq,update InternalRow.toSeq to make it accept data type info,1,1,1
832,SPARK-9494,SPARK-11837,Duplicate,'spark-ec2 launch' fails with anaconda python 3.4,spark_ec2.py breaks with python3 and m3 instances,1,1,1
833,SPARK-9499,SPARK-9827,Duplicate,Possible file handle leak in spilling/sort code,Too many open files in TungstenExchange,1,1,1
834,SPARK-9505,SPARK-12437,Duplicate,DataFrames : Mysql JDBC not support column names with special characters,Reserved words (like table) throws error when writing a data frame to JDBC,0,1,1
835,SPARK-9552,SPARK-10726,Fixed,Dynamic allocation kills busy executors on race condition,Using dynamic-executor-allocation;When jobs are submitted parallelly; executors will be removed before tasks finish,0,1,1
836,SPARK-9552,SPARK-10918,Fixed,Dynamic allocation kills busy executors on race condition,Task failed because executor kill by driver,0,1,1
837,SPARK-9654,SPARK-10021,Fixed,Add IndexToString in Pyspark,Add Python API for ml.feature.IndexToString,1,1,1
838,SPARK-9675,SPARK-9683,Duplicate,GenerateUnsafeProjection seems to corrupt MapType data,copy UTF8String when convert unsafe array/map to safe,1,0,1
839,SPARK-9685,SPARK-11628,Duplicate,Unsupported dataType: char(X) in Hive,spark-sql do not support for column datatype of CHAR,1,1,1
840,SPARK-9685,SPARK-11628,Duplicate,Unsupported dataType: char(X) in Hive,spark-sql do not support for column datatype of CHAR,1,1,1
841,SPARK-9687,SPARK-15685,Duplicate,System.exit() still disrupt applications embedding Spark,StackOverflowError (VirtualMachineError) or NoClassDefFoundError (LinkageError) should not System.exit() in local mode,0,0,1
842,SPARK-9701,SPARK-11562,Duplicate,allow not automatically using HiveContext with spark-shell when hive support built in,Provide user an option to init SQLContext or HiveContext in spark shell,1,0,1
843,SPARK-9705,SPARK-9822,Fixed,outdated Python 3 and IPython information,Update doc about supported Python versions,0,0,1
844,SPARK-9708,SPARK-10975,Fixed,Spark should create local temporary directories in Mesos sandbox when launched with Mesos,Shuffle files left behind on Mesos without dynamic allocation,1,1,1
845,SPARK-9742,SPARK-9760,Duplicate,NullPointerException when using --packages,SparkSubmit doesn't work with --packages when --repositories is not specified ,1,1,1
846,SPARK-9745,SPARK-9795,Fixed,Applications hangs when the last executor fails with dynamic allocation,Dynamic allocation: avoid double counting when killing same executor twice,0,0,1
847,SPARK-9769,SPARK-10482,Fixed,Add Python API for ml.feature.CountVectorizer,Add Python interface for CountVectorizer,0,1,1
848,SPARK-9804,SPARK-9887,Fixed,isSrcLocal parameter in loadTable / loadPartition is incorrect for HDFS source data,After recent hive patches PySpark fails with IllegalArgumentException: Wrong FS: hdfs:,0,1,1
849,SPARK-9813,SPARK-9874,Fixed,Incorrect UNION ALL behavior,UnionAll operation on DataFrame doesn't check for column names,0,1,1
850,SPARK-9827,SPARK-9921,Fixed,Too many open files in TungstenExchange,Too many open files in Spark SQL,1,0,1
851,SPARK-9838,SPARK-12566,Duplicate,Support Poisson family in SparkR:::glm,GLM model family; link function support in SparkR:::glm,0,0,1
852,SPARK-9839,SPARK-12566,Duplicate,Support Gamma family in SparkR:::glm,GLM model family; link function support in SparkR:::glm,0,0,1
853,SPARK-9840,SPARK-12566,Duplicate,Support popular link functions in SparkR:::glm,GLM model family; link function support in SparkR:::glm,0,0,1
854,SPARK-9844,SPARK-12876,Fixed,File appender race condition during SparkWorker shutdown,Race condition when driver rapidly shutdown after started.,1,0,1
855,SPARK-9846,SPARK-9897,Fixed,User guide for Multilayer Perceptron Classifier,User Guide for Multilayer Perceptron Classifier,0,1,1
856,SPARK-9862,SPARK-16753,Unresolved,Join: Handling data skew,Spark SQL doesn't handle skewed dataset joins properly,1,1,1
857,SPARK-9862,SPARK-17788,Unresolved,Join: Handling data skew,RangePartitioner results in few very large tasks and many small to empty tasks ,0,1,1
858,SPARK-9919,SPARK-10414,Unresolved,Matrices should respect Java's equals and hashCode contract,DenseMatrix gives different hashcode even though equals returns true,1,0,1
859,SPARK-9926,SPARK-10340,Fixed,Parallelize file listing for partitioned Hive table,Use S3 bulk listing for S3-backed Hive tables,1,1,1
860,SPARK-9976,SPARK-11609,Duplicate,create function do not work,Resolve permanent Hive UDFs,1,1,1
861,SPARK-10001,SPARK-10396,Fixed,Allow Ctrl-C in spark-shell to kill running job,spark-sql ctrl+c does not exit,0,0,1
862,SPARK-10001,SPARK-13412,Fixed,Allow Ctrl-C in spark-shell to kill running job,Spark Shell Ctrl-C behaviour suggestion,1,1,1
863,SPARK-10006,SPARK-10149,Duplicate,Locality broken in spark 1.4.x for NewHadoopRDD,"Locality Level is ANY on ""Details for Stage"" WebUI page",0,0,1
864,SPARK-10027,SPARK-10111,Fixed,Add Python API missing methods for ml.feature,"StringIndexerModel lacks of method ""labels""",1,1,1
865,SPARK-10027,SPARK-10110,Fixed,Add Python API missing methods for ml.feature,"StringIndexer lacks of parameter ""handleInvalid"".",1,1,1
866,SPARK-10030,SPARK-10422,Duplicate,Managed memory leak detected when cache table,String column in InMemoryColumnarCache needs to override clone method,1,0,1
867,SPARK-10045,SPARK-10844,Fixed,Add support for DataFrameStatFunctions in SparkR,SparkR: Add correlation function to dataframe,1,1,1
868,SPARK-10066,SPARK-10528,Duplicate,Can't create HiveContext with spark-shell or spark-sql on snapshot,spark-shell throws java.lang.RuntimeException: The root scratch dir: /tmp/hive on HDFS should be writable.,0,1,1
869,SPARK-10091,SPARK-10142,Duplicate,PySpark Streaming doesn't support Context recovery from checkpoint in HDFS,Python Streaming checkpoint recovery does not work with non-local file path,1,0,1
870,SPARK-10101,SPARK-10849,Duplicate,Spark JDBC writer mapping String to TEXT or VARCHAR,Allow user to specify database column type for data frame fields when writing data to jdbc data sources. ,1,0,1
871,SPARK-10109,SPARK-20038,Duplicate,NPE when saving Parquet To HDFS,FileFormatWriter.ExecuteWriteTask.releaseResources() implementations to be re-entrant,0,0,1
872,SPARK-10114,SPARK-11962,Duplicate,Add optional getters to the spark.sql.Row,[Spark SQL] the value of 'hiveconf' parameter in CLI can't be got after enter spark-sql session,1,0,1
873,SPARK-10186,SPARK-12266,Fixed,Add support for more postgres column types,cannot handle postgis raster type,0,1,1
874,SPARK-10196,SPARK-10298,Fixed,Failed to save json data with a decimal type in the schema,PySpark can't JSON serialize a DataFrame with DecimalType columns.,1,0,1
875,SPARK-10197,SPARK-10302,Fixed,Add null check in wrapperFor (inside HiveInspectors).,NPE while save a DataFrame as ORC,1,0,1
876,SPARK-10216,SPARK-15393,Fixed,Avoid creating empty files during overwrite into Hive table with group by query,Writing empty Dataframes doesn't save any _metadata files,1,0,1
877,SPARK-10216,SPARK-21105,Fixed,Avoid creating empty files during overwrite into Hive table with group by query,Useless empty files in hive table,1,1,1
878,SPARK-10301,SPARK-10428,Fixed,For struct type; if parquet's global schema has less fields than a file's schema; data reading will fail,Struct fields read from parquet are mis-aligned,1,1,1
879,SPARK-10312,SPARK-13119,Unresolved,Enhance SerDe to handle atomic vector,"SparkR Ser/De fail to handle ""columns(df)""",1,1,1
880,SPARK-10318,SPARK-17614,Duplicate,Getting issue in spark connectivity with cassandra,"sparkSession.read() .jdbc(***) use the sql syntax ""where 1=0"" that Cassandra does not support",1,1,1
881,SPARK-10335,SPARK-15042,Unresolved,GraphX Connected Components fail with large number of iterations,ConnectedComponents fails to compute graph with 200 vertices (but long paths),1,1,1
882,SPARK-10342,SPARK-11348,Fixed,Cooperative memory management,Replace addOnCompleteCallback with addTaskCompletionListener() in UnsafeExternalSorter,0,0,1
883,SPARK-10346,SPARK-12235,Fixed,SparkR mutate and transform should replace column with same name to match R data.frame behavior,Enhance mutate() to support replace existing columns,1,1,1
884,SPARK-10346,SPARK-12235,Fixed,SparkR mutate and transform should replace column with same name to match R data.frame behavior,Enhance mutate() to support replace existing columns,1,1,1
885,SPARK-10371,SPARK-11990,Fixed,Optimize sequential projections,DataFrame recompute UDF in some situation.,0,0,1
886,SPARK-10433,SPARK-10616,Duplicate,Gradient boosted trees: increasing input size in 1.4,GradientBoostedTrees stuck with 2958359 features train data,1,1,1
887,SPARK-10433,SPARK-10629,Duplicate,Gradient boosted trees: increasing input size in 1.4,Gradient boosted trees: mapPartitions input size increasing ,1,1,1
888,SPARK-10436,SPARK-14845,Duplicate,spark-submit overwrites spark.files defaults with the job script filename,spark.files in properties file is not distributed to driver in yarn-cluster mode,0,1,1
889,SPARK-10458,SPARK-10701,Fixed,Would like to know if a given Spark Context is stopped or currently stopping,Expose SparkContext#stopped flag with @DeveloperApi,0,1,1
890,SPARK-10461,SPARK-14983,Fixed,make sure `input.primitive` is always variable name not code at GenerateUnsafeProjection,Getting CompileException when feed an UDF with an array and another paramter,0,0,1
891,SPARK-10494,SPARK-10685,Fixed,Multiple Python UDFs together with aggregation or sort merge join may cause OOM (failed to acquire memory),Misaligned data with RDD.zip and DataFrame.withColumn after repartition,1,0,1
892,SPARK-10494,SPARK-10714,Fixed,Multiple Python UDFs together with aggregation or sort merge join may cause OOM (failed to acquire memory),Refactor PythonRDD to decouple iterator computation from PythonRDD,0,0,1
893,SPARK-10506,SPARK-11124,Duplicate,There exits some potential resource leak  in jsonExpressions.scala,JsonParser/Generator should be closed for resource recycle,0,0,1
894,SPARK-10523,SPARK-11349,Duplicate,SparkR formula syntax to turn strings/factors into numerics,Support transform string label for RFormula,0,1,1
895,SPARK-10525,SPARK-14514,Fixed,Add Python example for VectorSlicer to user guide,Add python example for VectorSlicer,1,1,1
896,SPARK-10528,SPARK-12435,Not A Problem,spark-shell throws java.lang.RuntimeException: The root scratch dir: /tmp/hive on HDFS should be writable.,Installing Spark,0,0,1
897,SPARK-10528,SPARK-12190,Not A Problem,spark-shell throws java.lang.RuntimeException: The root scratch dir: /tmp/hive on HDFS should be writable.,spark does not start cleanly windows 7 64 bit,0,0,1
898,SPARK-10530,SPARK-13965,Fixed,Kill other task attempts when one taskattempt belonging the same task is succeeded in speculation,TaskSetManager should kill the other running task attempts if any one task attempt succeeds for the same task,0,0,1
899,SPARK-10531,SPARK-10571,Fixed,AppId is set as AppName in status rest api,Spark REST / JSON API mixes up application names and application ids,0,0,1
900,SPARK-10531,SPARK-10927,Fixed,AppId is set as AppName in status rest api,Spark history uses the application name instead of the ID,0,0,1
901,SPARK-10539,SPARK-10727,Fixed,Intersection Optimization is Wrong,Dataframe count is zero after 'except' operation,1,0,1
902,SPARK-10539,SPARK-11430,Fixed,Intersection Optimization is Wrong,DataFrame's except method does not work; returns 0,1,0,1
903,SPARK-10541,SPARK-11375,Fixed,Allow ApplicationHistoryProviders to provide their own text when there aren't any complete apps,"History Server ""no histories"" message to be dynamically generated by ApplicationHistoryProviders",0,1,1
904,SPARK-10542,SPARK-10544,Fixed,The  PySpark 1.5 closure serializer can't serialize a namedtuple instance.,Serialization of Python namedtuple subclasses in functions / closures is broken,1,0,1
905,SPARK-10574,SPARK-13968,Fixed,HashingTF should use MurmurHash3,Use MurmurHash3 for hashing String features,0,0,1
906,SPARK-10580,SPARK-11808,Fixed,Remove Bagel,Remove Bagel,1,1,1
907,SPARK-10602,SPARK-10641,Duplicate,Univariate statistics as UDAFs: single-pass continuous stats,skewness and kurtosis support,1,1,1
908,SPARK-10605,SPARK-13335,Fixed,collect_list() and collect_set() should accept struct types as argument,Optimize Data Frames collect_list and collect_set with declarative aggregates,1,0,1
909,SPARK-10622,SPARK-11298,Fixed,Race condition between scheduler and YARN executor status update,"When driver sends message ""GetExecutorLossReason"" to AM; the AM stops.",0,0,1
910,SPARK-10637,SPARK-12878,Duplicate,DataFrames: saving with nested User Data Types,Dataframe fails with nested User Defined Types,1,1,1
911,SPARK-10643,SPARK-20860,Fixed,Support remote application download in client mode spark submit,Make spark-submit download remote files to local in client mode,0,0,1
912,SPARK-10648,SPARK-10909,Fixed,Spark-SQL JDBC fails to set a default precision and scale when they are not defined in an oracle schema.,Spark sql jdbc fails for Oracle NUMBER type columns,1,0,1
913,SPARK-10678,SPARK-20179,Unresolved,Specialize PrefixSpan for single-item patterns,Major improvements to Spark's Prefix span,1,1,1
914,SPARK-10709,SPARK-11102,Duplicate,When loading a json dataset as a data frame; if the input path is wrong; the error message is very confusing,Uninformative exception when specifing non-exist input for JSON data source,1,1,1
915,SPARK-10709,SPARK-11220,Duplicate,When loading a json dataset as a data frame; if the input path is wrong; the error message is very confusing,SQL data source gives confusing error message when file not found,1,0,1
916,SPARK-10709,SPARK-11102,Duplicate,When loading a json dataset as a data frame; if the input path is wrong; the error message is very confusing,Uninformative exception when specifing non-exist input for JSON data source,1,1,1
917,SPARK-10722,SPARK-15403,Fixed,Uncaught exception: RDDBlockId not found in driver-heartbeater,LinearRegressionWithSGD fails on files more than 12Mb data ,0,0,1
918,SPARK-10724,SPARK-10866,Duplicate,SQL's floor() returns DOUBLE,[streaming] [flume] Gracefully shutdown Flume receiver threads,1,0,1
919,SPARK-10729,SPARK-18311,Duplicate,word2vec model save for python,CLONE - Support model save/load in Python's Word2Vec,0,0,1
920,SPARK-10750,SPARK-10751,Fixed,ML Param validate should print better error information,ML Param validate should print better error information,1,1,1
921,SPARK-10753,SPARK-10905,Duplicate,Implement freqItems() and sampleBy() in DataFrameStatFunctions,Export freqItems() for DataFrameStatFunctions in SparkR,1,0,1
922,SPARK-10775,SPARK-10873,Duplicate,add search keywords in history page ui,Change history to use datatables to support sorting columns and searching,1,0,1
923,SPARK-10775,SPARK-10874,Duplicate,add search keywords in history page ui,add Search box to History Page,1,0,1
924,SPARK-10777,SPARK-12705,Fixed,order by fails when column is aliased and projection includes windowed aggregate,Sorting column can't be resolved if it's not in projection,1,1,1
925,SPARK-10800,SPARK-10825,Duplicate,Flaky test: org.apache.spark.deploy.StandaloneDynamicAllocationSuite,Flaky test: StandaloneDynamicAllocationSuite,1,0,1
926,SPARK-10802,SPARK-15504,Won't Fix,Let ALS recommend for subset of data,Could MatrixFactorizationModel support recommend for some users only ?,1,0,1
927,SPARK-10812,SPARK-11201,Fixed,Spark Hadoop Util does not support stopping a non-yarn Spark Context & starting a Yarn spark context.,StreamContext.getOrCreate is broken is yarn-client mode,0,0,1
928,SPARK-10840,SPARK-18352,Duplicate,SparkSQL doesn't work well with JSON,Parse normal; multi-line JSON files (not just JSON Lines),1,0,1
929,SPARK-10842,SPARK-13902,Duplicate,Eliminate create duplicate stage while generate job dag,Make DAGScheduler not to create duplicate stage.,1,0,1
930,SPARK-10849,SPARK-11300,Fixed,Allow user to specify database column type for data frame fields when writing data to jdbc data sources. ,Support for string length when writing to JDBC,1,0,1
931,SPARK-10859,SPARK-11330,Fixed,Predicates pushed to InmemoryColumnarTableScan are not evaluated correctly,Filter operation on StringType after groupBy PERSISTED brings no results,0,1,1
932,SPARK-10872,SPARK-11924,Not A Problem,Derby error (XSDB6) when creating new HiveContext after restarting SparkContext,SparkContext stop method does not close HiveContexts,0,1,1
933,SPARK-10878,SPARK-21507,Unresolved,Race condition when resolving Maven coordinates via Ivy,Exception when using spark.jars.packages ,1,1,1
934,SPARK-10879,SPARK-12973,Later,spark on yarn support priority option,Support to set priority when submit spark application to YARN,0,1,1
935,SPARK-10884,SPARK-16198,Unresolved,Support prediction on single instance for regression and classification related models,Change the access level of the predict method in spark.ml.Predictor to public,1,0,1
936,SPARK-10893,SPARK-11009,Duplicate,Lag Analytic function broken,RowNumber in HiveContext returns negative values in cluster mode,0,0,1
937,SPARK-10894,SPARK-13436,Fixed,Add 'drop' support for DataFrame's subset function,py4j.Py4JException: Method createDirectStream([class org.apache.spark.streaming.api.java.JavaStreamingContext; class java.util.HashMap; class java.util.HashSet; class java.util.HashMap]) does not exist,1,1,1
938,SPARK-10899,SPARK-12126,Duplicate,Support JDBC pushdown for additional commands,JDBC datasource processes filters only commonly pushed down.,1,0,1
939,SPARK-10914,SPARK-15156,Fixed,UnsafeRow serialization breaks when two machines have different Oops size,String fields in Dataframe behaves weirdly when executor-memory >= 32GB,1,0,1
940,SPARK-10914,SPARK-11556,Fixed,UnsafeRow serialization breaks when two machines have different Oops size,High spark.executor.memory causes wrong result,1,1,1
941,SPARK-10914,SPARK-17706,Fixed,UnsafeRow serialization breaks when two machines have different Oops size,DataFrame losing string data in yarn mode,0,1,1
942,SPARK-10914,SPARK-11282,Fixed,UnsafeRow serialization breaks when two machines have different Oops size,Very strange broadcast join behaviour,0,0,1
943,SPARK-10925,SPARK-14948,Unresolved,Exception when joining DataFrames,Exception when joining DataFrames derived form the same DataFrame,1,1,1
944,SPARK-10925,SPARK-14948,Unresolved,Exception when joining DataFrames,Exception when joining DataFrames derived form the same DataFrame,1,1,1
945,SPARK-10925,SPARK-20093,Unresolved,Exception when joining DataFrames,Exception when Joining dataframe with another dataframe generated by applying groupBy transformation on original one,1,1,1
946,SPARK-10931,SPARK-13368,Fixed,PySpark ML Models should contain Param values,PySpark JavaModel fails to extract params from Spark side automatically,0,0,1
947,SPARK-10931,SPARK-12468,Fixed,PySpark ML Models should contain Param values,getParamMap in Pyspark ML API returns empty dictionary in example for Documentation,0,0,1
948,SPARK-10969,SPARK-19911,Duplicate,Spark Streaming Kinesis: Allow specifying separate credentials for Kinesis and DynamoDB,Add builder interface for Kinesis DStreams,1,0,1
949,SPARK-10979,SPARK-11231,Fixed,SparkR: Add merge to DataFrame,join returns schema with duplicated and ambiguous join columns,1,1,1
950,SPARK-11009,SPARK-11481,Fixed,RowNumber in HiveContext returns negative values in cluster mode,orderBy with multiple columns in WindowSpec does not work properly,0,0,1
951,SPARK-11009,SPARK-11452,Fixed,RowNumber in HiveContext returns negative values in cluster mode,Window functions give invalid values,0,0,1
952,SPARK-11012,SPARK-11148,Fixed,Canonicalize view definitions,Unable to create views,1,0,1
953,SPARK-11034,SPARK-20742,Fixed,Launcher: add support for monitoring Mesos apps,SparkAppHandle.getState() doesnt return the right state when the launch is done on a mesos master in cluster mode,0,0,1
954,SPARK-11034,SPARK-17504,Fixed,Launcher: add support for monitoring Mesos apps,Spark App Handle from SparkLauncher always returns UNKNOWN app state when used with Mesos in Client Mode ,0,0,1
955,SPARK-11036,SPARK-11080,Duplicate,AttributeReference should not be created outside driver,Incorporate per-JVM id into ExprId to prevent unsafe cross-JVM comparisions,1,1,1
956,SPARK-11039,SPARK-14079,Fixed,"Document all UI ""retained*"" configurations",Limit the number of queries on SQL UI,0,0,1
957,SPARK-11043,SPARK-11062,Fixed,"Hive Thrift Server will log warn ""Couldn't find log associated with operation handle""",Thrift server does not support operationLog,1,0,1
958,SPARK-11055,SPARK-11425,Duplicate,Use mixing hash-based and sort-based aggregation in TungstenAggregationIterator,Improve hybrid aggregation (sort-based after hash-based),0,1,1
959,SPARK-11055,SPARK-11486,Duplicate,Use mixing hash-based and sort-based aggregation in TungstenAggregationIterator,TungstenAggregate may fail when switching to sort-based aggregation when there are string in grouping columns and no aggregation buffer columns,1,0,1
960,SPARK-11061,SPARK-11064,Invalid,baidu,spark streaming checkpoint question,1,1,1
961,SPARK-11071,SPARK-11133,Fixed,Flaky test: o.a.s.launcher.LauncherServerSuite,Flaky test: o.a.s.launcher.LauncherServerSuite,1,0,1
962,SPARK-11083,SPARK-19511,Unresolved,insert overwrite table failed when beeline reconnect,insert into table does not work on second session of beeline,1,1,1
963,SPARK-11097,SPARK-12328,Fixed,Add connection established callback to lower level RPC layer so we don't need to check for new connections in NettyRpcHandler.receive,Add connectionEstablished callback to RpcHandler to monitor the new connections,1,1,1
964,SPARK-11098,SPARK-11230,Fixed,RPC message ordering is not guaranteed,Add Outbox to cache the sending messages to resolve the message disorder issue,1,1,1
965,SPARK-11103,SPARK-11428,Fixed,Parquet filters push-down may cause exception when schema merging is turned on,Schema Merging Broken for Some Queries,0,0,1
966,SPARK-11126,SPARK-12906,Fixed,A memory leak in SQLListener._stageIdToStageMetrics,LongSQLMetricValue cause memory leak on Spark 1.5.1,1,0,1
967,SPARK-11126,SPARK-11192,Fixed,A memory leak in SQLListener._stageIdToStageMetrics,Spark sql seems to leak org.apache.spark.sql.execution.ui.SQLTaskMetrics objects over time,1,0,1
968,SPARK-11130,SPARK-11251,Duplicate,TestHive fails on machines with few cores,Page size calculation is wrong in local mode,0,0,1
969,SPARK-11136,SPARK-13026,Unresolved,Warm-start support for ML estimator,Umbrella: Allow user to specify initial model when training,1,0,1
